PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Cascio, MA				Cascio, M. Ariel			Operationalizing New Biopolitical Theory for Anthropological Inquiry	ANTHROPOLOGICAL QUARTERLY			English	Article						Biosociality; biological citizenship; biopolitics; data analysis; ethnography; autism	BIOLOGICAL CITIZENSHIP; UNITED-STATES; RAW-MILK; AUTISM; HEALTH; NEURODIVERSITY; DISORDERS; POLITICS; SCIENCE; CANCER	In the nearly 20 years since Rabinow's 1996 "Artificiality and Enlightenment: From Sociobiology to Biosociality," scholarly attention to biosociality and related concepts such as biological citizenship have expanded Foucault's theories of biopolitics, updating them-as it were-for the 21st century. In this commentary, I explicate these "new biopolitical theories" and propose a schema for operationalizing them for deductive analyses in ethnographic research. I illustrate the way this schema may be applied with examples from an ethnographic study on autism in Italy. In doing so, I provide a model of new biopolitical theory that can be used in future projects in a variety of research settings and put scholarship on biosocialities and biological citizenships in more explicit conversation with each other. Such robust conversation will further scholarly understanding of biopolitics in general and of the local particularity of biologies, biomedicines, and politics that affect them.	[Cascio, M. Ariel] Inst Rech Clin Montreal, Montreal, PQ, Canada; [Cascio, M. Ariel] McGill Univ, Montreal, PQ H3A 2T5, Canada	Cascio, MA (reprint author), Inst Rech Clin Montreal, Montreal, PQ, Canada.; Cascio, MA (reprint author), McGill Univ, Montreal, PQ H3A 2T5, Canada.				Institute of International Education Fulbright Grant; Dissertation Research Assistance Grant; Baker Nord Center for the Humanities Graduate Research Grant at Case Western Reserve University; Arts & Sciences Dissertation Fellowship at Case Western Reserve University	I am deeply grateful to those who participated in the study described in this piece. Research was funded by an Institute of International Education Fulbright Grant (academic year 2012-2013), a Dissertation Research Assistance Grant under the supervision of Eileen-Anderson-Fye, a Baker Nord Center for the Humanities Graduate Research Grant at Case Western Reserve University, and an Arts & Sciences Dissertation Fellowship at Case Western Reserve University. Several Italian individuals and organizations made this research possible, including Professor Roberto Malighetti and the Universita degli Studi di Milano-Bicocca, Cascina Rossago, Cooperativa Aurora 2000 and the Spazio Autismo, Cooperativa I Percorsi, Cooperativa Spazio Aperto Servizi, Fondazione Istitute Sacra Famiglia ONLUS, Gruppo Asperger ONLUS, and Progetto Filippide. Alice Larontonda provided transcription assistance. She as well as Cecilia Maffei and Enrico Valtellina have helped with Italian translation and proofreading. All errors remain my own.		147	0	0	128	128	GEORGE WASHINGTON UNIV INST ETHNOGRAPHIC RESEARCH	WASHINGTON	GEORGE WASHINGTON UNIV, 2110 G ST, N W, WASHINGTON, DC 20052 USA	0003-5491	1534-1518		ANTHROPOL QUART	Anthropol. Q.	WIN	2017	90	1					193	224				32	Anthropology	Anthropology	ES6CM	WOS:000399634000008		No			2017-07-26	
J	Pan, NN; Benesty, J; Chen, JD				Pan, Ningning; Benesty, Jacob; Chen, Jingdong			On single-channel noise reduction with rank-deficient noise correlation matrix	APPLIED ACOUSTICS			English	Article						Noise reduction; Rank deficient; Subspace Eigenvalue decomposition; Optimal linear filtering; Maximum SNR filter; Tradeoff filter; Wiener filter	DEEP NEURAL-NETWORKS; SPEECH ENHANCEMENT; COLORED NOISE; SUBSPACE APPROACH; SUPPRESSION; ENVIRONMENTS; FILTER	The widely studied subspace and linear filtering methods for noise reduction require the noise correlation matrix to be invertible. In certain application scenarios, however, this matrix is either rank deficient or very ill conditioned, so this requirement cannot be fulfilled. In this paper, we investigate possible solutions to this important problem based on subspace techniques for single -channel time-domain noise reduction. The eigenvalue decomposition is applied to both the speech and noise correlation matrices to separate the null and nonnull subspaces. Then, a set of optimal and suboptimal filters are derived from the nullspace of the noise signal. Through simulations, we observe that the proposed filters are able to significantly reduce noise without introducing much distortion to the desired signal. In comparison with the conventional Wiener approach, the developed filters perform significantly better in improving both the signal-to-noise ratio (SNR) and the perceptual evaluation of speech quality (PESQ) score when the noise correlation matrix is rank deficient. (C) 2017 Elsevier Ltd. All rights reserved.	[Pan, Ningning; Chen, Jingdong] Northwestern Polytech Univ, Ctr Intelligent Acoust & Immers Commun, 127 Youyi West Rd, Xian 710072, Shaanxi, Peoples R China; [Pan, Ningning; Chen, Jingdong] Northwestern Polytech Univ, Sch Marine Sci & Technol, 127 Youyi West Rd, Xian 710072, Shaanxi, Peoples R China; [Benesty, Jacob] Univ Quebec, INRS EMT, 800 Gauchetiere Ouest,Suite 6900, Montreal, PQ H5A 1K6, Canada	Pan, NN (reprint author), Northwestern Polytech Univ, Ctr Intelligent Acoust & Immers Commun, 127 Youyi West Rd, Xian 710072, Shaanxi, Peoples R China.; Pan, NN (reprint author), Northwestern Polytech Univ, Sch Marine Sci & Technol, 127 Youyi West Rd, Xian 710072, Shaanxi, Peoples R China.	nnpan@mail.nwpu.edu.cn; benesty@emt.inrs.ca; jingdongchen@ieee.org			NSFC "Distinguished Young Scientists Fund" [61425005]; Seed Foundation of Innovation and Creation for Graduate Students in Northwestern Polytechnical University	This work was sponsored in part by the NSFC "Distinguished Young Scientists Fund" under grant No. 61425005 and the Seed Foundation of Innovation and Creation for Graduate Students in Northwestern Polytechnical University.		42	0	0	1	1	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0003-682X	1872-910X		APPL ACOUST	Appl. Acoust.	NOV	2017	126						26	35		10.1016/j.apacoust.2017.05.010		10	Acoustics	Acoustics	EZ1WO	WOS:000404501700003		No			2017-07-26	
J	Hafemann, LG; Sabourin, R; Oliveira, LS				Hafemann, Luiz G.; Sabourin, Robert; Oliveira, Luiz S.			Learning features for offline handwritten signature verification using deep convolutional neural networks	PATTERN RECOGNITION			English	Article						Signature verification; Convolutional Neural Networks; Feature learning; Deep learning	ONLINE; IDENTIFICATION; CLASSIFIER; STATE; ART	Verifying the identity of a person using handwritten signatures is challenging in the presence of skilled forgeries, where a forger has access to a person's signature and deliberately attempt to imitate it. In offline (static) signature verification, the dynamic information of the signature writing process is lost, and it is difficult to design good feature extractors that can distinguish genuine signatures and skilled forgeries. This reflects in a relatively poor performance, with verification errors around 7% in the best systems in the literature. To address both the difficulty of obtaining good features, as well as improve system performance, we propose learning the representations from signature images, in a Writer-Independent format, using Convolutional Neural Networks. In particular, we propose a novel formulation of the problem that includes knowledge of skilled forgeries from a subset of users in the feature learning process, that aims to capture visual cues that distinguish genuine signatures and forgeries regardless of the user. Extensive experiments were conducted on four datasets: GPDS, 1VICYT, CEDAR and Brazilian PUC-PR datasets. On GPDS-160, we obtained a large improvement in state-of-the-art performance, achieving 1.72% Equal Error Rate, compared to 6.97% in the literature. We also verified that the features generalize beyond the GPDS dataset, surpassing the state-of-the-art performance in the other datasets, without requiring the representation to be fine-tuned to each particular dataset. (C) 2017 Elsevier Ltd. All rights reserved.	[Hafemann, Luiz G.; Sabourin, Robert] Univ Quebec, LIVIA, Ecole Technol Super, Montreal, PQ, Canada; [Oliveira, Luiz S.] Fed Univ Parana UFPR, Dept Informat, Curitiba, Parana, Brazil	Hafemann, LG (reprint author), Univ Quebec, LIVIA, Ecole Technol Super, Montreal, PQ, Canada.	lghafemann@livia.etsmtl.ca; robert.sabourin@etsmtl.ca; lesoliveira@inf.ufpr.br			CNPq [206318/20146]; NSERC of Canada [RGPIN-2015-04490]	This work was supported by the CNPq grant #206318/20146 and by grant RGPIN-2015-04490 to Robert Sabourin from the NSERC of Canada.		52	0	0	11	11	ELSEVIER SCI LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND	0031-3203	1873-5142		PATTERN RECOGN	Pattern Recognit.	OCT	2017	70						163	176		10.1016/j.patcog.2017.05.012		14	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic	Computer Science; Engineering	EZ1UW	WOS:000404497300013		No			2017-07-26	
J	Giasson-Gariepy, K; Potvin, S; Ghabrash, M; Bruneau, J; Jutras-Aswad, D				Giasson-Gariepy, K.; Potvin, S.; Ghabrash, M.; Bruneau, J.; Jutras-Aswad, D.			Cannabis and cue-induced craving in cocaine-dependent individuals: A pilot study	ADDICTIVE BEHAVIORS			English	Article						Cocaine; Cannabis; Craving; Neuroimaging; Relapse; Withdrawal	RELIABILITY; SEVERITY; ALCOHOL; ADDICTION; VALIDITY; INCREASE; STRESS; HEROIN	Background: Cannabis consumption is common among cocaine users; however, little is known about its effect on cocaine craving. The objective of this study was to assess whether cannabis co-use is associated with lower cue induced cocaine craving in non-treatment-seeking cocaine-dependent individuals. Methods: Data from twenty-eight cocaine-dependent men were analyzed in this pilot study. Cocaine-dependent subjects (n = 12) were compared with cocaine-dependent subjects who also abused or were dependent on cannabis (n = 16). After at least 72 h of cocaine abstinence, verified using the Timeline Followback and a drug screening test, subjects participated in a functional magnetic resonance imaging session during which neutral and drug cue video sequences were presented. Each sequence comprised four video blocks alternating with resting blocks. We report here subjective craving measures that were collected using the Visual Analog Scale, administered before and after each video block as per standard craving measurement paradigms. Results: Cocaine craving was successfully induced, with no significant difference in cue-induced craving between the two groups. However, post-hoc analyses revealed a significant increase in pre-video cocaine craving scores over time among individuals with cannabis use disorders. Conclusion: We could not highlight significant differences in cocaine craving induction between groups, but we observed a possible deficit in craving decay in the cocaine and cannabis group. In light of this finding, methodology of craving assessment in non-treatment-seeking users, particularly when different substances are combined, should possibly include outcomes linked to craving decay. Studies examining the association between cocaine craving decay and other outcome measures, such as relapse, are also warranted.	[Giasson-Gariepy, K.; Ghabrash, M.; Bruneau, J.; Jutras-Aswad, D.] CHUM Res Ctr, 900,St Denis St,Viger Tower, Montreal, PQ H2X 0A9, Canada; [Giasson-Gariepy, K.; Potvin, S.; Ghabrash, M.; Jutras-Aswad, D.] Univ Montreal, Dept Psychiat, CP 6128,Succursale Ctr Ville, Montreal, PQ H3C 3J7, Canada; [Potvin, S.] Inst Univ Sante Mentale Montreal, Res Ctr, 7331,Hochelaga St, Montreal, PQ H1N 3V2, Canada; [Bruneau, J.] Univ Montreal, Dept Family & Emergency Med, CP 6128,Succursale Ctr Ville, Montreal, PQ H3C 3J7, Canada	Jutras-Aswad, D (reprint author), CHUM Res Ctr, 900,St Denis St,Viger Tower,6th Floor, Montreal, PQ H2X 1P1, Canada.	didier.jutras-aswad@umontreal.ca			Fonds de Recherche Quebec - Sante [28962]; Quebec-Maritimes Node of the Canadian Research Initiative on Substance Misuse (CRISM; CIHR grant) [SMN-139149]; CHUM Department of Psychiatry; Universite de Montreal Department of Psychiatry; CHUM Research Center	The study was supported by a Clinical researcher career award received by Dr. Didier Jutras-Aswad from the Fonds de Recherche Quebec - Sante (28962), as well as by the Quebec-Maritimes Node of the Canadian Research Initiative on Substance Misuse (CRISM; CIHR grant SMN-139149), the CHUM Department of Psychiatry, the Universite de Montreal Department of Psychiatry, and the CHUM Research Center. CRISM had no role in the study design, collection, analysis or interpretation of the data, or the decision to submit the paper for publication.		21	0	0	2	2	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0306-4603	1873-6327		ADDICT BEHAV	Addict. Behav.	OCT	2017	73						4	8		10.1016/j.addbeh.2017.03.025		5	Psychology, Clinical; Substance Abuse	Psychology; Substance Abuse	EY9FS	WOS:000404305100002	28431292	No			2017-07-26	
J	Lopez-Soto, D; Angel-Bello, F; Yacout, S; Alvarez, A				Lopez-Soto, Diana; Angel-Bello, Francisco; Yacout, Soumaya; Alvarez, Ada			A multi-start algorithm to design a multi-class classifier for a multi-criteria ABC inventory classification problem	EXPERT SYSTEMS WITH APPLICATIONS			English	Article						Multi-criteria ABC inventory classification; Multi-class classification; Neural networks; Multi-start algorithm	WEIGHTED LINEAR OPTIMIZATION; NEURAL-NETWORK; PATTERN-CLASSIFICATION; CRITERIA	In this paper we deal with the problem of designing a classifier able to learn the classification of existing units in inventory and then use it to classify new units according to their attributes in a multi-criteria ABC inventory classification environment. To solve this problem we design a multi-start constructive algorithm to train a discrete artificial neural network using a randomized greedy strategy to add neurons to the network hidden layer. The process of weights' searching for the neurons to be added is based on solving linear programming formulations. The computational experiments show that the proposed algorithm is much more efficient when the dual formulations are used to find the weights of the network neurons and that the obtained classifier has good levels of generalization accuracy. In addition, the proposed algorithm can be straight applied to other multi-class classification problems with more than three classes. (C) 2017 Elsevier Ltd. All rights reserved.	[Lopez-Soto, Diana; Angel-Bello, Francisco] Tecnol Monterrey, Sch Engn & Sci, Ave Eugenio Garza Sada 2501, Monterrey 64849, Nuevo Leon, Mexico; [Yacout, Soumaya] Polytech Montreal, Dept Math & Ind Engn, CP 6079,Succursale Ctr Ville, Montreal, PQ H3C 3A7, Canada; [Alvarez, Ada] Univ Autonoma Nuevo Leon, Grad Program Syst Engn, Av Univ S-N, San Nicolas De Los Garza 66451, Nuevo Leon, Mexico	Lopez-Soto, D (reprint author), Tecnol Monterrey, Sch Engn & Sci, Ave Eugenio Garza Sada 2501, Monterrey 64849, Nuevo Leon, Mexico.	a01304433@itesm.mx; fangel@itesm.mx; soumaya.yacout@polymtl.ca; ada.alvarezs@uanl.mx			Tecnologico de Monterrey-Research Group in Industrial Engineering and Numerical Methods [0822B01006]]	This work was supported by Tecnologico de Monterrey-Research Group in Industrial Engineering and Numerical Methods [0822B01006]. This grant is gratefully acknowledged.		47	0	0	12	12	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0957-4174	1873-6793		EXPERT SYST APPL	Expert Syst. Appl.	SEP 15	2017	81						12	21		10.1016/j.eswa.2017.02.048		10	Computer Science, Artificial Intelligence; Engineering, Electrical & Electronic; Operations Research & Management Science	Computer Science; Engineering; Operations Research & Management Science	EV2NV	WOS:000401593300002		No			2017-07-26	
J	Guo, PF				Guo, Peifang			A tissue-based biomarker model for predicting disease patterns	KNOWLEDGE-BASED SYSTEMS			English	Article						Image feature extraction; Multivariate thresholding segmentation; Image intensity data mapping; L*a*b* color transformation; Alzheimer's disease; Magnetic resonance imaging	PRINCIPAL COMPONENT ANALYSIS; MILD COGNITIVE IMPAIRMENT; VOXEL-BASED MORPHOMETRY; ALZHEIMERS-DISEASE; BRAIN IMAGES; DIAGNOSIS; MRI; CLASSIFICATION; SEGMENTATION; DEMENTIA	In this paper, a novel brain tissue-based method of feature selection is proposed for detecting the dementia related to Alzheimer's disease (AD-dementia) in magnetic resonance imaging (MRI). We begin with the transformation of MRI into the L*a*b* color space to have a good effect on image contrast. With statistical measurements, a subsequent multivariable thresholding segmentation is performed in order to find a measurable detection region of grey matter (GM) voxel intensities in the L* histograms (DRGMVI-L*), where the scale model of MRI in the L* histograms provides an interface between the boundary GM volume and the group phenomena of interest quantitatively for detecting AD-dementia. Experiments validate the approach using extracted voxel-based features of tissue in the DRGMVI-L* on the real-time data of OASIS. The study reveals that (a) on average, the group of normal control (NC) exhibits a larger volume of GM voxel significantly than those two subject groups with AD-dementia (the group of AD with CDR = 2 and the group of mild cognitive impairment (MCI) with CDR = 0.5 or 1), with likelihood ratios of NC/MCl/AD at 1:0.8721:0.7587 and 1:0.9524:0.8412 in the anatomical transverse and sagittal sections, respectively; (b) the group of NC appears to have a signaling pulse of GM phenomenally, compared to the groups of AD and MCI with approximately uniform across or slightly concave in the DRGMVI-L*; this may prove to be unique biomarkers of disease in differentiating subjects with AD-dementia from the NC group, and may further develop to assist in identifying difficult cases of MCI. Additionally, in the cross validation, the results show that the proposed approach improves the performance with a hit rate of 0.826 as compared with published results in the literature in the detection of AD-dementia in MRI. (C) 2017 Elsevier B.V. All rights reserved.	[Guo, Peifang] Sherbrooke St, Montreal, PQ H4B 1R6, Canada	Guo, PF (reprint author), Sherbrooke St, Montreal, PQ H4B 1R6, Canada.	peif.guo@gmail.com						51	0	0	0	0	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0950-7051	1872-7409		KNOWL-BASED SYST	Knowledge-Based Syst.	SEP 1	2017	131						160	169		10.1016/j.knosys.2017.05.019		10	Computer Science, Artificial Intelligence	Computer Science	EZ9JG	WOS:000405045900013		No			2017-07-26	
J	Gulcehre, C; Firat, O; Xu, K; Cho, K; Bengio, Y				Gulcehre, Caglar; Firat, Orhan; Xu, Kelvin; Cho, Kyunghyun; Bengio, Yoshua			On integrating a language model into neural machine translation	COMPUTER SPEECH AND LANGUAGE			English	Article						Neural machine translation; Monolingual data; Language models; Low resource machine translation; Deep learning; Neural network		Recent advances in end-to-end neural machine translation models have achieved promising results on high-resource language pairs such as En -> Fr and En -> De. One of the major factor behind these successes is the availability of high quality parallel corpora. We explore two strategies on leveraging abundant amount of monolingual data for neural machine translation. We observe improvements by both combining scores from neural language model trained only on target monolingual data with neural machine translation model and fusing hidden-states of these two models. We obtain up to 2 BLEU improvement over hierarchical and phrase-based baseline on low-resource language pair, Turkish -> English. Our method was initially motivated towards tasks with less parallel data, but we also show that it extends to high resource languages such as Cs -> En and De -> En translation tasks, where we obtain 0.39 and 0.47 BLEU improvements over the neural machine translation baselines, respectively. (C) 2017 Elsevier Ltd. All rights reserved.	[Gulcehre, Caglar; Xu, Kelvin; Cho, Kyunghyun; Bengio, Yoshua] Univ Montreal, Montreal, PQ, Canada; [Firat, Orhan] Middle East Tech Univ, Ankara, Turkey; [Cho, Kyunghyun] NYU, New York, NY 10003 USA	Gulcehre, C (reprint author), Univ Montreal, Montreal, PQ, Canada.	ca91ar@gmail.com			NSERC; Samsung; Calcul Quebec; Compute Canada; Canada Research Chairs; CIFAR; TUBITAK [2214-A]; Facebook; Google (Google Faculty Award)	The authors would like to thank the developers of Theano (Bergstra et al., 2010; Bastien et al., 2012). We acknowledge the support of the following organizations for research funding and computing support: NSERC, Samsung, Calcul Quebec, Compute Canada, the Canada Research Chairs and CIFAR. O.F. was funded by TUBITAK 2214-A Program during this work. KC thanks the support by Facebook and Google (Google Faculty Award 2016).		35	0	0	4	4	ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL RD, LONDON NW1 7DX, ENGLAND	0885-2308	1095-8363		COMPUT SPEECH LANG	Comput. Speech Lang.	SEP	2017	45						137	148		10.1016/j.csl.2017.01.014		12	Computer Science, Artificial Intelligence	Computer Science	EX8OQ	WOS:000403510500008		No			2017-07-26	
J	Choi, H; Cho, K; Bengio, Y				Choi, Heeyoul; Cho, Kyunghyun; Bengio, Yoshua			Context-dependent word representation for neural machine translation	COMPUTER SPEECH AND LANGUAGE			English	Article						Neural machine translation; Contextualization; Symbolization		We first observe a potential weakness of continuous vector representations of symbols in neural machine translation. That is, the continuous vector representation, or a word embedding vector, of a symbol encodes multiple dimensions of similarity, equivalent to encoding more than one meaning of the word. This has the consequence that the encoder and decoder recurrent networks in neural machine translation need to spend substantial amount of their capacity in disambiguating source and target words based on the context which is defined by a source sentence. Based on this observation, in this paper we propose to contextualize the word embedding vectors using a nonlinear bag-of-words representation of the source sentence. Additionally, we propose to represent special tokens (such as numbers, proper nouns and acronyms) with typed symbols to facilitate translating those words that are. not well-suited to be translated via continuous vectors. The experiments on En-Fr and En-De reveal that the proposed approaches of contextualization and symbolization improves the translation quality of neural machine translation systems significantly. (C) 2017 Elsevier Ltd. All rights reserved.	[Choi, Heeyoul] Handong Global Univ, Pohang, South Korea; [Cho, Kyunghyun] NYU, New York, NY USA; [Bengio, Yoshua] Univ Montreal, Montreal, PQ, Canada	Choi, H (reprint author), Handong Global Univ, Pohang, South Korea.	heeyoul@gmail.com			ICT R&D program of MSIP/IITP [R7124-16-0004]; NSERC; Calcul Quebec; Compute Canada; Canada Research Chairs; CIFAR; Samsung; Facebook; Google (Google Faculty Award)	The authors would like to thank the developers of Theano (Bastien et al., 2012). This work was partly supported by ICT R&D program of MSIP/IITP [R7124-16-0004, Development of Intelligent Interaction Technology Based on Context Awareness and Human Intention Understanding]. Also, we acknowledge the support of the following agencies for research funding and computing support: NSERC, Calcul Quebec, Compute Canada, the Canada Research Chairs, CIFAR and Samsung. K.C. thanks the support by Facebook and Google (Google Faculty Award 2016).		33	0	0	0	0	ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL RD, LONDON NW1 7DX, ENGLAND	0885-2308	1095-8363		COMPUT SPEECH LANG	Comput. Speech Lang.	SEP	2017	45						149	160		10.1016/j.csl.2017.01.007		12	Computer Science, Artificial Intelligence	Computer Science	EX8OQ	WOS:000403510500009		No			2017-07-26	
J	Firat, O; Cho, K; Sankaran, B; Vural, FTY; Bengio, Y				Firat, Orhan; Cho, Kyunghyun; Sankaran, Baskaran; Vural, Fatos T. Yarman; Bengio, Yoshua			Multi-way, multilingual neural machine translation	COMPUTER SPEECH AND LANGUAGE			English	Article						Neural machine translation; Multi-lingual; Low resource translation		We propose multi-way, multilingual neural machine translation. The proposed approach enables a single neural translation model to translate between multiple languages, with a number of parameters that grows only linearly with the number of languages. This is made possible by having a single attention mechanism that is shared across all language pairs. We train the proposed multi-way, multilingual model on ten language pairs from WMT'15 simultaneously and observe clear performance improvements over models trained on only one language pair. We empirically evaluate the proposed model on low-resource language translation tasks. In particular, we observe that the proposed multilingual model outperforms strong conventional statistical machine translation systems on Turkish-English and Uzbek-English by incorporating the resources of other language pairs. (C) 2016 Elsevier Ltd. All rights reserved	[Firat, Orhan; Vural, Fatos T. Yarman] Middle East Tech Univ, Ankara, Turkey; [Cho, Kyunghyun] NYU, New York, NY 10003 USA; [Sankaran, Baskaran] IBM TJ Watson Res Ctr, Cambridge, MA USA; [Bengio, Yoshua] Univ Montreal, Montreal, PQ, Canada	Firat, O (reprint author), Middle East Tech Univ, Ankara, Turkey.	orhan.firat@ceng.metu.edu.tr			NSERC; Calcul Quebec; Compute Canada; Canada Research Chairs; CIFAR; Samsung; TUBITAK [2214/A]; Facebook; Google (Google Faculty Award)	We acknowledge the support of the following agencies for research funding and computing support: NSERC, Calcul Quebec, Compute Canada, the Canada Research Chairs, CIFAR and Samsung. OF thanks the support by TUBITAK (2214/A). KC thanks the support by Facebook and Google (Google Faculty Award 2016).		33	0	0	0	0	ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL RD, LONDON NW1 7DX, ENGLAND	0885-2308	1095-8363		COMPUT SPEECH LANG	Comput. Speech Lang.	SEP	2017	45						236	252		10.1016/j.csl.2016.10.006		17	Computer Science, Artificial Intelligence	Computer Science	EX8OQ	WOS:000403510500014		No			2017-07-26	
J	Lisak, RP; Nedelkoska, L; Benjamins, JA; Schalk, D; Bealmear, B; Touil, H; Li, R; Muirhead, G; Bar-Or, A				Lisak, Robert P.; Nedelkoska, Liljana; Benjamins, Joyce A.; Schalk, Dana; Bealmear, Beverly; Touil, Hanane; Li, Rui; Muirhead, Gillian; Bar-Or, Amit			B cells from patients with multiple sclerosis. induce cell death via apoptosis in neurons in vitro	JOURNAL OF NEUROIMMUNOLOGY			English	Article						B cells; Cell death; Cytokines; Multiple sclerosis; Neurons; Oligodendrocytes	EPSTEIN-BARR-VIRUS; CENTRAL-NERVOUS-SYSTEM; TUMOR-NECROSIS-FACTOR; GRAY-MATTER ATROPHY; CEREBROSPINAL-FLUID; CORTICAL DEMYELINATION; MENINGEAL INFLAMMATION; OLIGOCLONAL BANDS; EXTRACELLULAR VESICLES; GENE-EXPRESSION	B cells mediate multiple sclerosis (MS) pathogenesis by mechanisms unrelated to immunoglobulin (Ig). We reported that supernatants (Sup) from cultured B cells from blood of relapsing remitting MS (RRMS) patients, but not normal controls (NC), were cytotoxic to rat oligodendrocytes (OL). We now show that RRMS blood B cells, not stimulated in vitro, secrete factor/s toxic to rat and human neurons. Cytotoxicity is independent of Ig and multiple cytokines, not complement -mediated, and involves apoptosis. The factor/s have an apparent mw of > 300 kDa. B cells could contribute to damage within the central nervous system by secreting molecules toxic to OL and neurons.	[Lisak, Robert P.; Nedelkoska, Liljana; Benjamins, Joyce A.; Bealmear, Beverly] Wayne State Univ, Sch Med, Dept Neurol, 8D,Univ Hlth Ctr 4201 St Antoine, Detroit, MI 48201 USA; [Lisak, Robert P.; Benjamins, Joyce A.] Wayne State Univ, Sch Med, Dept Microbiol Immunol & Biochem, 8D,Univ Hlth Ctr 4201 St Antoine, Detroit, MI 48201 USA; [Schalk, Dana] Wayne State Univ, Sch Med, Dept Oncol, 8D,Univ Hlth Ctr 4201 St Antoine, Detroit, MI 48201 USA; [Schalk, Dana] Karmanos Canc Inst, Detroit, MI USA; [Touil, Hanane; Li, Rui; Muirhead, Gillian; Bar-Or, Amit] McGill Univ, Montreal Neurol Inst, Dept Neurol, Montreal, PQ, Canada; [Touil, Hanane; Li, Rui; Bar-Or, Amit] Univ Penn, Dept Neurol, Philadelphia, PA 19104 USA; [Touil, Hanane; Li, Rui; Bar-Or, Amit] Univ Penn, Perelman Sch Med, Ctr Neuroinflammat & Neurotherapeut, Philadelphia, PA 19104 USA; [Schalk, Dana] Univ Virginia, Dept Med, Div Hematol Oncol, Charlottesville, VA USA	Lisak, RP (reprint author), Wayne State Univ, Sch Med, Dept Neurol, 8D,Univ Hlth Ctr 4201 St Antoine, Detroit, MI 48201 USA.; Bar-Or, A (reprint author), Univ Penn, Perelman Sch Med, Ctr Neuroinflammat & Neurotherapeut, Philadelphia, PA 19104 USA.; Bar-Or, A (reprint author), Perelman Ctr Adv Med PCAM, South Pavil,7th Floor,Rm 7633400 Civ Ctr Blvd, Philadelphia, PA 19104 USA.	rlisak@med.wayne.edu; lnedelk@med.wayne.edu; jbenjami@med.wayne.edu; DLS2DA@hscmail.mcc.virginia.edu; bbealmea@med.wayne.edu; hanane.touil@mail.med.upenn.edu; rui.li@mail.med.upenn.edu; g.muirhead@gmail.com; amitbar@upenn.edu			National Multiple Sclerosis Society USA [4929A2/3]; Research Foundation of the MS Society of Canada [204209]; Parker Webber Chair in Neurology Endowment (DMC Foundation/Wayne State University School of Medicine); DMC Foundation [2015-1242]; Banque National Translational Research Fellowship of the Montreal Neurological Institute; MS Society of Canada	Funding is provided by the National Multiple Sclerosis Society USA, Grant #4929A2/3 (RPL, JAB, AB-O), the Research Foundation of the MS Society of Canada, Grant #204209 (AB-O), the Parker Webber Chair in Neurology Endowment (DMC Foundation/Wayne State University School of Medicine; RPL) and DMC Foundation, Grant #2015-1242 (JAB). HT is supported by a doctoral studentship from the MS Society of Canada. RL is supported by a Banque National Translational Research Fellowship of the Montreal Neurological Institute.		115	0	0	2	2	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0165-5728	1872-8421		J NEUROIMMUNOL	J. Neuroimmunol.	AUG 15	2017	309						88	99		10.1016/j.jneuroim.2017.05.004		12	Immunology; Neurosciences	Immunology; Neurosciences & Neurology	EZ4RH	WOS:000404699700017	28601295	No			2017-07-26	
