PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Smith, ML; Gosselin, F; Schyns, PG				Smith, ML; Gosselin, F; Schyns, PG			Receptive fields for flexible face categorizations	PSYCHOLOGICAL SCIENCE			English	Article							TEMPORAL CORTEX; INFEROTEMPORAL CORTEX; DOMAIN SPECIFICITY; RECOGNITION; BRAIN; EXPERTISE; OBJECTS; NEURONS; AREA; INFORMATION	Examining the receptive fields of brain signals can elucidate how information impinging on the former modulates the latter. We applied this time-honored approach in early vision to the higher-level brain processes underlying face categorizations. Electroencephalograms in response to face-information samples were recorded while observers resolved two different categorizations (gender, expressive or not). Using a method with low bias and low variance, we compared, in a common space of information states, the information determining behavior (accuracy and reaction time) with the information that modulates emergent brain signals associated with early face encoding and later category decision. Our results provide a time line for face processing in which selective attention to diagnostic information for categorizing stimuli (the eyes and their second-order relationships in gender categorization; the mouth in expressive-or-not categorization) correlates with late electrophysiological (P300) activity, whereas early face-sensitive occipito-temporal (N170) activity is mainly driven by the contralateral eye, irrespective of the categorization task.	Univ Glasgow, Dept Psychol, Glasgow G12 8QB, Lanark, Scotland; Univ Montreal, Montreal, PQ, Canada	Schyns, PG (reprint author), Univ Glasgow, Dept Psychol, Glasgow G12 8QB, Lanark, Scotland.	philippe@psy.gla.ac.uk	Schyns, Philippe/C-8127-2009; Smith, Marie/N-8491-2013					42	58	59	1	2	BLACKWELL PUBLISHERS	MALDEN	350 MAIN STREET, STE 6, MALDEN, MA 02148 USA	0956-7976			PSYCHOL SCI	Psychol. Sci.	NOV	2004	15	11					753	761		10.1111/j.0956-7976.2004.00752.x		9	Psychology, Multidisciplinary	Psychology	869YQ	WOS:000225021600007	15482447	No			2017-07-26	
J	Barrett, SP; Boileau, I; Okker, J; Pihl, RO; Dagher, A				Barrett, SP; Boileau, I; Okker, J; Pihl, RO; Dagher, A			The hedonic response to cigarette smoking is proportional to dopamine release in the human striatum as measured by positron emission tomography and [C-11]raclopride	SYNAPSE			English	Article						addiction; nicotine; basal ganglia; caudate; tobacco	NUCLEUS-ACCUMBENS; C-11 RACLOPRIDE; ADDICTIVE DRUGS; NICOTINE; BRAIN; PET; RECEPTOR; BINDING; REWARD; MODEL	Positron emission tomography and [C-11]raclopride were used to assess the dopaminergic response to cigarette smoking in ten smokers. Nicotine-deprived smokers were scanned twice on separate days. In one condition, participants smoked their usual brand of cigarettes while in the scanner and in the other condition they remained nicotine abstinent. On each day, subjects monitored the hedonic properties of their experience as well as their levels of craving. Initial analyses revealed no significant differences between the conditions in [C-11]raclopride binding potential (BP) in the caudate, putamen, or ventral striatum. Because previous research suggested that drug-induced dopamine transmission is related to levels of craving and/or hedonic drug effects, the relationship between these variables and [C-11]raclopride BP was examined. Craving levels were reduced by smoking but were not systematically related to BP change. However, the hedonic response to smoking was correlated with BP reduction in the caudate (P < 0.001) and posterior putamen (P < 0.05) but not in the ventral striatum. Post hoc analyses revealed that only five of the ten smokers reported mood-elevating effects in response to the smoking procedure. In these subjects, smoking was associated with decreased [C-11]raclopride BP in the caudate. On the other hand, among subjects that reported a diminished mood response to smoking there was an increase in BP in the caudate and putamen. These results suggest that pleasurable drug experiences are associated with increased dopamine transmission in the dorsal striatum while unpleasant experiences may be related to decreased dopamine release in this region.	Montreal Neurol Inst, McConnell Brain Imaging Ctr, Montreal, PQ H3A 2B4, Canada; McGill Univ, Dept Psychol, Montreal, PQ, Canada	Dagher, A (reprint author), Montreal Neurol Inst, McConnell Brain Imaging Ctr, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	alain@bic.mni.mcgill.ca						39	79	83	1	6	WILEY-LISS	HOBOKEN	DIV JOHN WILEY & SONS INC, 111 RIVER ST, HOBOKEN, NJ 07030 USA	0887-4476			SYNAPSE	Synapse	NOV	2004	54	2					65	71		10.1002/syn.20066		7	Neurosciences	Neurosciences & Neurology	861BN	WOS:000224391200001	15352131	No			2017-07-26	
J	Torban, E; Kor, C; Gros, P				Torban, E; Kor, C; Gros, P			Van Gogh-like2 (Strabismus) and its role in planar cell polarity and convergent extension in vertebrates	TRENDS IN GENETICS			English	Review							NEURAL-TUBE DEFECTS; DROSOPHILA TISSUE POLARITY; TUMOR-SUPPRESSOR GENE; LOOP-TAIL; ZEBRAFISH GASTRULATION; XENOPUS-LAEVIS; FLOOR PLATE; PROTEIN; MOVEMENTS; MOUSE	In the past two years, studies of Stbm genes (also known as Vang12) and the proteins that they encode in mice, flies, frogs and fish have shown that they have a crucial role in regulating planar cell polarity and convergent extension movements. Combined genetic and biochemical analyses have pointed to signaling pathways where Stbm (Vang12) proteins might act, and have identified several interacting proteins that form a crucial multi-protein signaling complex at the membrane. These studies show that these proteins have a pivotal role in a signaling cascade(s) that has been highly conserved in evolution. This review will summarize recent findings documenting the involvement of Stbm (Vang12) and associated proteins in planar cell polarity, non-canonical Wnt signaling and convergent extension movements.	McGill Univ, Dept Biochem, Montreal, PQ H3G 1Y7, Canada	Gros, P (reprint author), McGill Univ, Dept Biochem, 3655 Promenade Sir William Osler, Montreal, PQ H3G 1Y7, Canada.	philippe.gros@staff.mcgill.ca						86	70	72	0	5	ELSEVIER SCIENCE LONDON	LONDON	84 THEOBALDS RD, LONDON WC1X 8RR, ENGLAND	0168-9525			TRENDS GENET	Trends Genet.	NOV	2004	20	11					570	577		10.1016/j.tig.2004.09.003		8	Genetics & Heredity	Genetics & Heredity	869FW	WOS:000224969800011	15475117	No			2017-07-26	
J	Lachapelle, J; Ouimet, C; Bach, M; Ptito, A; McKerral, M				Lachapelle, J; Ouimet, C; Bach, M; Ptito, A; McKerral, M			Texture segregation in traumatic brain injury - a VEP study	VISION RESEARCH			English	Article						texture segregation; visual evoked potentials; traumatic brain injury; motion; orientation	VISUAL-EVOKED POTENTIALS; HEAD-INJURY; PERCEPTION; MOTION; MILD; ORIENTATION; CORTEX; VISION	Visual evoked potentials (VEPs) were recorded to textures segregated by gradients in orientation or motion. Recordings were obtained in traumatic brain-injured (TBI) subjects and in normal controls. We analyzed both the low-level VEPs (llVEPs) evoked by homogenous stimuli, as well as the components associated with texture segregation (tsVEP) obtained through an appropriate linear combination. Our results suggest that the tsVEP, presumably higher tip in the visual processing chain than the llVEP, is sensitive to TBI and can reveal further information as to the nature of possible information processing deficits after TBI. It could also help quantify cortical damage that is not revealed with more standard clinical tools. (C) 2004 Elsevier Ltd. All rights reserved.	Site Ctr Readaptat Lucie Bruneau, Ctr Rech Interdisciplinaire Readaptat, Montreal, PQ H2H 2N8, Canada; McGill Univ, Dept Neurol Neurosurg, Montreal, PQ H3A 2T5, Canada; Univ Montreal, Dept Psychol, Montreal, PQ H3C 3J7, Canada; Univ Freiburg, Augenklin, Elektrophysiol Lab, D-7800 Freiburg, Germany	McKerral, M (reprint author), Site Ctr Readaptat Lucie Bruneau, Ctr Rech Interdisciplinaire Readaptat, 2275 Laurier Ave E, Montreal, PQ H2H 2N8, Canada.	mmckerral@videotron.ca	Bach, Michael/A-6637-2010	Bach, Michael/0000-0003-2028-535X	Canadian Institutes of Health Research [42843]			31	18	18	0	3	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0042-6989			VISION RES	Vision Res.	NOV	2004	44	24					2835	2842		10.1016/j.visres.2004.06.007		8	Neurosciences; Ophthalmology	Neurosciences & Neurology; Ophthalmology	856LL	WOS:000224046600009	15342227	No			2017-07-26	
J	Beuter, A; Lambert, G; MacGibbon, B				Beuter, A; Lambert, G; MacGibbon, B			Quantifying postural tremor in workers exposed to low levels of manganese	JOURNAL OF NEUROSCIENCE METHODS			English	Article						manganese exposure; Parkinson's disease; postural tremor; neurotoxicity; discriminant analysis	DOMAIN CHARACTERISTICS; PARKINSONIAN TREMORS; NEUROTOXICITY; DYSFUNCTION; SYSTEMS	The aim of this study was: (1) To determine the minimum number of characteristics necessary to discriminate between postural tremor recorded in control subjects (CO), in subjects exposed to manganese (MN), and in patients with Parkinson's disease (PD), and (2) to examine the continuum of changes between the three groups examined. Workers previously exposed to Mn (n = 10), patients with PD (n = 10), and control subjects (CO) (n = 11) underwent a clinical examination. Blood Mn was measured at the end of exposure time for the MN group and 12 months later at the beginning of the experiment for all groups. Postural tremor with visual feedback was recorded in the index finger with a laser system. Statistical criteria were used to reduce computed tremor characteristics to a minimal set of reliable discriminating variables. Two variables were retained namely corrected wobble (CW), describing the morphology of the tremor oscillations, and variability ratio (VR), describing proportional power of tremor. Both variables had an overall correct classification rate of 77.4%. Blood Mn levels at the time of the experiment were similar for all groups and had insignificant correlation with tremor variables. However, blood Mn levels in workers which were also measured at the end of exposure time (i.e., 12 months before) showed significant correlation (Spearman's rank coefficient) with both harmonic index (p = 0.70, P = 0.03) and first maximum of the autocorrelation function (p = 0.89, P = 0.001). We conclude that (1) the tremor of workers exposed to Mn could be adequately described with only two variables; (2) a continuum of changes between tremor recorded in control subjects, in subjects exposed to Mn and in patients with PD was observed, with the MN group always found in between the control (CO) and the PD groups; (3) while blood Mn levels in workers were back at control levels at the time of the experiment, the effect of Mn on postural tremor was still detected. Thus our method has the potential to detect the effect of Mn on tremor with only two variables even after Mn level in the blood is back to normal values. (C) 2004 Elsevier B.V. All rights reserved.	Univ Quebec, Ctr Neurosci Cognit, Montreal, PQ H3C 3P8, Canada; Univ Montpellier I, Inst Biol, Physiol Lab, F-34060 Montpellier, France; Univ Quebec, Dept Math, Montreal, PQ H3C 3P8, Canada; Gerad, Grp Etud & Rech Anal Decis, Montreal, PQ H3T 2A7, Canada	Beuter, A (reprint author), Univ Quebec, Ctr Neurosci Cognit, C-P 8888,Succ Ctr Ville, Montreal, PQ H3C 3P8, Canada.	anne.beuter@wanadoo.fr						21	7	7	1	4	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0165-0270	1872-678X		J NEUROSCI METH	J. Neurosci. Methods	OCT 30	2004	139	2					247	255		10.1016/j.jneumeth.2004.05.002		9	Biochemical Research Methods; Neurosciences	Biochemistry & Molecular Biology; Neurosciences & Neurology	869GD	WOS:000224970500014	15488238	No			2017-07-26	
J	Roth, RM; Milovan, DL; Baribeau, J; O'Connor, K; Todorov, C				Roth, RM; Milovan, DL; Baribeau, J; O'Connor, K; Todorov, C			Organizational strategy use in obsessive-compulsive disorder	PSYCHIATRY RESEARCH			English	Article						OCD; executive function; cognition	SUBJECT-ORDERED TASKS; WORKING-MEMORY; NEUROPSYCHOLOGICAL PERFORMANCE; EXECUTIVE FUNCTION; FRONTAL-CORTEX; DEFICITS; DEPRESSION; TESTS; LOBE	Patients with obsessive-compulsive disorder (OCD) have been demonstrated to be less likely to use spontaneously generated organizational strategies during verbal episodic memory and visuoconstruction tasks. However, whether this organizational deficit is generalizable to other areas of cognitive functioning has not been established. In the present study, we assessed whether adults with OCD are less likely to spontaneously generate organizational strategies during performance of an executive function test, the Self-Ordered Pointing Task (SOPT). Participants included 30 adults with OCD and 24 healthy controls. Groups did not differ with respect to the time to complete or number of errors made on the SOPT. Furthermore, group differences were not observed in the ability to generate organizational strategies or in the specific types of strategies employed to complete the SOPT. These findings indicate that a reduced use of organizational strategies in OCD is not present across all cognitive domains. (C) 2004 Elsevier Ireland Ltd. All rights reserved.	DHMC, Dartmouth Med Sch, Dept Psychiat, Neuropsychol & Neuroimaging Program, Lebanon, NH 03756 USA; Hop Louis H Lafontaine, Ctr Rech Fernand Seguin, Montreal, PQ, Canada; Concordia Univ, Dept Psychol, Montreal, PQ H3G 1M8, Canada; Univ Laval, Dept Psychol, Lab Human Neuropsychol & Neurophysiol, Quebec City, PQ G1K 7P4, Canada	Roth, RM (reprint author), DHMC, Dartmouth Med Sch, Dept Psychiat, Neuropsychol & Neuroimaging Program, 1 Med Ctr Dr, Lebanon, NH 03756 USA.	Robert.M.Roth@Dartmouth.EDU						29	9	11	8	10	ELSEVIER SCI IRELAND LTD	CLARE	CUSTOMER RELATIONS MANAGER, BAY 15, SHANNON INDUSTRIAL ESTATE CO, CLARE, IRELAND	0165-1781			PSYCHIAT RES	Psychiatry Res.	OCT 30	2004	128	3					267	272		10.1016/j.psychres.2004.04.006		6	Psychiatry	Psychiatry	878DY	WOS:000225627900008	15541784	No			2017-07-26	
J	Gros-Louis, F; Lariviere, R; Gowing, G; Laurent, S; Camu, W; Bouchard, JP; Meininger, V; Rouleau, GA; Julien, JP				Gros-Louis, F; Lariviere, R; Gowing, G; Laurent, S; Camu, W; Bouchard, JP; Meininger, V; Rouleau, GA; Julien, JP			A frameshift deletion in peripherin gene associated with amyotrophic lateral sclerosis	JOURNAL OF BIOLOGICAL CHEMISTRY			English	Article							MOTOR-NEURON DISEASE; INTERMEDIATE-FILAMENT PROTEINS; HEAVY NEUROFILAMENT SUBUNIT; SUPEROXIDE-DISMUTASE GENE; SPASTIC PARALYSIS; MOUSE MODEL; NF-M; MUTATION; RAT; ALS	Peripherin is a neuronal intermediate filament associated with inclusion bodies in motor neurons of patients with amyotrophic lateral sclerosis (ALS). A possible peripherin involvement in ALS pathogenesis has been suggested based on studies with transgenic mouse overexpressors and with a toxic splicing variant of the mouse peripherin gene. However, the existence of peripherin gene mutations in human ALS has not yet been documented. Therefore, we screened for sequence variants of the peripherin gene (PRPH) in a cohort of ALS patients including familial and sporadic cases. We identified 18 polymorphic variants of PRPH detected in both ALS and age-matched control populations. Two additional PRPH variants were discovered in ALS cases but not in 380 control individuals. One variant consisted of a nucleotide insertion in intron 8 (PRPHIVS8-36insA), whereas the other one consisted of a 1-bp deletion within exon 1 (PRPH228delC), predicting a truncated peripherin species of 85 amino acids. Remarkably, expression of this frameshift peripherin mutant in SW13 cells resulted in disruption of neurofilament network assembly. These results suggest that PRPH mutations may be responsible for a small percentage of ALS, cases and they provide further support of the view that neurofilament disorganization may contribute to pathogenesis.	Univ Laval, Dept Anat & Physiol, CHU Laval, Ctr Rech, Quebec City, PQ G1V 4G2, Canada; McGill Univ, Ctr Hlth, Montreal Gen Hosp Res Inst, Ctr Res Neurosci, Montreal, PQ H3G 1A4, Canada; Inst Biol, INSERM, V336, Unite Neurol Comportementale, F-34295 Montpellier, France; Inst Biol, INSERM, V336, Degenerat Mol Unit, F-34295 Montpellier 5, France; Hop Guy de Chauliac, Clin Motoneurone, Serv Explorat Neurol, F-34295 Montpellier 5, France; Hop La Pitie Salpetriere, Federat Neurol Mazarin, F-75651 Paris 13, France; Ctr Hosp Affilie Univ Quebec, Dept Neurol Sci, Quebec City, PQ G1J 1Z4, Canada	Julien, JP (reprint author), Univ Laval, Dept Anat & Physiol, CHU Laval, Ctr Rech, 2705 Blvd Laurier, Quebec City, PQ G1V 4G2, Canada.	Jean-Pierre.Julien@crchul.ulaval.ca						35	93	97	0	6	AMER SOC BIOCHEMISTRY MOLECULAR BIOLOGY INC	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3996 USA	0021-9258			J BIOL CHEM	J. Biol. Chem.	OCT 29	2004	279	44					45951	45956		10.1074/jbc.M408139200		6	Biochemistry & Molecular Biology	Biochemistry & Molecular Biology	865IC	WOS:000224694900080	15322088	No			2017-07-26	
J	Walsh, GS; Orike, N; Kaplan, DR; Miller, FD				Walsh, GS; Orike, N; Kaplan, DR; Miller, FD			The invulnerability of adult neurons: A critical role for p73	JOURNAL OF NEUROSCIENCE			English	Article						p73; p53 tumor suppressor; sensory neurons; dorsal root ganglion; sciatic nerve injury; nerve growth factor; neuronal apoptosis; JNK; PI3-kinase; DNA damage	NERVE GROWTH-FACTOR; TROPHIC FACTOR DEPENDENCE; ROOT GANGLION NEURONS; SYMPATHETIC NEURONS; CELL-DEATH; SENSORY NEURONS; P53 FAMILY; DELAYED LOSS; SURVIVAL; APOPTOSIS	Here, we investigated the intracellular mechanisms that underlie the relative invulnerability of adult versus developing dorsal root ganglion (DRG) sensory neurons. In culture, adult neurons were resistant to stimuli that caused apoptosis of their neonatal counterparts. In both adult and neonatal neurons, death stimuli induced the apoptotic c-Jun N-terminal protein kinase (JNK) pathway, but JNK activation only caused death of neonatal neurons, indicating that adult neurons have a downstream block to apoptosis. Expression of the dominant-inhibitory p53 family member, DeltaNp73, rescued JNK-induced apoptosis of neonatal neurons, suggesting that it might participate in the downstream apoptotic block in adult neurons. To test this possibility, we examined adult DRG neurons cultured from p73+/- mice. Adult p73+/- DRG neurons were more vulnerable to apoptotic stimuli than their p73+/+ counterparts, and invulnerability could be restored to the p73+/- neurons by increased expression of DeltaNp73. Moreover, although DRG neuron development was normal in p73+/- animals in vivo, axotomy caused death of adult p73+/- but not p73+/+ DRG neurons. Thus, one way adult neurons become invulnerable is to enhance endogenous survival pathways, and one critical component of these survival pathways is p73.	Univ Toronto, Hosp Sick Children, Dept Med Genet, Toronto, ON M5G 1X8, Canada; Univ Toronto, Hosp Sick Children, Dept Physiol, Toronto, ON M5G 1X8, Canada; McGill Univ, Montreal Neurol Inst, Dept Neurol & Neurosurg, Montreal, PQ H3A 2B4, Canada	Miller, FD (reprint author), Univ Toronto, Hosp Sick Children, Dept Med Genet, Room Black 3203A,555 Univ Ave, Toronto, ON M5G 1X8, Canada.	fredam@sickkids.ca						49	51	51	0	1	SOC NEUROSCIENCE	WASHINGTON	11 DUPONT CIRCLE, NW, STE 500, WASHINGTON, DC 20036 USA	0270-6474			J NEUROSCI	J. Neurosci.	OCT 27	2004	24	43					9638	9647		10.1523/JNEUROSCI.1299-04.2004		10	Neurosciences	Neurosciences & Neurology	866CD	WOS:000224749600019	15509751	No			2017-07-26	
J	Henry, J; Petrides, M; St-Laurent, M; Sziklas, V				Henry, J; Petrides, M; St-Laurent, M; Sziklas, V			Spatial conditional associative learning: effects of thalamo-hippocampal disconnection in rats	NEUROREPORT			English	Article						anterior thalamic nuclei; disconnection; hippocampus; spatial conditional learning	RETROSPLENIAL CORTEX; FORNIX TRANSECTION; ANTERIOR THALAMUS; CINGULATE CORTEX; PLACE MEMORY; LESIONS; NUCLEI; PROJECTIONS; CONNECTIONS; MONKEYS	Unilateral lesions to the anterior thalamic nuclei (ATN) and the hippocampus (H) were made in opposite hemispheres in the rat to examine whether these brain structures form part of a functional neural pathway underlying spatial learning and memory. In the first experiment, rats were tested on a spatial-visual conditional associative task in which they had to learn to approach one of two stimuli depending on the spatial context in which the stimuli were embedded. The rats were subsequently trained on delayed forced alternation, a spatial working memory task known to be sensitive to the effects of ATNxH damage. Rats with ATNxH lesions were impaired in the acquisition of both tasks in comparison with normal control animals. The findings support the idea that the anterior thalamic nuclei and the hippocampus are critical components of an anatomical system subserving spatial memory and suggest that these brain regions work in a dependent fashion during the performance of certain spatial learning tasks.	McGill Univ, Dept Psychol, Montreal, PQ H3A 1B1, Canada; McGill Univ, Dept Neurol & Neurosurg, Montreal, PQ H3A 2B4, Canada	Sziklas, V (reprint author), McGill Univ, Dept Psychol, 1205 Dr Penfield Ave, Montreal, PQ H3A 1B1, Canada.	viviane.sziklas@mcgill.ca						28	38	39	0	0	LIPPINCOTT WILLIAMS & WILKINS	PHILADELPHIA	530 WALNUT ST, PHILADELPHIA, PA 19106-3621 USA	0959-4965			NEUROREPORT	Neuroreport	OCT 25	2004	15	15					2427	2431		10.1097/00001756-200410250-00025		5	Neurosciences	Neurosciences & Neurology	871NZ	WOS:000225141700025	15640769	No			2017-07-26	
J	Dumont, M; Strazielle, C; Staufenbiel, M; Lalonde, R				Dumont, M; Strazielle, C; Staufenbiel, M; Lalonde, R			Spatial learning and exploration of environmental stimuli in 24-month-old female APP23 transgenic mice with the Swedish mutation	BRAIN RESEARCH			English	Article						amyloid precursor protein; A beta protein; familial Alzheimer's disease; spatial orientation; motor activity; anxiety	AMYLOID-PRECURSOR-PROTEIN; ALZHEIMERS-DISEASE; MOUSE MODEL; A-BETA; BEHAVIORAL IMPAIRMENT; MOTOR COORDINATION; COGNITIVE DEFICITS; NEURON LOSS; DEPOSITION; PRESENILIN-1	Transgenic mice overexpressing the betaAPP gene with the Swedish mutation under the control of the murine thy1 promoter show Alzheimer-like characteristics such as Abeta plaques in cerebral cortex and vessel walls. By comparison to age-matched non-transgenic controls, 2-year-old female APP23 transgenic mice crossed more segments in the open-field and had a higher number of fast ambulatory and stereotyped movements in a photocell activity chamber. In addition, APP23 mice entered more often and spent more time in the open arms of the elevated plus-maze. The acquisition of place learning in the Morris water maze was impaired in APP23 transgenic mice, but not in probe and visible platform subtasks. These results indicate that hyperactivity and impaired learning abilities characterize this mouse model of Alzheimer's disease and cerebral angiopathy. (C) 2004 Elsevier B.V. All rights reserved.	Univ Rouen, Fac Med & Pharm, INSERM U614, IFRMP23, F-76183 Rouen, France; Univ Henri Poincare, Lab Pathol Mol & Cellulaire Nutr, EMI INSERM 0014, F-54500 Vandoeuvre Les Nancy, France; Fac Med, Serv Microscopie Electron, F-54500 Vandoeuvre Les Nancy, France; Novartis Inst Biomed Res, Nervous Syst Res, CH-4002 Basel, Switzerland; CHUM St Luc, Ctr Rech Sci Neurol, Montreal, PQ H2X 3J4, Canada	Lalonde, R (reprint author), Univ Rouen, Fac Med & Pharm, INSERM U614, IFRMP23, 22 Bld Gambetta,Batiment Rech,Salle 1D18, F-76183 Rouen, France.	robert.lalonde@univ-rouen.fr						47	35	37	0	1	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0006-8993			BRAIN RES	Brain Res.	OCT 22	2004	1024	1-2					113	121		10.1016/j.brainres.2004.07.052		9	Neurosciences	Neurosciences & Neurology	864WX	WOS:000224664800011	15451372	No			2017-07-26	
