PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Petrides, M				Petrides, M			Lateral prefrontal cortex: architectonic and functional organization	PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES			English	Article						prefrontal cortex; frontal cortex; cytoarchitecture; monkey	COMPARATIVE CYTOARCHITECTONIC ANALYSIS; CORTICOCORTICAL CONNECTION PATTERNS; PRIMATE FRONTAL-CORTEX; RHESUS-MONKEY; WORKING-MEMORY; MACAQUE MONKEYS; PARIETAL CORTEX; VISUAL-STIMULI; EYE FIELDS; SYSTEM	A comparison of the architecture of the human prefrontal cortex with that of the macaque monkey showed a very similar architectonic organization in these two primate species. There is no doubt that the prefrontal cortical areas of the human brain have undergone considerable development, but it is equally clear that the basic architectonic organization is the same in the two species. Thus, a comparative approach to the study of the functional organization of the primate prefrontal cortex is more likely to reveal the essential aspects of the various complex control processes that are the domain of frontal function. The lateral frontal cortex appears to be functionally organized along both a rostral-caudal axis and a dorsal-ventral axis. The most caudal frontal region, the motor region on the precentral gyrus, is involved in fine motor control and direct sensorimotor mappings, whereas the caudal lateral prefrontal region is involved in higher order control processes that regulate the selection among multiple competing responses and stimuli based on conditional operations. Further rostrally, the mid-lateral prefrontal region plays an even more abstract role in cognitive control. The mid-lateral prefrontal region is itself organized along a dorsal-ventral axis of organization, with the mid-dorsolateral prefrontal cortex being involved in the monitoring of information in working memory and the mid-ventrolateral prefrontal region being involved in active judgments on information held in posterior cortical association regions that are necessary for active retrieval and encoding of information.	McGill Univ, Montreal Neurol Inst, Montreal, PQ H3A 2B4, Canada; McGill Univ, Dept Psychol, Montreal, PQ H3A 2B4, Canada	Petrides, M (reprint author), McGill Univ, Montreal Neurol Inst, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	petrides@ego.psych.mcgill.ca	Frank, David/E-8213-2012					72	568	573	11	45	ROYAL SOCIETY	LONDON	6-9 CARLTON HOUSE TERRACE, LONDON SW1Y 5AG, ENGLAND	0962-8436			PHILOS T ROY SOC B	Philos. Trans. R. Soc. B-Biol. Sci.	APR 29	2005	360	1456					781	795		10.1098/rstb.2005.1631		15	Biology	Life Sciences & Biomedicine - Other Topics	937MS	WOS:000229929100009	15937012	No			2017-07-26	
J	Lee, MG; Hassani, OK; Alonso, A; Jones, BE				Lee, MG; Hassani, OK; Alonso, A; Jones, BE			Cholinergic basal forebrain neurons burst with theta during waking and paradoxical sleep	JOURNAL OF NEUROSCIENCE			English	Article						acetylcholine; cortical activation; gamma; juxtacellular labeling; plasticity; rat	LONG-TERM POTENTIATION; EYE-MOVEMENT SLEEP; FREELY MOVING RAT; NUCLEUS BASALIS; DISCHARGE PROPERTIES; ELECTRICAL-ACTIVITY; ALZHEIMERS-DISEASE; CINGULATE CORTEX; REM-SLEEP; OSCILLATIONS	It is known that acetylcholine can stimulate activation and promote plasticity in the cerebral cortex, yet it is not known how the cholinergic basal forebrain neurons, which release acetylcholine in the cortex, discharge in relation to natural cortical activity and sleep - wake states. By recording basal forebrain units in association with electroencephalographic activity across the sleep - wake cycle and labeling individual neurons with Neurobiotin for immunohistochemical identification, we show for the first time that cholinergic neurons discharge in bursts at maximal rates during active waking and paradoxical sleep, when gamma and theta electroencephalographic activity are maximal. They virtually cease firing during slow-wave sleep. Notably, their bursting discharge is synchronized with theta oscillations. Through their maximal firing and rhythmic theta discharge during active waking and paradoxical sleep, the cholinergic neurons can thus modulate the cortex to promote activation along with plasticity during these two states.	McGill Univ, Montreal Neurol Inst, Dept Neurol & Neurosurg, Montreal, PQ H3A 2B4, Canada; Kyungpook Natl Univ, Sch Med, Dept Pharmacol, Taegu 700422, South Korea	Jones, BE (reprint author), McGill Univ, Montreal Neurol Inst, Dept Neurol & Neurosurg, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	barbara.jones@mcgill.ca	Jones, Barbara/A-8033-2017		NIMH NIH HHS [R01 MH-60119-01A, R01 MH060119]			43	192	198	0	11	SOC NEUROSCIENCE	WASHINGTON	11 DUPONT CIRCLE, NW, STE 500, WASHINGTON, DC 20036 USA	0270-6474			J NEUROSCI	J. Neurosci.	APR 27	2005	25	17					4365	4369		10.1523/JNEUROSCI.0178-05.2005		5	Neurosciences	Neurosciences & Neurology	920PP	WOS:000228702900017	15858062	No			2017-07-26	
J	Lapointe, M; Lanthier, J; Moumdjian, R; Regina, A; Desrosiers, RR				Lapointe, M; Lanthier, J; Moumdjian, R; Regina, A; Desrosiers, RR			Expression and activity of L-isoaspartyl methyltransferase decrease in stage progression of human astrocytic tumors	MOLECULAR BRAIN RESEARCH			English	Article						brain tumors; protein L-isoaspartyl methyltransferase; damaged proteins; L-isoaspartyl residues	PROTEIN CARBOXYL METHYLTRANSFERASE; ERYTHROCYTE-MEMBRANE PROTEINS; HUMAN BRAIN-TUMORS; MATRIX METALLOPROTEINASES; O-METHYLTRANSFERASE; ASPARTYL RESIDUES; DAMAGED PROTEINS; OXIDATIVE STRESS; NERVOUS-SYSTEM; MESSENGER-RNA	Protein L-isoaspartyl methyl transferase (PIMT) functions as a repair enzyme that acts upon damaged proteins bearing abnormal aspartyl residues. We previously reported that PIMT expression and activity are reduced by half in human epileptic hippocampus. Here we investigated PIMT regulation in astrocytic tumors, which are the most common human brain tumors. PIMT expression and enzyme activity were significantly decreased in all grades of human astrocytic tumors. More precisely, PIMT levels were significantly lower by 76% in pilocytic astrocytomas (grade I), 46% in astrocytomas (grade II), 69% in anaplastic astrocytomas (grade III), and a marked 80% in glioblastomas (grade IV) as compared to normal brains. RT-PCR analysis showed that levels of type I PIMT mRNA were up-regulated while those of type II PIMT mRNA were down-regulated in glioblastomas. Furthermore, the reduced PIMT levels correlated closely with a decrease in the number of neuron cells in astrocytic tumors as assessed by measuring the neuron-specific enolase level. Many proteins with abnormal aspartyl residues accumulated in brain tumors and some were specific to individual grades of astrocytic tumors. Similar results were obtained; either by measuring the reduction in PIMT activity and expression or by measuring the formation of abnormal proteins, in an orthotopic rat brain tumor model implanted with invasive CNS-1 glioma cells. The novelty of these findings was to provide the first evidence for a marked reduction of PIMT expression and activity during stage progression of astrocytic tumors in humans. (c) 2005 Elsevier B.V. All rights reserved.	Univ Quebec, Montreal, PQ H3C 3P8, Canada; Univ Montreal, Ctr Hosp, Serv Neurochirurg, Hop Notre Dame, Montreal, PQ H2L 4M1, Canada	Univ Quebec, CP 8888,Succursale Ctr Ville, Montreal, PQ H3C 3P8, Canada.	oncomol@nobel.si.uqam.ca						44	11	11	2	3	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0169-328X			MOL BRAIN RES	Mol. Brain Res.	APR 27	2005	135	1-2					93	103		10.1016/j.molbrainres.2004.12.008		11	Neurosciences	Neurosciences & Neurology	927PN	WOS:000229206100010	15857672	No			2017-07-26	
J	Batsche, E; Moschopoulos, P; Desroches, J; Bilodeau, S; Drouin, J				Batsche, E; Moschopoulos, P; Desroches, J; Bilodeau, S; Drouin, J			Retinoblastoma and the related pocket protein p107 act as coactivators of NeuroD1 to enhance gene transcription	JOURNAL OF BIOLOGICAL CHEMISTRY			English	Article							T-BOX FACTOR; PROOPIOMELANOCORTIN GENE; NUCLEAR RECEPTORS; CELL-CYCLE; NGFI-B; PITUITARY; DIFFERENTIATION; EXPRESSION; MECHANISM; NUR77	Gene inactivation studies have suggested that the product of the retinoblastoma gene, Rb, is particularly limiting in pituitary pro-opiomelanocortin (POMC)-expressing cell lineages. Indeed, in Rb knock- out mice, these cells develop tumors with high frequency. To understand the implication of limiting Rb expression in these cells, we investigated the action of Rb and its related pocket proteins, p107 and p130, on POMC gene transcription. This led to the identification of the neurogenic basic helix-loop-helix transcription factor, NeuroD1, as a target of Rb action. Rb and to a lesser extent p107, but not p130, enhance NeuroD1-dependent transcription, and this activity appears to depend on direct protein interactions between the Rb pocket and the helix-loop-helix domain of NeuroD1. In vivo, NeuroD is found in a complex that includes Rb and also the orphan nuclear receptor NGFI-B, which mediates corticotropin-releasing hormone activation of POMC transcription. The formation of a similar complex in vitro requires the presence of Rb as a bridge between NeuroD and NGFI-B. In POMC-expressing AtT-20 cells, Rb and p107 are present on the POMC promoter and inhibition of their expression through small interfering RNA decreases POMC mRNA levels. The action of Rb and its related proteins on POMC transcription may contribute to the establishment and/or maintenance of the differentiation phenotype.	Inst Rech Clin Montreal, Genet Mol Lab, Montreal, PQ H2W 1R7, Canada	Drouin, J (reprint author), Inst Rech Clin Montreal, Genet Mol Lab, 110 Ave Pins Ouest, Montreal, PQ H2W 1R7, Canada.	jacques.drouin@ircm.qc.ca		Bilodeau, Steve/0000-0002-9799-3832				50	24	26	0	2	AMER SOC BIOCHEMISTRY MOLECULAR BIOLOGY INC	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3996 USA	0021-9258			J BIOL CHEM	J. Biol. Chem.	APR 22	2005	280	16					16088	16095		10.1074/jbc.M413427200		8	Biochemistry & Molecular Biology	Biochemistry & Molecular Biology	917GO	WOS:000228444800076	15701640	No			2017-07-26	
J	Murai, KK; Pasquale, EB				Murai, KK; Pasquale, EB			New exchanges in Eph-dependent growth cone dynamics	NEURON			English	Editorial Material							RHO; RECEPTOR; GUIDANCE; COLLAPSE	The Eph receptor tyrosine kinases and their ephrin ligands play a pivotal role during axon pathfinding and neural circuitry formation. A prominent way in which Eph receptors sculpt cellular morphology is by remodeling the actin cytoskeleton and the surrounding plasma membrane through the regulation of Rho family GTPases. Two articles in this issue of Neuron (Sahin et al. and Cowan et al.) shed light on how Eph receptors recruit guanine nucleotide exchange factors for Rho family GTPases to modulate growth cone dynamics.	McGill Univ, Ctr Hlth, Montreal Gen Hosp, Ctr Res Neurosci,Dept Neurol & Neurosurg, Montreal, PQ H3G 1A4, Canada; Burnham Inst, La Jolla, CA 92037 USA; Univ Calif San Diego, Dept Pathol, La Jolla, CA 92093 USA	Murai, KK (reprint author), McGill Univ, Ctr Hlth, Montreal Gen Hosp, Ctr Res Neurosci,Dept Neurol & Neurosurg, 1650 Cedar Ave, Montreal, PQ H3G 1A4, Canada.							15	23	27	0	0	CELL PRESS	CAMBRIDGE	1100 MASSACHUSETTS AVE, CAMBRIDGE, MA 02138 USA	0896-6273			NEURON	Neuron	APR 21	2005	46	2					161	163		10.1016/j.neuron.2005.04.004		3	Neurosciences	Neurosciences & Neurology	920FM	WOS:000228674800001	15848793	No			2017-07-26	
J	Achim, AM; Lepage, M				Achim, AM; Lepage, M			A meta-analysis of episodic memory related brain activation in schizophrenia	BIOLOGICAL PSYCHIATRY			English	Meeting Abstract	60th Annual Convention of the Society-of-Biological-Psychiatry	MAY 19-21, 2005	Atlanta, GA	Soc Biol Psychiat					McGill Univ, Douglas Hosp, Res Ctr, Brain Imaging Grp, Montreal, PQ, Canada								0	0	0	0	0	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0006-3223			BIOL PSYCHIAT	Biol. Psychiatry	APR 15	2005	57	8		S		230	65S	65S				1	Neurosciences; Psychiatry	Neurosciences & Neurology; Psychiatry	915VE	WOS:000228338600230		No			2017-07-26	
J	Lucas, G; Compan, V; Charnay, Y; Neve, RL; Nestler, EJ; Bockaert, J; Barrot, M; Debonnel, G				Lucas, G; Compan, V; Charnay, Y; Neve, RL; Nestler, EJ; Bockaert, J; Barrot, M; Debonnel, G			Frontocortical 5-HT4 receptors exert positive feedback on serotonergic activity: Viral transfections, subacute and chronic treatments with 5-HT4 agonists	BIOLOGICAL PSYCHIATRY			English	Article						5-HT4 receptors; medial prefrontal cortex; serotonergic neurons; dorsal raphe; viral-mediated gene transfer; electrophysiology	MEDIAL PREFRONTAL CORTEX; DORSAL RAPHE; RAT HIPPOCAMPUS; ANTIDEPRESSANT TREATMENTS; NEURONAL-ACTIVITY; IN-VITRO; ACTIVATION; BRAIN; INHIBITION; MECHANISMS	Background: We recently identified a facilitory control exerted by serotonin, (5-HT4) receptors on the in vivo firing activity of dorsal raphe nucleus (DRN) serotonergic (5-HT) neurons. However, these findings were based on acute administrations of 5-HT4 receptor agonists and antagonists, which were active only in a subpopulation of 5-HT neurons. We bad no evidence that this influence was significant when considering the entire DRN, nor if it was persistent after chronic treatments. In addition, the poor distribution of 5-HT4 receptors within the DRN raised the question of the neuroanatomical bases underlying this control. Methods and Results. Here we show that the subacute intraperitoneal (IP) injection of the 5-HT4 receptor agonists prucalopride (2.5 mg/kg) and RS 67333 (1.5 mg/kg) 30 minutes before the beginning of recordings augment the mean firing rate of DRN neurons by 40916 and 66%, respectively. These increases remain stable when the compounds are administered continuously during 3 and 21 days; the effects of the 3-day treatment are blocked by the 5-HT4 receptor antagonist GR 12548 7 (1000 mu g/kg, intravenous [i.v]). in addition, stereotaxic microinjections of herpes simplex viruses, transformed to overexpress 5-HT4 receptors, increase DRN 5-HT neuronal mean activity when performed in the medial prefrontal cortex (mPFC) but not in the striatum or in the hippocampus. Conclusions. This finding suggests the existence of a 5-HT4-dependent activation of DRN that may involve the mPFC, unveiling the 5-HT4 receptor as a putative player in the physiopathology of several disorders related to central 5-HT dysfunction.	McGill Univ, Dept Psychiat, Montreal, PQ H3A 1A1, Canada; CNRS, UPR 2580, Lab Genomique Fonctionnelle, Montpellier, France; Div Neuropsychiat, Geneva, Switzerland; Harvard Univ, McLean Hosp, Sch Med, Dept Psychiat, Belmont, MA 02178 USA; Univ Texas, SW Med Ctr, Dept Psychiat, Dallas, TX 75230 USA; Univ Texas, SW Med Ctr, Ctr Basic Neurosci, Dallas, TX 75230 USA	Debonnel, G (reprint author), McGill Univ, Dept Psychiat, Batiment Rech & Format,Bur 207,1033 Ave Pins Oues, Montreal, PQ H3A 1A1, Canada.	guy.debonnel@mcgill.ca						34	57	59	0	0	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0006-3223			BIOL PSYCHIAT	Biol. Psychiatry	APR 15	2005	57	8					918	925		10.1016/j.biopsych.2004.12.023		8	Neurosciences; Psychiatry	Neurosciences & Neurology; Psychiatry	915EM	WOS:000228280700012	15820713	No			2017-07-26	
J	Ladeby, R; Wirenfeldt, M; Dalmau, I; Gregersen, R; Garcia-Ovejero, D; Babcock, A; Owens, T				Ladeby, R; Wirenfeldt, M; Dalmau, I; Gregersen, R; Garcia-Ovejero, D; Babcock, A; Owens, T			Proliferating resident microglia express the stem cell antigen CD34 in response to acute neural injury	GLIA			English	Article						fascia dentata; perforant path; anterograde axonal degeneration; irradiation bone marrow chimera; neural plasticity	COLONY-STIMULATING FACTOR; CENTRAL-NERVOUS-SYSTEM; ADULT-MOUSE BRAIN; FASCIA-DENTATA; GLIAL-CELLS; NEUROGLIAL ACTIVATION; DEVELOPMENTAL-CHANGES; ASTROGLIAL REACTIONS; AXONAL DEGENERATION; ENDOTHELIAL-CELLS	Reactive microgliosis is a highly characteristic response to neural injury and disease, which may influence neurodegenerative processes and neural plasticity. We have investigated the origin and characteristics of reactive microglia in the acute phase of their activation in the dentate gyrus following transection of the entorhino-dentate perforant path projection. To investigate the possible link between microglia and hematopoietic precursors, we analyzed the expression of the stem cell marker CD34 by lesion-reactive microglia in conjunction with the proliferation marker bromodeoxyuridine (BrdU) and the use of radiation bone marrow (BM) chimeric mice. We found that CD34 is upregulated on early-activated resident microglia, rather than by infiltrating bone marrow-derived cells. The number of CD34+ microglia peaked at day 3 when 67% of the resident CD11b/Mac-1+ microglia co-expressed CD34, and all CD34+ cells co-expressed Mac-1, and decreased sharply toward day 5, unlike Mac-1, which was maximally expressed at day 5. Approximately 80% of the CD34+ cells in the denervated dentate gyrus had incorporated BrdU into their nuclei at day 3. We also showed that CD34 is upregulated on early-activated microglia in the facial motor nucleus following peripheral axotomy. The results suggest lesion-reactive microglia to consist of functionally distinct subpopulations of cells; a major population of activated resident CD34+Mac-1+ microglia with a high capacity for self-renewal, and a subpopulation of CD34-Mac-1+ microglia which has a mixed extrinsic and intrinsic origin and whose proliferative capacity is unknown. 2005 Wiley-Liss, Inc.	Univ So Denmark, Ctr Med Biotechnol, Odense, Denmark; Consejo Super Invest Cient, Inst Cajal, Madrid, Spain; Montreal Neurol Inst, Neuroimmunol Unit, Montreal, PQ, Canada	Ladeby, R (reprint author), Univ So Denmark, Ctr Med Biotechnol, Odense, Denmark.	rladeby@health.sdu.dk		Owens, Trevor/0000-0001-9315-6036				54	95	99	0	5	WILEY-LISS	HOBOKEN	DIV JOHN WILEY & SONS INC, 111 RIVER ST, HOBOKEN, NJ 07030 USA	0894-1491			GLIA	Glia	APR 15	2005	50	2					121	131		10.1002/glia.20159		11	Neurosciences	Neurosciences & Neurology	915QC	WOS:000228317900003	15657941	No			2017-07-26	
J	van den Hurk, JAJM; Rashbass, P; Roepman, R; Davis, J; Voesenek, KEJ; Arends, ML; Zonneveld, MN; van Roekel, MHG; Cameron, K; Rohrschneider, K; Heckenlively, JR; Koenekoop, RK; Hoyng, CB; Cremers, FPM; den Hollander, AI				van den Hurk, JAJM; Rashbass, P; Roepman, R; Davis, J; Voesenek, KEJ; Arends, ML; Zonneveld, MN; van Roekel, MHG; Cameron, K; Rohrschneider, K; Heckenlively, JR; Koenekoop, RK; Hoyng, CB; Cremers, FPM; den Hollander, AI			Characterization of the Crumbs homolog 2 (CRB2) gene and analysis of its role in retinitis pigmentosa and Leber congenital amaurosis	MOLECULAR VISION			English	Article							EPIDERMAL-GROWTH-FACTOR; MAMMALIAN EPITHELIAL-CELLS; DROSOPHILA-CRUMBS; MARFAN-SYNDROME; MACULAR DEGENERATION; TIGHT JUNCTIONS; DISCS LOST; PROTEIN; HOMOLOG; EXPRESSION	PURPOSE: Mutations in the Crumbs homolog 1 (CRB1) gene cause autosomal recessive retinitis pigmentosa (RP) and Leber congenital amaurosis (LCA). Database searches reveal two other Crumbs homologs on chromosomes 9q33.3 and 19p13.3. The purpose of this study was to characterize the Crumbs homolog 2 (CRB2) gene on 9q33.3, to analyze its expression pattern, and to determine whether mutations in CRB2 are associated with RP and LCA. METHODS: The CRB2 mRNA and its expression pattern in human tissues were analyzed by reverse transcription-polymerase chain reaction (RT-PCR). The cellular expression of Crb2 in the mouse eye was determined by mRNA in situ hybridizations. The open reading frame and splice junctions of CRB2 were analyzed for mutations by single-strand conformation analysis and direct nucleotide sequencing in 85 RP patients and 79 LCA patients. RESULTS: The CRB2 gene consists of 13 exons and encodes a 1285 amino acid transmembrane protein. CRB2 is mainly expressed in retina, brain, and kidney. In mouse retina Crb2 expression was detected in all cell layers. Mutation analysis of the CRB2 gene revealed 11 sequence variants leading to an amino acid substitution. Three of them were not identified in control individuals and affect conserved amino acid residues. However, the patients that carry these sequence variants do not have a second sequence variant on the other allele, excluding autosomal recessive inheritance of CRB2 sequence variants as a cause of their disease. CONCLUSIONS: This study shows that CRB2 sequence variants are not a common cause of autosomal recessive RP and LCA. It is possible that a more complex clinical phenotype is associated with the loss or altered function of CRB2 in humans due to its expression in tissues other than the retina.	Radboud Univ Nijmegen Med Ctr, Dept Human Genet, NL-6500 HB Nijmegen, Netherlands; Radboud Univ Nijmegen Med Ctr, Dept Ophthalmol, NL-6500 HB Nijmegen, Netherlands; Univ Sheffield, Dept Biomed Sci, Ctr Dev Genet, Sheffield S10 2TN, S Yorkshire, England; Univ Oxford, Dept Biochem, Oxford OX1 3QU, England; Heidelberg Univ, Augenklin, Heidelberg, Germany; Univ Michigan, Dept Ophthalmol, Ann Arbor, MI USA; McGill Univ, Childrens Vis Ctr, Montreal, PQ, Canada	den Hollander, AI (reprint author), Radboud Univ Nijmegen Med Ctr, Dept Human Genet, 417,POB 9101, NL-6500 HB Nijmegen, Netherlands.	a.denhollander@antrg.umcn.nl	Roepman, Ronald/B-1339-2014; Hollander, Anneke/N-4911-2014; Hoyng, C.B./H-8050-2014; Cremers, Frans/A-5625-2014					56	50	53	0	7	MOLECULAR VISION	ATLANTA	C/O JEFF BOATRIGHT, LAB B, 5500 EMORY EYE CENTER, 1327 CLIFTON RD, N E, ATLANTA, GA 30322 USA	1090-0535			MOL VIS	Mol. Vis.	APR 15	2005	11	30-31					263	273				11	Biochemistry & Molecular Biology; Ophthalmology	Biochemistry & Molecular Biology; Ophthalmology	920BZ	WOS:000228664300002	15851977	No			2017-07-26	
J	Sol, D; Duncan, RP; Blackburn, TM; Cassey, P; Lefebvre, L				Sol, D; Duncan, RP; Blackburn, TM; Cassey, P; Lefebvre, L			Big brains, enhanced cognition, and response of birds to novel environments	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA			English	Article						brain evolution; phenotypic flexibility; environmental change	BEHAVIORAL FLEXIBILITY; FOREBRAIN SIZE; ESTABLISHMENT SUCCESS; FEEDING INNOVATIONS; INVASION SUCCESS; REPERTOIRE SIZE; SONG REPERTOIRE; GLOBAL PATTERNS; NEOCORTEX SIZE; PRIMATES	The widely held hypothesis that enlarged brains have evolved as an adaptation to cope with novel or altered environmental conditions lacks firm empirical support. Here, we test this hypothesis for a major animal group (birds) by examining whether large-brained species show higher survival than small-brained species when introduced to normative locations. Using a global database documenting the outcome of >600 introduction events, we confirm that avian species with larger brains, relative to their body mass, tend to be more successful at establishing themselves in novel environments. Moreover, we provide evidence that larger brains help birds respond to novel conditions by enhancing their innovation propensity rather than indirectly through noncognitive mechanisms. These findings provide strong evidence for the hypothesis that enlarged brains function, and hence may have evolved, to deal with changes in the environment.	Univ Autonoma Barcelona, Ctr Recerca Ecol & Aplicac Forestals, E-08193 Barcelona, Spain; Lincoln Univ, Bioprotect & Ecol Div, Canterbury, New Zealand; Landcare Res, Canterbury, New Zealand; Univ Birmingham, Sch Biosci, Birmingham B15 2TT, W Midlands, England; McGill Univ, Dept Biol, Montreal, PQ H3A 1B1, Canada	Sol, D (reprint author), Univ Autonoma Barcelona, Ctr Recerca Ecol & Aplicac Forestals, E-08193 Barcelona, Spain.	d.sol@creaf.uab.es	Sol, Daniel/A-5238-2008; Blackburn, Tim/A-7685-2011; Duncan, Richard/E-7899-2013	Sol, Daniel/0000-0001-6346-6949; Duncan, Richard/0000-0003-2295-449X				68	345	350	11	167	NATL ACAD SCIENCES	WASHINGTON	2101 CONSTITUTION AVE NW, WASHINGTON, DC 20418 USA	0027-8424			P NATL ACAD SCI USA	Proc. Natl. Acad. Sci. U. S. A.	APR 12	2005	102	15					5460	5465		10.1073/pnas.0408145102		6	Multidisciplinary Sciences	Science & Technology - Other Topics	916HS	WOS:000228376600032	15784743	No			2017-07-26	
