PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Malouin, F; Richards, CL; Durand, A; Doyon, J				Malouin, Francine; Richards, Carol L.; Durand, Anne; Doyon, Julien			Reliability of mental chronometry for assessing motor imagery ability after stroke	ARCHIVES OF PHYSICAL MEDICINE AND REHABILITATION			English	Article						cerebrovascular accident; imagery (psychotherapy); motor skills; movement; rehabilitation; reliability and validity	SIMULATED MOVEMENTS; HAND MOVEMENTS; BRAIN; TASKS; REPRESENTATIONS; IMPAIRMENTS; HEMIPLEGICS; SYSTEM; PET	Objective: To examine the reproducibility of 2 chronometric tests: time-dependent motor imagery (TDMI) screening test and temporal Congruence test. Design: Test-retest 10 to 14 days apart. Setting: Laboratory of a University-affiliated center for research in rehabilitation. Participants: Twenty persons post cerebrovascular accident (CVA) and 46 healthy persons (controls). Intervention: The reproducibility of the TDMI screening test, wherein the number of stepping movements (performed in sitting) imagined over 15, 25, and 45 seconds is recorded, and of the temporal congruence test wherein the duration of physically executed (E) and imagined (1) stepping movements is recorded, was evaluated. Main Outcome Measures: The test-retest reliability of the number of imagined movements (TDMI screening test), movement duration and I/E time ratios (temporal congruence test), and intrasession reliability of the temporal congruence test were assessed by using intraclass correlation coefficients (ICCs). Results: For the TDMI screening test, the ICCs ranged from .88 to .93 (CVA, n=20) and from .87 to .92 (controls, n=9). For the temporal congruence test, when the total duration of 2 series of 5 stepping movements was averaged, ICCs ranged from .76 to .97 (CVA, n=20) and from .77 to .93, (controls, n=46), whereas for 1 series the ICCs ranged from .71 to .95 and from .63 to .95 in the CVA and control groups, respectively. The ICCs for intrasession reliability for the CVA (n=20) and control (n=46) groups, respectively, ranged from .90 to .98 and .95 to .97. Conclusions: The present findings support the reproducibility of both tests in both groups. Mental chronometry can be used reliably for the screening of patients capable of motor imagery or for measuring temporal congruence between real and imagined movements poststroke.	[Malouin, Francine; Richards, Carol L.] IRDPQ, CIRRIS, Quebec City, PQ G1M 2S8, Canada; [Malouin, Francine; Richards, Carol L.] Univ Laval, Dept Rehabil, Quebec City, PQ, Canada; [Doyon, Julien] Univ Montreal, Inst Univ Geriatr, Unite Neuroimagerie Fonctionnelle, Dept Psychol, Montreal, PQ, Canada; [Durand, Anne] Inst Readaptat & Deficience Phys Quebec, Quebec City, PQ, Canada	Malouin, F (reprint author), IRDPQ, CIRRIS, 525 Blvd Hamel E, Quebec City, PQ G1M 2S8, Canada.	Francine.Malouin@rea.ulaval.ca						36	51	52	1	4	W B SAUNDERS CO-ELSEVIER INC	PHILADELPHIA	1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, PA 19103-2899 USA	0003-9993			ARCH PHYS MED REHAB	Arch. Phys. Med. Rehabil.	FEB	2008	89	2					311	319		10.1016/j.apmr.2007.11.006		9	Rehabilitation; Sport Sciences	Rehabilitation; Sport Sciences	260OD	WOS:000253018700016	18226656	No			2017-07-26	
J	Racine, E				Racine, Eric			Which naturalism for bioethics? A defense of moderate (pragmatic) naturalism	BIOETHICS			English	Article						naturalism; pragmatism; bioethics; neuroethics; epistemology	CLINICAL PRAGMATISM	There is a growing interest in various forms of naturalism in bioethics, but there is a clear need for further clarification. In an effort to address this situation, I present three epistemological stances: anti-naturalism, strong naturalism, and moderate pragmatic naturalism. I argue that the dominant paradigm within philosophical ethics has been a form of anti-naturalism mainly supported by a strong 'is' and 'ought' distinction. This fundamental epistemological commitment has contributed to the estrangement of academic philosophical ethics from major social problems and explains partially why, in the early 1980s, 'medicine saved the life of ethics'. Rejection of anti-naturalism, however, is often associated with strong forms of naturalism that commit the naturalistic fallacy and threaten to reduce the normative dimensions of ethics to biological imperatives. This move is rightly dismissed as a pitfall since ethics is, in part, a struggle against the course of nature. Rejection of naturalism has drawbacks, however, such as detering bioethicists from acknowledging the implicit naturalistic epistemological commitments of bioethics. I argue that a moderate pragmatic form of naturalism represents an epistemological position that best embraces the tension of anti-naturalism and strong naturalism: bioethics is neither disconnected from empirical knowledge nor subjugated to it. The discussion is based upon historical writings in philosophy and bioethics.	McGill Univ, Inst Rech Clin Montreal, Dept Neurol & Neurosurg, Neuroeth Res Unit, Montreal, PQ H2W 1R7, Canada	Racine, E (reprint author), McGill Univ, Inst Rech Clin Montreal, Dept Neurol & Neurosurg, Neuroeth Res Unit, 110 Ave Pins Ouest, Montreal, PQ H2W 1R7, Canada.	eric.racine@ircm.qc.ca						28	11	12	0	1	BLACKWELL PUBLISHING	OXFORD	9600 GARSINGTON RD, OXFORD OX4 2DQ, OXON, ENGLAND	0269-9702			BIOETHICS	Bioethics	FEB	2008	22	2					92	100		10.1111/j.1467-8519.2007.00604.x		9	Ethics; Medical Ethics; Social Issues; Social Sciences, Biomedical	Social Sciences - Other Topics; Medical Ethics; Social Issues; Biomedical Social Sciences	257NL	WOS:000252805700004	18251769	No			2017-07-26	
J	Glavinovic, MI; Gooria, P; Aristizabal, F; Taghirad, H				Glavinovic, M. I.; Gooria, P.; Aristizabal, F.; Taghirad, H.			Parametric spectral analysis of nonstationary fluctuations of excitatory synaptic currents	BIOLOGICAL CYBERNETICS			English	Article							MONTE-CARLO-SIMULATION; GLUTAMATE-RECEPTOR DESENSITIZATION; POSTSYNAPTIC CURRENTS; HIPPOCAMPAL SYNAPSE; CHANNEL PROPERTIES; TIME-SERIES; TRANSMISSION; CLEFT; EEG; MODELS	We assessed on Monte-Carlo simulated excitatory post-synaptic currents the ability of autoregressive (AR)-model fitting to evaluate their fluctuations. AR-model fitting consists of a linear filter describing the process that generates the fluctuations when driven with a white noise. Its fluctuations provide a filtered version of the signal and have a spectral density depending on the properties of the linear filter. When the spectra of the non-stationary fluctuations of excitatory post-synaptic currents were estimated by fitting AR-models to the segments of current fluctuations, assumed to be stationary and independent, the parameter and spectral estimates were scattered. The scatter was much reduced if the time-variant AR-models were fitted using stochastic adaptive estimators (Kalman, recursive least squares and least mean squares). The ability of time-variant AR-models to accurately fit the current fluctuations was monitored by comparing the fluctuations with predicted fluctuations, and by evaluating the model-learning rate. The median frequency of current fluctuations, which could be rapidly tracked and estimated from the individual quantal events (either Monte-Carlo simulated or recorded from pyramidal neurons of rat hippocampus), rose during the rise phase, before declining to a lower steady-state level during the decay phase of quantal event, whereas the variance showed a broad peak. The closing rate of AMPA channels directly affects the steady-state median frequency, whereas the transient peak can be modulated by a variety of factors-number of molecules released, ability of glutamate molecules to re-enter the synaptic cleft, diffusion constant of glutamate in the cleft and opening rate of AMPA channels. In each case, the effect on the amplitude and decay time of mEPSCs and on the current fluctuations differs. Each factor thus leaves its own kinetic fingerprint arguing that the contribution of such factors can be inferred from the combined kinetic properties of individual mEPSCs.	[Glavinovic, M. I.] McGill Univ, Dept Physiol, Montreal, PQ H3G 1Y6, Canada; [Gooria, P.] McGill Univ, Dept Elect & Comp Engn, Montreal, PQ H3G 1Y6, Canada; [Aristizabal, F.] McGill Univ, Dept Chem Engn, Montreal, PQ H3G 1Y6, Canada; [Taghirad, H.] McGill Univ, Ctr Intelligent Machines, Montreal, PQ H3G 1Y6, Canada	Glavinovic, MI (reprint author), McGill Univ, Dept Physiol, 3655 Sir William Osler Promenade, Montreal, PQ H3G 1Y6, Canada.	mladen.glavinovic@mcgill.ca						50	0	0	0	3	SPRINGER	NEW YORK	233 SPRING STREET, NEW YORK, NY 10013 USA	0340-1200			BIOL CYBERN	Biol. Cybern.	FEB	2008	98	2					145	169		10.1007/s00422-007-0200-2		25	Computer Science, Cybernetics; Neurosciences	Computer Science; Neurosciences & Neurology	254UX	WOS:000252614600005	18066582	No			2017-07-26	
J	Bauer, M; Beaulieu, S; Dunner, DL; Lafer, B; Kupka, R				Bauer, Michael; Beaulieu, Serge; Dunner, David L.; Lafer, Beny; Kupka, Ralph			Rapid cycling bipolar disorder - diagnostic concepts	BIPOLAR DISORDERS			English	Review						antidepressants; bipolar disorder; DSM-IV; hypomania; lithium; mood shifts; rapid cycling	MANIC-DEPRESSIVE ILLNESS; ANTIDEPRESSANT-INDUCED MANIA; EARLY ADOLESCENT BIPOLARITY; NEUROTROPHIC FACTOR BDNF; QUALITY-OF-LIFE; SPECTRUM DISORDERS; THYROID-FUNCTION; DSM-IV; CLINICAL CHARACTERISTICS; ANTI-DEPRESSANTS	Objectives: This paper reviews the literature to examine the DSM-IV diagnostic criteria for rapid cycling in bipolar disorder. Methods: Studies on the clinical characteristics of rapid cycling bipolar disorder were reviewed. To identify relevant papers, literature searches using PubMed and MEDLINE were undertaken. Results: First observed in the prepharmacologic era, rapid cycling subsequently has been associated with a relatively poor response to pharmacologic treatment. Rapid cycling can be conceptualized as either a high frequency of episodes of any polarity or as a temporal sequence of episodes of opposite polarity. The DSM-IV defines rapid cycling as a course specifier, signifying at least four episodes of major depression, mania, mixed mania, or hypomania in the past year, occurring in any combination or order. It is estimated that rapid cycling is present in about 12-24% of patients at specialized mood disorder clinics. However, apart from episode frequency, studies over the past 30 years have been unable to determine clinical characteristics that de. ne patients with rapid cycling as a specific subgroup. Furthermore, rapid cycling is a transient phenomenon in many patients. Conclusions: While a dimensional approach to episode frequency as a continuum between the extremes of no cycling and continuous cycling may be more appropriate and provide a framework to include ultra-rapid and ultradian cycling, the evidence does not exist today to re. ne the DSM-IV definition in a less arbitrary manner. Continued use of the DSM-IV definition also enables comparisons between past and future studies, and it should be included in the next release of the ICD. Further scientific investigation into rapid cycling is needed. In addition to improving the diagnostic criteria, insight into neurophysiologic mechanisms of mood switching and episode frequency may have important implications for clinical care.	[Bauer, Michael] Tech Univ Dresden, Univ Hosp Carl Gustav Carus, Dept Psychiat & Psychotherapy, D-01307 Dresden, Germany; [Beaulieu, Serge] McGill Univ, Dept Psychiat, Montreal, PQ H3A 2T5, Canada; [Beaulieu, Serge] Douglas Hosp, Bipolar Disorders Program, Verdun, PQ, Canada; [Dunner, David L.] Ctr Anxiety & Depress, Mercer Isl, WA USA; [Dunner, David L.] Univ Washington, Dept Psychiat & Behav Sci, Seattle, WA 98195 USA; [Lafer, Beny] Univ Sao Paulo, Sch Med, Dept Psychiat, Bipolar Disorders Program, Sao Paulo, Brazil; [Kupka, Ralph] Altrecht Inst Mental Hlth Care, Bipolar Disorders Program, Utrecht, Netherlands	Bauer, M (reprint author), Tech Univ Dresden, Univ Hosp Carl Gustav Carus, Dept Psychiat & Psychotherapy, Fetscherstr 74, D-01307 Dresden, Germany.	michael.bauer@uniklinikum-dresden.de	Lafer, Beny/C-1055-2012; Lafer, Beny/F-9390-2015	Lafer, Beny/0000-0002-6132-9999; Lafer, Beny/0000-0002-6132-9999				95	40	40	2	8	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	1398-5647			BIPOLAR DISORD	Bipolar Disord.	FEB	2008	10	1					153	162				10	Clinical Neurology; Neurosciences; Psychiatry	Neurosciences & Neurology; Psychiatry	250RZ	WOS:000252319400005	18199234	No			2017-07-26	
J	Noiseux, N; Prieto, I; Bracco, D; Basile, F; Hemmerling, T				Noiseux, N.; Prieto, I.; Bracco, D.; Basile, F.; Hemmerling, T.			Coronary artery bypass grafting in the awake patient combining high thoracic epidural and femoral nerve block: first series of 15 patients	BRITISH JOURNAL OF ANAESTHESIA			English	Article						analgesic techniques, regional, TEA; conscious, awake; surgery, cardiac	ENDOTRACHEAL GENERAL-ANESTHESIA; LEFT ANTERIOR THORACOTOMY; CARDIAC-SURGERY; CARDIOPULMONARY BYPASS; CONSCIOUS PATIENTS; MEDIAN STERNOTOMY; ANALGESIA; REVASCULARIZATION; HEMODYNAMICS; METABOLISM	Background We present a 15-patient series of awake 'off-pump' [without cardiopulmonary bypass (CPB)] coronary artery bypass graft surgery, facilitated by thoracic epidural analgesia (TEA) and femoral nerve block. Methods Surgery was performed with a conventional median sternotomy. Analgesia was provided with TEA at T1-2 or 2-3 interspace, using bupivacaine 0.5% and sufentanil 1.66 mu g ml(-1), initially at 20 ml litre(-1) until T1-10 dermatomal block was achieved, then maintained at 2-14 ml litre(-1) throughout surgery. Femoral nerve block was performed before operation with neuro-stimulation at the saphenous vein harvest site with 10 ml each of bupivacaine 0.25% and lidocaine 2%. Successful awake surgery, avoiding general anaesthesia (GA) with adequate surgical conditions, without CPB was the primary end point. Results Fifteen men, mean (SD) age of 63 (9) yr (range 49-81 yr), weight 78 (10) kg, underwent surgery. Three patients (20%) needed conversion to GA: one patient due to insufficient thoracic analgesia, another required initiation of CPB, and the third needed stabilization of the heart for graft suturing due to profound respiratory movements. All three were successfully extubated immediately after surgery. Awake surgery was successful and uneventful in 80% of cases. Conculsions Combined TEA and femoral block is a novel anaesthetic technique, and is feasible, for cardiac surgery. However, certain technical limitations need to be overcome to evaluate the full potential of 'awake' cardiac surgery.	[Noiseux, N.; Prieto, I.; Basile, F.] Univ Montreal, Montreal, PQ, Canada; [Bracco, D.; Hemmerling, T.] McGill Univ, Dept Anesthesiol, PeriCARG Grp, Montreal, PQ, Canada	Hemmerling, T (reprint author), Montreal Gen Hosp, CART Headquarters, PeriCARG Grp, 1650 Cedar Ave, Montreal, PQ H3G 1B7, Canada.	thomashemmerling@hotmail.com						30	7	9	0	0	OXFORD UNIV PRESS	OXFORD	GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND	0007-0912			BRIT J ANAESTH	Br. J. Anaesth.	FEB	2008	100	2					184	189		10.1093/bja/aem370		6	Anesthesiology	Anesthesiology	256GQ	WOS:000252716400004	18211992	No			2017-07-26	
J	Delaney, JS; Al-Kashmiri, A; Drummond, R; Correa, JA				Delaney, J. S.; Al-Kashmiri, A.; Drummond, R.; Correa, J. A.			The effect of protective headgear on head injuries and concussions in adolescent football (soccer) players	BRITISH JOURNAL OF SPORTS MEDICINE			English	Article							TRAUMATIC BRAIN-INJURY; UNIVERSITY FOOTBALL; ICE HOCKEY; PREVALENCE; MECHANISMS; COLLEGIATE; STATES; SPORT; RISK	Objective: To examine the effects of protective headgear in adolescent football (soccer) players. Design: Cross-sectional study. Setting: Oakville Soccer Club, Oakville, Canada. Participants: Football players aged 12-17 years. Intervention: A questionnaire examining the 2006 football season using self-reported symptoms. Main outcome measures: The number of concussions experienced during the current football season, the duration of symptoms, injuries to the head and face and any associated risk factors for these injuries. Results: In the population studied, 47.8% had experienced symptoms of a concussion during the current football year. 26.9% of athletes who wore headgear (HG) and 52.8% of those who did not wear headgear (No-HG) had concussions. Approximately 4 out of 5 athletes in each group did not realize they had suffered a concussion. More than one concussion was experienced by 50.0% of the concussed HG athletes and 69.3% of the concussed No-HG group. 23.9% of all concussed players experienced symptoms for at least 1 day or longer. Variables that increased the risk of suffering a concussion during the 2006 football year included being female and not wearing headgear. Being female and not wearing football headgear increased the risk of suffering an abrasion, laceration or contusion on areas of the head covered by football headgear. Conclusion: Adolescent football players experience a significant number of concussions. Being female may increase the risk of suffering a concussion and injuries on the head and face, while the use of football headgear may decrease the risk of sustaining these injuries.	[Delaney, J. S.] McGill Sport Med Clin, Montreal, PQ H2W 1S4, Canada; [Delaney, J. S.; Drummond, R.] McGill Univ, Ctr Hlth, Dept Emergency Med, Montreal, PQ, Canada; [Correa, J. A.] McGill Univ, Dept Math & Stat, Montreal, PQ, Canada	Delaney, JS (reprint author), McGill Sport Med Clin, 475 Pine Ave W, Montreal, PQ H2W 1S4, Canada.	j.delaney@mcgill.ca						44	65	65	4	32	B M J PUBLISHING GROUP	LONDON	BRITISH MED ASSOC HOUSE, TAVISTOCK SQUARE, LONDON WC1H 9JR, ENGLAND	0306-3674			BRIT J SPORT MED	Br. J. Sports Med.	FEB	2008	42	2					110	115		10.1136/bjsm.2007.037689		6	Sport Sciences	Sport Sciences	259RU	WOS:000252957200006	17615173	No			2017-07-26	
J	Donati, F				Donati, Francois			Non-steroidal neuromuscular blocking agents to re-establish paralysis after reversal of rocuronium-induced neuromuscular block with sugammadex - Reply	CANADIAN JOURNAL OF ANAESTHESIA-JOURNAL CANADIEN D ANESTHESIE			English	Letter									Univ Montreal, Montreal, PQ, Canada	Donati, F (reprint author), Univ Montreal, Montreal, PQ, Canada.	fra-ncois.donati@umontreal.ca						1	0	0	0	0	CANADIAN ANESTHESIOLOGISTS SOC	TORONTO	1 EGLINTON AVE EAST, SUITE 208, TORONTO, ONTARIO M4P 3A1, CANADA	0832-610X			CAN J ANAESTH	Can. J. Anaesth.-J. Can. Anesth.	FEB	2008	55	2					125	126				2	Anesthesiology	Anesthesiology	262HL	WOS:000253139500008		No			2017-07-26	
J	Leduc, S; Mac-Thiong, JM; Maurais, G; Jodoin, A				Leduc, Stephane; Mac-Thiong, Jean-Marc; Maurais, Gilles; Jodoin, Alain			Posterior pedicle screw fixation with supplemental laminar hook fixation for the treatment of thoracolumbar burst fractures	CANADIAN JOURNAL OF SURGERY			English	Article							SHORT-SEGMENT INSTRUMENTATION; UNSTABLE THORACOLUMBAR; NEUROLOGIC DEFICIT; NONOPERATIVE TREATMENT; BIOMECHANICAL ANALYSIS; EARLY FAILURE; LUMBAR; FUSION; STABILIZATION; ANTERIOR	Surgical treatment of thoracolumbar burst fractures with posterior short-segment pedicle fixation usually provides excellent initial correction of kyphotic deformity, but a significant amount of correction can be lost afterwards. This study evaluates the clinical relevance of the short-segment pedicle fixation supplemented by laminar hooks (2HS-1SH) construct in the surgical treatment of thoracolumbar burst fractures. Twenty-five patients with a single-level thoracolumbar burst fracture were assessed in this retrospective study. All patients were followed for a minimum of 1 year (mean 2.9 [standard deviation {SD}] 1.5 y). Preoperative vertebral height loss and local kyphosis were 35% (SD 14%) and 19 (SD 9), respectively. Mean corrections of vertebral height and kyphosis were 10% (SD 16%) and 12 (SD 9), respectively. Mean loss of correction at last follow-up was 2% (SD 6%) and 4 (SD 3) for vertebral height and kyphosis, respectively. Loss of correction was significant for local kyphosis (p < 0.001) but not for vertebral height (p = 0.20). Despite the significant loss of correction for local kyphosis, it remained improved at latest follow-up when compared with the preoperative value (p < 0.001). For patients with more than 2 years of follow-up, most of the loss of correction in local kyphosis occurred during the first postoperative year. There was no evidence of instrumentation failure or pseudarthrosis in any patient. The 2HS-1SH construct provides significant correction of vertebral body height and local kyphosis. It also preserves the initial correction and minimizes the risk of instrumentation failure.	[Jodoin, Alain] Hop Sacre Coeur, Div Orthopaed, Montreal, PQ H4J 1C5, Canada; [Leduc, Stephane; Mac-Thiong, Jean-Marc; Maurais, Gilles; Jodoin, Alain] Univ Montreal, Hop Sacre Coeur, Div Orthopaed Surg, Montreal, PQ, Canada	Jodoin, A (reprint author), Hop Sacre Coeur, Div Orthopaed, 5400 Boul,Gouin Quest, Montreal, PQ H4J 1C5, Canada.	alainjodoin@sympatico.ca						32	5	15	0	0	CMA-CANADIAN MEDICAL ASSOC	OTTAWA	1867 ALTA VISTA DR, OTTAWA, ONTARIO K1G 3Y6, CANADA	0008-428X			CAN J SURG	Can. J. Surg.	FEB	2008	51	1					35	40				6	Surgery	Surgery	258HS	WOS:000252859600006	18248703	No			2017-07-26	
J	Sherwin, BB				Sherwin, Barbara B.			Hormones, the Brain, and Me	CANADIAN PSYCHOLOGY-PSYCHOLOGIE CANADIENNE			English	Article						estrogen; testosterone; menopause; cognition; mood	SURGICALLY MENOPAUSAL WOMEN; HEALTH INITIATIVE MEMORY; CONJUGATED EQUINE ESTROGENS; MILD COGNITIVE IMPAIRMENT; POSTMENOPAUSAL WOMEN; REPLACEMENT THERAPY; CONTROLLED-TRIAL; PREMENOPAUSAL WOMEN; TESTOSTERONE PATCH; ALZHEIMERS-DISEASE	My research program in psychoneuroendocrinology, a subdiscipline of psychology, has focused on the investigation of three areas of women's health. First, the authors have studied the role of androgen in female sexuality; second, the authors have investigated the effects of estrogen on mood in women, and more recently, the authors have demonstrated the conditions under which estrogen treatment would be neuroprotective with regard to cognitive functioning in aging women. The results of our own and of other researchers' studies in all three areas of psychoneuroendocrinology are discussed.	McGill Univ, Dept Psychol, Montreal, PQ H3A 1B1, Canada	Sherwin, BB (reprint author), McGill Univ, Dept Psychol, 1205 Dr Penfield Ave, Montreal, PQ H3A 1B1, Canada.	barbara.sherwin@mcgill.ca						45	1	1	1	2	CANADIAN PSYCHOLOGICAL  ASSOC	OTTAWA	141 LAURIER AVE WEST, STE 702, OTTAWA, ONTARIO K1P 5J3, CANADA	0708-5591	1878-7304		CAN PSYCHOL	Can. Psychol.-Psychol. Can.	FEB	2008	49	1					42	48		10.1037/0708-5591.49.1.42		7	Psychology, Multidisciplinary	Psychology	507NV	WOS:000270862200005		No			2017-07-26	
J	Mishra, R; Gupta, SK; Meiri, KF; Fong, M; Thostrup, P; Juncker, D; Mani, S				Mishra, Rashmi; Gupta, Shailesh Kumar; Meiri, Karina F.; Fong, Megin; Thostrup, Peter; Juncker, David; Mani, Shyamala			GAP-43 is key to mitotic spindle control and centrosome-based polarization in neurons	CELL CYCLE			English	Article						GAP-43; cerebellum; cell cycle; centrosome; mitotic spindle; neuronal polarity	GROWTH-ASSOCIATED PROTEIN-43; SONIC HEDGEHOG; CELL-CYCLE; PRECURSOR PROLIFERATION; CORTICAL PROGENITORS; NEURAL PRECURSORS; IN-VITRO; N-MYC; POLARITY; PHOSPHORYLATION	In neurons, the position of the centrosome during final mitosis marks the point of emergence of the future axon. However, the molecular underpinnings linking centrosome position to axon emergence are unknown. GAP-43 is a calmodulin-binding IQ motif protein that regulates neuronal cytoskeletal architecture by interacting with F-actin in a phosphorylation dependent manner. Here we show that GAP-43 is associated with the centrosome and plays a critical role in mitosis and acquisition of neuronal polarity in cerebellar granule neurons. In the absence of GAP-43, the centrosome position is delinked from process outgrowth and is only capable of mediating morphological polarization, however molecular specification of the axonal compartment does not take place. These results show that GAP-43 is required to link centrosome position to process outgrowth in order to generate neuronal polarity in cerebellar granule cells.	[Mishra, Rashmi; Gupta, Shailesh Kumar; Mani, Shyamala] Natl Brain Res Ctr, Manesar 112050, Haryana, India; [Meiri, Karina F.] Tufts Univ, Sch Med, Dept Anat & Cellular Biol, Boston, MA 02111 USA; [Fong, Megin; Thostrup, Peter; Juncker, David] McGill Univ, Montreal, PQ, Canada	Mani, S (reprint author), Natl Brain Res Ctr, Manesar 112050, Haryana, India.	shyamala@nbrc.ac.in	Juncker, David/C-2351-2009	Juncker, David/0000-0002-7313-1162	NINDS NIH HHS [R01NS33118]; PHS HHS [R03TWO6050]			47	18	22	0	1	LANDES BIOSCIENCE	AUSTIN	1002 WEST AVENUE, 2ND FLOOR, AUSTIN, TX 78701 USA	1538-4101			CELL CYCLE	Cell Cycle	FEB 1	2008	7	3					348	357				10	Cell Biology	Cell Biology	266OW	WOS:000253446700012	18235238	No			2017-07-26	
