PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Jacobs, J; Zijlmans, M; Zelmann, R; Olivier, A; Hall, J; Gotman, J; Dubeau, F				Jacobs, Julia; Zijlmans, Maeike; Zelmann, Rina; Olivier, Andre; Hall, Jeffery; Gotman, Jean; Dubeau, Francois			Value of electrical stimulation and high frequency oscillations (80-500 Hz) in identifying epileptogenic areas during intracranial EEG recordings	EPILEPSIA			English	Article						Ripple; Fast ripple; Electrical stimulation; Seizure-onset zone	HUMAN EPILEPTIC BRAIN; TEMPORAL-LOBE EPILEPSY; ENTORHINAL CORTEX; HIPPOCAMPAL; SEIZURES; SURGERY; RIPPLE; RATS	P>Purpose: Electrical stimulation (ES) is used during intracranial electroencephalography (EEG) investigations to delineate epileptogenic areas and seizure-onset zones (SOZs) by provoking afterdischarges (ADs) or patients' typical seizure. High frequency oscillations (HFOs-ripples, 80-250 Hz; fast ripples, 250-500 Hz) are linked to seizure onset. This study investigates whether interictal HFOs are more frequent in areas with a low threshold to provoke ADs or seizures. Methods: Intracranial EEG studies were filtered at 500 Hz and sampled at 2,000 Hz. HFOs were visually identified. Twenty patients underwent ES, with gradually increasing currents. Results were interpreted as agreeing or disagreeing with the intracranial study (clinical-EEG seizure onset defined the SOZ). Current thresholds provoking an AD or seizure were correlated with the rate of HFOs of each channel. Results: ES provoked a seizure in 12 and ADs in 19 patients. Sixteen patients showed an ES response inside the SOZ, and 10 had additional areas with ADs. The response was more specific for mesiotemporal than for neocortical channels. HFO rates were negatively correlated with thresholds for ES responses; especially in neocortical regions; areas with low threshold and high HFO rate were colocalized even outside the SOZ. Discussion: Areas showing epileptic HFOs colocalize with those reacting to ES. HFOs may represent a pathologic correlate of regions showing an ES response; both phenomena suggest a more widespread epileptogenicity.	[Jacobs, Julia; Zijlmans, Maeike; Zelmann, Rina; Olivier, Andre; Hall, Jeffery; Gotman, Jean; Dubeau, Francois] McGill Univ, Montreal Neurol Hosp & Inst, Montreal, PQ H3A 2B4, Canada	Jacobs, J (reprint author), McGill Univ, Montreal Neurol Inst, EEG Dept, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	julia.jacobs@gmx.de		Zijlmans, Maeike/0000-0003-1258-5678	Canadian Institutes of Health Research [MOP-10189]; MNI; NOW [92003481]; University Medical Center Utrecht; "Stichting de drie lichten"	This project was supported by grant MOP-10189 from the Canadian Institutes of Health Research. JJ received the Preston Robb Fellowship of the MNI. MZ was supported by the NOW, AGIKO-grant no. 92003481, the University Medical Center Utrecht (internationalization grant), and the "Stichting de drie lichten".		39	25	26	0	5	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	0013-9580			EPILEPSIA	Epilepsia	APR	2010	51	4					573	582		10.1111/j.1528-1167.2009.02389.x		10	Clinical Neurology	Neurosciences & Neurology	577SZ	WOS:000276245600010	19845730	No			2017-07-26	
J	Darnag, R; Mazouz, ELM; Schmitzer, A; Villemin, D; Jarid, A; Cherqaoui, D				Darnag, Rachid; Mostapha Mazouz, E. L.; Schmitzer, Andreea; Villemin, Didier; Jarid, Abdellah; Cherqaoui, Driss			Support vector machines: Development of QSAR models for predicting anti-HIV-1 activity of TIBO derivatives	EUROPEAN JOURNAL OF MEDICINAL CHEMISTRY			English	Article						QSAR; Anti-HIV; TIBO; Support vector machines; Neural networks	REVERSE-TRANSCRIPTASE INHIBITORS; HIV-1 INFECTION; NEURAL-NETWORKS; DRUG DESIGN; HYDROPHOBICITY; CLASSIFICATION; REPLICATION; VALIDATION; SELECTION; PROTEIN	The tetrahydroimidazo[4,5,1-jk][1,4]benzodiazepinone (TIBO) derivatives, as non-nucleoside reverse transcriptase inhibitors, acquire a significant place in the treatment of the infections by the HIV. In the present paper, the support vector machines (SVM) are used to develop quantitative relationships between the anti-HIV activity and four molecular descriptors of 82 TIBO derivatives. The results obtained by SVM give good statistical results compared to those given by multiple linear regressions and artificial neural networks. The contribution of each descriptor to structure-activity relationships was evaluated. It indicates the importance of the hydrophobic parameter. The proposed method can be successfully used to predict the anti-HIV of TIBO derivatives with only four molecular descriptors which can be calculated directly from molecular structure alone. (c) 2010 Elsevier Masson SAS. All rights reserved.	[Darnag, Rachid; Mostapha Mazouz, E. L.; Jarid, Abdellah; Cherqaoui, Driss] Univ Cadi Ayyad, Dept Chim, Fac Sci Semlalia, Marrakech, Morocco; [Schmitzer, Andreea] Univ Montreal, Fac Arts & Sci, Dept Chim, Montreal, PQ H3C 3J7, Canada; [Villemin, Didier] ENSI, ISMRA, LCMT, UMR CNRS 6507, F-14050 Caen, France	Cherqaoui, D (reprint author), Univ Cadi Ayyad, Dept Chim, Fac Sci Semlalia, BP 2390, Marrakech, Morocco.	cherqaoui@ucam.ac.ma						39	37	37	0	9	ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER	PARIS	23 RUE LINOIS, 75724 PARIS, FRANCE	0223-5234			EUR J MED CHEM	Eur. J. Med. Chem.	APR	2010	45	4					1590	1597		10.1016/j.ejmech.2010.01.002		8	Chemistry, Medicinal	Pharmacology & Pharmacy	575GL	WOS:000276054900042	20110136	No			2017-07-26	
J	Parent, M; Wallman, MJ; Descarries, L				Parent, Martin; Wallman, Marie-Josee; Descarries, Laurent			Distribution and ultrastructural features of the serotonin innervation in rat and squirrel monkey subthalamic nucleus	EUROPEAN JOURNAL OF NEUROSCIENCE			English	Article						basal ganglia; electron microscopy; primate; SERT immunocytochemistry; stereology	DEEP BRAIN-STIMULATION; BASAL GANGLIA; CEREBRAL-CORTEX; HORSERADISH-PEROXIDASE; EFFERENT CONNECTIONS; MACACA-FASCICULARIS; NEURONAL-ACTIVITY; SUBSTANTIA-NIGRA; GLOBUS-PALLIDUS; AXON TERMINALS	The main purpose of this light and electron microscopic immunocytochemical study was to characterize and compare the serotonin (5-HT) innervation of the subthalamic nucleus (STN) in rats and squirrel monkeys (Saimiri sciureus) following labeling with an antibody against the 5-HT transporter (SERT). Unbiased counts of SERT+ axon varicosities revealed an average density of 5-HT innervation higher in monkeys (1.52 x 106 varicosities/mm3) than rats (1.17 x 106), particularly in the anterior half of the nucleus (1.70 x 106). As measured by electron microscopy, SERT+ axon varicosity profiles in the STN of both species were smaller than unlabeled profiles. The number of SERT+ profiles displaying a synaptic junction indicated that, in both rat and monkey STN, approximately half of 5-HT axon varicosities were asynaptic. In monkeys, all synaptic junctions made by SERT+ varicosities were asymmetrical, as opposed to only 77% in rats. Despite the higher density of 5-HT innervation in the anterior half of monkey STN, the ultrastructural features of its SERT+ varicosities, including synaptic incidence, did not significantly differ from those in its posterior half. These findings suggest that, throughout the rat and monkey STN, 5-HT afferents may exert their influence via both synaptic delivery and diffusion of 5-HT, and that an ambient level of 5-HT maintained in STN by these two modes of transmission might also modulate neuronal activity and influence motor behavior. A better understanding of the factors governing the complex interplay between these signaling processes would greatly improve our knowledge of the physiopathology of the STN.	[Parent, Martin; Wallman, Marie-Josee] Univ Laval, Neurobiol Lab, Fac Med, Ctr Rech Univ Laval Robert Giffard, Beauport, PQ G1J 2G3, Canada; [Descarries, Laurent] Univ Montreal, Dept Physiol, Montreal, PQ H3C 3J7, Canada; [Parent, Martin; Descarries, Laurent] Univ Montreal, Fac Med, GRSNC, Montreal, PQ H3C 3J7, Canada; [Parent, Martin; Descarries, Laurent] Univ Montreal, Dept Pathol & Cell Biol, Montreal, PQ H3C 3J7, Canada	Parent, M (reprint author), Univ Laval, Neurobiol Lab, Fac Med, Ctr Rech Univ Laval Robert Giffard, Beauport, PQ G1J 2G3, Canada.	martin.parent@crulrg.ulaval.ca			Canadian Institutes of Health Research [NRF-3544]; Fonds de la recherche en sante du Quebec (FRSQ); GRSNC	This study was supported by a research grant to L.D., from the Canadian Institutes of Health Research (NRF-3544), and an infrastructure grant (Groupe de recherche sur le systeme nerveux central, GRSNC) from the Fonds de la recherche en sante du Quebec (FRSQ). M.P. was the recipient of a postdoctoral fellowship from the FRSQ and a Herbert H. Jasper fellowship from the GRSNC. The authors are grateful to Andre Parent for insightful comments on the manuscript.		67	15	15	0	2	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	0953-816X			EUR J NEUROSCI	Eur. J. Neurosci.	APR	2010	31	7					1233	1242		10.1111/j.1460-9568.2010.07143.x		10	Neurosciences	Neurosciences & Neurology	577SX	WOS:000276245400009	20345924	No			2017-07-26	
J	Ouardouz, M; Lema, P; Awad, PN; Di Cristo, G; Carmant, L				Ouardouz, Mohamed; Lema, Pablo; Awad, Patricia N.; Di Cristo, Graziella; Carmant, Lionel			N-methyl-d-aspartate, hyperpolarization-activated cation current (I-h) and gamma-aminobutyric acid conductances govern the risk of epileptogenesis following febrile seizures in rat hippocampus	EUROPEAN JOURNAL OF NEUROSCIENCE			English	Article						epilepsy; febrile seizures; hippocampus; patch clamp; rat	TEMPORAL-LOBE EPILEPSY; SPONTANEOUSLY HYPERTENSIVE-RATS; NEOCORTICAL PYRAMIDAL NEURONS; IMMATURE RAT; CORTICAL MALFORMATIONS; GABA(B) RECEPTORS; NMDA RECEPTORS; LONG-TERM; BRAIN; PLASTICITY	Febrile seizures are the most common types of seizure in children, and are generally considered to be benign. However, febrile seizures in children with dysgenesis have been associated with the development of temporal lobe epilepsy. We have previously shown in a rat model of dysgenesis (cortical freeze lesion) and hyperthermia-induced seizures that 86% of these animals developed recurrent seizures in adulthood. The cellular changes underlying the increased risk of epileptogenesis in this model are not known. Using whole cell patch-clamp recordings from CA1 hippocampal pyramidal cells, we found a more pronounced increase in excitability in rats with both hyperthermic seizures and dysgenesis than in rats with hyperthermic seizures alone or dysgenesis alone. The change was found to be secondary to an increase in N-methyl-d-aspartate (NMDA) receptor-mediated excitatory postsynaptic currents (EPSCs). Inversely, hyperpolarization-activated cation current was more pronounced in naive rats with hyperthermic seizures than in rats with dysgenesis and hyperthermic seizures or with dysgenesis alone. The increase in GABA(A)-mediated inhibition observed was comparable in rats with or without dysgenesis after hyperthermic seizures, whereas no changes were observed in rats with dysgenesis alone. Our work indicates that in this two-hit model, changes in NMDA receptor-mediated EPSCs may facilitate epileptogenesis following febrile seizures. Changes in the hyperpolarization-activated cation currents may represent a protective reaction and act by damping the NMDA receptor-mediated hyperexcitability, rather than converting inhibition into excitation. These findings provide a new hypothesis of cellular changes following hyperthermic seizures in predisposed individuals, and may help in the design of therapeutic strategies to prevent epileptogenesis following prolonged febrile seizures.	[Ouardouz, Mohamed; Lema, Pablo; Awad, Patricia N.; Di Cristo, Graziella; Carmant, Lionel] Univ Montreal, St Justine Hosp Res Ctr, Montreal, PQ H3T 1C5, Canada	Carmant, L (reprint author), Univ Montreal, St Justine Hosp Res Ctr, Montreal, PQ H3T 1C5, Canada.	lionel.carmant@umontreal.ca			Canadian Institute for Health Research; Scottish Rite Charitable Foundation; Savoy Foundation	The authors are grateful to Ms Danielle Buch for editing the manuscript. This study was funded by the Canadian Institute for Health Research (L. Carmant), the Scottish Rite Charitable Foundation (L. Carmant), and the Savoy Foundation (L. Carmant, P.N. Awad).		33	11	13	0	0	WILEY-BLACKWELL	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	0953-816X			EUR J NEUROSCI	Eur. J. Neurosci.	APR	2010	31	7					1252	1260		10.1111/j.1460-9568.2010.07159.x		9	Neurosciences	Neurosciences & Neurology	577SX	WOS:000276245400011	20345922	No			2017-07-26	
J	Archbold, GEB; Bouton, ME; Nader, K				Archbold, Georgina E. B.; Bouton, Mark E.; Nader, Karim			Evidence for the persistence of contextual fear memories following immediate extinction	EUROPEAN JOURNAL OF NEUROSCIENCE			English	Article						contextual fear conditioning; dorsal hippocampus; extinction; memory erasure; N-methyl-D-aspartate	NMDA RECEPTOR BLOCKADE; RETROGRADE-AMNESIA; ANTAGONIST APV; LONG-TERM; ACQUISITION; IMPAIRMENT; EXPRESSION; RECOVERY; STORAGE; HUMANS	Evidence suggests that extinction, the suppression of a learned response to a Pavlovian signal that is produced by exposure to the signal alone after conditioning, is a consequence of new inhibitory learning. However, it has been proposed that extinction given immediately after conditioning reflects memory 'erasure'. Using contextual fear conditioning, we examine the nature of extinction further using a novel behavioral paradigm that probes for the absence or presence of a memory. Rats received a context paired with one of three different shock intensities (0.8, 1.2 or 1.6 mA) and then received extinction either immediately (15 min) or after a delay (24 h). Spontaneous recovery was roughly equivalent in the immediate and delayed extinction groups when they were tested at 24 h after extinction. To further test the status of the original memory trace, we exploited the effect that only the first, but not second, learning of contextual fear requires N-methyl-D-aspartate receptors (NMDArs) in the dorsal hippocampus [M.J. Sanders & M.S. Fanselow (2003) Neurobiology of Learning and Memory80,123-129]. Here we use this property of second learning to determine if memory of an immediately extinguished fear also persists. Rats received bilateral infusions of the NMDAr antagonist DL-2-amino-5-phosphonopentanoic acid into the dorsal hippocampus prior to training in a novel second context. Memory for the second learning is not affected by NMDAr blockade in either group, suggesting that the extinguished memory is not erased but inhibited. Overall, the results provide little evidence that extinction conducted immediately after conditioning destroys or erases the original memory trace.	[Archbold, Georgina E. B.; Nader, Karim] McGill Univ, Dept Psychol, Montreal, PQ H3A 1B1, Canada; [Bouton, Mark E.] Univ Vermont, Burlington, VT USA	Archbold, GEB (reprint author), McGill Univ, Dept Psychol, 1205 Dr Penfield Ave, Montreal, PQ H3A 1B1, Canada.	georgina.archbold@mail.mcgill.ca			Canadian Institutes of Health Research; Natural Sciences and Engineering Research Council of Canada	This work was supported by grants awarded to K.N. from the Canadian Institutes of Health Research and the Natural Sciences and Engineering Research Council of Canada.		32	27	27	2	6	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	0953-816X			EUR J NEUROSCI	Eur. J. Neurosci.	APR	2010	31	7					1303	1311		10.1111/j.1460-9568.2010.07161.x		9	Neurosciences	Neurosciences & Neurology	577SX	WOS:000276245400016	20345921	No			2017-07-26	
J	Ardell, JL; Southerland, EM; Armour, JA				Ardell, Jeffrey L.; Southerland, E. Marie; Armour, J. Andrew			Intrathoracic neurons modify myocardial ischemia-induced sudden cardiac death	FASEB JOURNAL			English	Meeting Abstract									[Ardell, Jeffrey L.; Southerland, E. Marie] East TN State Univ, Johnson City, TN USA; [Armour, J. Andrew] Hop Sacre Coeur, Ctr Rech, Montreal, PQ H4J 1C5, Canada								0	0	0	0	0	FEDERATION AMER SOC EXP BIOL	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3998 USA	0892-6638			FASEB J	Faseb J.	APR	2010	24											1	Biochemistry & Molecular Biology; Biology; Cell Biology	Biochemistry & Molecular Biology; Life Sciences & Biomedicine - Other Topics; Cell Biology	V28IW	WOS:000208675504090		No			2017-07-26	
J	Gibbons, DD; Southerland, EM; Armour, JA; Ardell, JL				Gibbons, David D.; Southerland, E. Marie; Armour, J. Andrew; Ardell, Jeffrey L.			Spinal cord stimulation (SCS) modifies cardiac-related dorsal root ganglia (DRG) afferent neurons in response to myocardial ischemia	FASEB JOURNAL			English	Meeting Abstract									[Gibbons, David D.; Southerland, E. Marie; Ardell, Jeffrey L.] East TN State Univ, Johnson City, TN USA; [Armour, J. Andrew] Hop Sacre Coeur, Ctr Rech, Montreal, PQ H4J 1C5, Canada								0	0	0	0	0	FEDERATION AMER SOC EXP BIOL	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3998 USA	0892-6638			FASEB J	Faseb J.	APR	2010	24											1	Biochemistry & Molecular Biology; Biology; Cell Biology	Biochemistry & Molecular Biology; Life Sciences & Biomedicine - Other Topics; Cell Biology	V28IW	WOS:000208675504206		No			2017-07-26	
J	Guylaine, F; Mabit, A; Fournier, C; Letourneau, J				Guylaine, Ferland; Mabit, Alexandra; Fournier, Chantal; Letourneau, Jacynthe			The action of vitamin K in brain during aging is linked to the pAKT/AKT signaling pathway	FASEB JOURNAL			English	Meeting Abstract									[Guylaine, Ferland; Mabit, Alexandra; Fournier, Chantal; Letourneau, Jacynthe] Hop Sacre Coeur, Res Ctr, Montreal, PQ H4J 1C5, Canada								0	0	0	0	0	FEDERATION AMER SOC EXP BIOL	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3998 USA	0892-6638			FASEB J	Faseb J.	APR	2010	24											1	Biochemistry & Molecular Biology; Biology; Cell Biology	Biochemistry & Molecular Biology; Life Sciences & Biomedicine - Other Topics; Cell Biology	V28IW	WOS:000208675504198		No			2017-07-26	
J	D'Hondt, F; Lassonde, M; Collignon, O; Dubarry, AS; Robert, M; Rigoulot, S; Honore, J; Lepore, F; Sequeira, H				D'Hondt, Fabien; Lassonde, Maryse; Collignon, Olivier; Dubarry, Anne-Sophie; Robert, Manon; Rigoulot, Simon; Honore, Jacques; Lepore, Franco; Sequeira, Henrique			Early brain-body impact of emotional arousal	FRONTIERS IN HUMAN NEUROSCIENCE			English	Article						emotion; brain-body; arousal; magneto-encephalography; skin conductance response; principal component analysis	SKIN-CONDUCTANCE RESPONSES; VISUAL-CORTEX; FACIAL EXPRESSIONS; SPATIOTEMPORAL ANALYSIS; ELECTRODERMAL ACTIVITY; PREFRONTAL CORTEX; NEURAL ACTIVITY; ERP RESPONSES; AMYGDALA; VALENCE	Current research in affective neuroscience suggests that the emotional content of visual stimuli activates brain-body responses that could be critical to general health and physical disease. The aim of this study was to develop an integrated neurophysiological approach linking central and peripheral markers of nervous activity during the presentation of natural scenes in order to determine the temporal stages of brain processing related to the bodily impact of emotions. More specifically, whole head magnetoencephalogram (MEG) data and skin conductance response (SCR), a reliable autonomic marker of central activation, were recorded in healthy volunteers during the presentation of emotional (unpleasant and pleasant) and neutral pictures selected from the International Affective Picture System (IAPS). Analyses of event-related magnetic fields (ERFs) revealed greater activity at 180 ms in an occipitotemporal component for emotional pictures than for neutral counterparts. More importantly, these early effects of emotional arousal on cerebral activity were significantly correlated with later increases in SCR magnitude. For the first time, a neuromagnetic cortical component linked to a well-documented marker of bodily arousal expression of emotion, namely, the SCR, was identified and located. This finding sheds light on the time course of the brain-body interaction with emotional arousal and provides new insights into the neural bases of complex and reciprocal mind-body links.	[Lassonde, Maryse] Univ Montreal, Dept Psychol, Ctr Rech Neuropsychol & Cognit, Montreal, PQ H3C 3J7, Canada; [Lassonde, Maryse; Lepore, Franco] Ctr Hosp Univ St Justine, Ctr Rech, Montreal, PQ, Canada; [Collignon, Olivier] Catholic Univ Louvain, Inst Neurosci, Lab Genie Rehabil Neurale, B-1200 Brussels, Belgium; [Sequeira, Henrique] Univ Lille 1, Lille, France; [D'Hondt, Fabien; Rigoulot, Simon; Honore, Jacques; Sequeira, Henrique] Univ Lille Nord France, Lille, France; [D'Hondt, Fabien; Rigoulot, Simon; Honore, Jacques; Sequeira, Henrique] Univ Lille 2, Ctr Natl Rech Sci, Lille, France	Lassonde, M (reprint author), Univ Montreal, Dept Psychol, Ctr Rech Neuropsychol & Cognit, 90 Vincent Indy,CP 6128,Succ Ctr Ville, Montreal, PQ H3C 3J7, Canada.	maryse.lassonde@umontreal.ca	Honore, Jacques/I-3654-2012; Centre d'imagerie Biomedicale, CIBM/B-5740-2012		Ministere de la Recherche, France; Rotary Foundation; CNRS; Centre International de Lille 1; Fonds de la Recherche en Sante du Quebec (FRSQ); Canada Research Chair Program; Canadian Institutes of Health Research; Natural Sciences and Engineering Research Council of Canada; Center for Biomedical Imaging (CIBM) of Geneva and Lausanne	This work was supported by grants from the Ministere de la Recherche, France (Fabien D'Hondt, Simon Rigoulot), the Rotary Foundation (Fabien D'Hondt), CNRS and the Centre International de Lille 1 (Henrique Sequeira), the Fonds de la Recherche en Sante du Quebec (FRSQ) (group grant), the Canada Research Chair Program (Maryse Lassonde, Franco Lepore), the Canadian Institutes of Health Research (Maryse Lassonde, Franco Lepore), and the Natural Sciences and Engineering Research Council of Canada (Maryse Lassonde, Franco Lepore). Olivier Collignon is a postdoctoral researcher at the Belgian National Funds for Scientific Research. Cartool software was programmed by Denis Brunet of the Functional Brain Mapping Laboratory, Geneva, Switzerland, and is supported by the Center for Biomedical Imaging (CIBM) of Geneva and Lausanne.		75	15	15	3	9	FRONTIERS RES FOUND	LAUSANNE	PO BOX 110, LAUSANNE, 1015, SWITZERLAND	1662-5161			FRONT HUM NEUROSCI	Front. Hum. Neurosci.	APR	2010	4								33	10.3389/fnhum.2010.00033		10	Neurosciences; Psychology	Neurosciences & Neurology; Psychology	600IE	WOS:000277978200001	20428514	gold			2017-07-26	
J	Costa, M; Prevost, F; Lepore, F; Guillemot, JP				Costa, M.; Prevost, F.; Lepore, F.; Guillemot, J. P.			Spectral and spatial properties of auditory neurons in the superior colliculus of the aged rat	FUNDAMENTAL & CLINICAL PHARMACOLOGY			English	Meeting Abstract									[Costa, M.; Guillemot, J. P.] Univ Quebec Montreal, Dept Kinanthropol, Montreal, PQ, Canada; [Costa, M.; Prevost, F.; Lepore, F.; Guillemot, J. P.] Univ Montreal, Dept Psychol, CERNEC, Montreal, PQ H3C 3J7, Canada								0	0	0	0	0	WILEY-BLACKWELL PUBLISHING, INC	MALDEN	COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA	0767-3981			FUND CLIN PHARMACOL	Fundam. Clin. Pharmacol.	APR	2010	24			1		47	10	10				1	Pharmacology & Pharmacy	Pharmacology & Pharmacy	576PH	WOS:000276156800048		No			2017-07-26	
