PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Audrey, S; Takser, L; Andre, M; Martin, S; Donna, M; Genevieve, SA; Philippe, B; Georgette, H; Guy, H				Audrey, S; Takser, L; Andre, M; Martin, S; Donna, M; Genevieve, SA; Philippe, B; Georgette, H; Guy, H			A comparative study of manganese and lead levels in human umbilical cords and maternal blood from two urban centers exposed to different gasoline additives	SCIENCE OF THE TOTAL ENVIRONMENT			English	Article						lead; manganese; fuel additive; children; pregnancy	PREGNANCY; CHILDREN; WOMEN; NEUROTOXICITY; TRICARBONYL; POPULATION; COMMUNITY; NEWBORN; US	Manganese (Mn) and lead (Ph) are two neurotoxic chemicals and experimental evidence suggests that they can cross the placental barrier. Tetraethyl lead was still in use as an antiknock agent in Paris during the sampling period of the study, while it has been replaced by methylcyclopentadienyl manganese tricarbonyl (MMT) in Canada since 1977. By 1990, MMT was in 100% of gasoline in Canada. In a study of 160 pairs of mothers-neonates in Montreal and 206 pairs in Paris, we compared levels of Mn and Ph in the umbilical cord and in maternal blood. Neonates and mothers had significantly higher Pb levels in Paris where lead additives were still used in gasoline. Geometric mean maternal blood Pb levels were 5.4 mug/dl compared to 2.1 mug/dl in Montreal and cord blood Pb levels were 3.2 mug/dl in Parisian mothers compared to 1.7 mug/dl in Montreal. The prevalence of Paris Pb values superior to the 95th percentile of the Montreal distribution was highly elevated in all media studied. The prevalence of high Mn levels in umbilical cord blood was also significantly higher in Montreal. Surveillance programs are important to limit Pb overexposure and associated neurological effects in neonates where tetraethyl Ph is still in use as a gasoline additive. Since Mn is an essential element and dietary Mn intake may differ between Montreal and Paris, the difference observed with regard to high Mn values between Montreal and Paris cannot, at this time, be attributed to MMT in Montreal's gasoline. Further studies are needed to infer an association between Mn emissions from MMT and prenatal exposure to Mn. (C) 2002 Elsevier Science B.V. All rights reserved.	Univ Quebec, CINBIOSE, Montreal, PQ H3C 3P8, Canada; INSERM, Villejuif, France; Hop St Luc, CHUM, Montreal, PQ H2X 1P1, Canada; Hop Robert Debre, Dept Obstet, F-75019 Paris, France	Audrey, S (reprint author), Univ Quebec, CINBIOSE, CP 8888,Succ Ctr Ville, Montreal, PQ H3C 3P8, Canada.							35	12	12	0	3	ELSEVIER SCIENCE BV	AMSTERDAM	PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS	0048-9697			SCI TOTAL ENVIRON	Sci. Total Environ.	MAY 6	2002	290	1-3					157	164	PII S0048-9697(01)01071-3	10.1016/S0048-9697(01)01071-3		8	Environmental Sciences	Environmental Sciences & Ecology	564KX	WOS:000176314500013		No			2017-07-26	
J	Lessard, N; Lepore, F; Villemagne, J; Lassonde, M				Lessard, N; Lepore, F; Villemagne, J; Lassonde, M			Sound localization in callosal agenesis and early callosotomy subjects: brain reorganization and/or compensatory strategies	BRAIN			English	Article						corpus callosum; monaural auditory localization; binaural auditory localization; moving sounds; cerebral plasticity	PRIMARY AUDITORY-CORTEX; CATS SUPERIOR COLLICULUS; HORIZONTAL PLANE; CORPUS-CALLOSUM; HUMAN LISTENERS; MONAURAL LOCALIZATION; SOURCE MOVEMENT; LAYER-III; NEURONS; SPACE	In order to evaluate the callosal involvement in sound localization, the present study examined the response accuracy of acallosal and early callosotomized subjects to monaural and binaural auditory targets presented in three-dimensional space. In these subjects, bilateral localization cues, such as interaural time and level differences, are integrated at the cortical and subcortical levels without the additional support of the callosal commissure. Because acallosal and early-callosotomized subjects have developed with this reduced source of binaural activation of cortical cells, they might have perfected their ability to use monaural sound localization cues. This hypothesis was tested by assessing localization performance under both binaural and monaural listening conditions. Five subjects with callosal agenesis, one callosotomized subject operated early in life and 19 control subjects were asked to localize broad-band noise bursts (BBNBs) of fixed intensity in the horizontal plane in an anechoic chamber. BBNBs were delivered through randomly selected loudspeakers. Two conditions were tested: (i) localization of a stationary sound source; and (ii) localization of a moving sound source. Listeners had to report the apparent stimulus location by pointing to its perceived position on a graduated perimeter. The results indicated that the acallosal subjects were less accurate than controls, but only in the binaural moving sound condition. More interestingly, in the monaural testing conditions, some of the acallosal subjects and the early-callosotomized subject performed significantly better than control subjects. This suggests that, because of the absence of the corpus callosum, these subjects compensate for their reduced access to cortically determined binaural cues by making more efficient use of monaural cues.	Univ Montreal, Dept Psychol, Grp Rech Neuropsychol Expt, Montreal, PQ H3C 3J7, Canada; Hop Sacre Coeur, Montreal, PQ H4J 1C5, Canada	Lassonde, M (reprint author), Univ Montreal, Dept Psychol, Grp Rech Neuropsychol Expt, CP 6128,Succ Ctr Ville, Montreal, PQ H3C 3J7, Canada.	maryse.lassonde@umontreal.ca						55	24	25	1	2	OXFORD UNIV PRESS	OXFORD	GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND	0006-8950			BRAIN	Brain	MAY	2002	125		5				1039	1053		10.1093/brain/awf096		15	Clinical Neurology; Neurosciences	Neurosciences & Neurology	552NR	WOS:000175626900012	11960894	No			2017-07-26	
J	Trang, T; Sutak, M; Quirion, R; Jhamandas, K				Trang, T; Sutak, M; Quirion, R; Jhamandas, K			The role of spinal neuropeptides and prostaglandins in opioid physical dependence	BRITISH JOURNAL OF PHARMACOLOGY			English	Article						opioid physical dependence; opioid withdrawal; prostaglandins; neuropeptides	GENE-RELATED PEPTIDE; PRECIPITATED MORPHINE-WITHDRAWAL; DORSAL HORN NEURONS; FOS-LIKE IMMUNOREACTIVITY; PRIMARY SENSORY NEURONS; CENTRAL NERVOUS-SYSTEM; SUBSTANCE-P; NITRIC-OXIDE; GUINEA-PIG; THERMAL HYPERALGESIA	1 This study examined the role of spinal calcitonin gene-related peptide (CGRP), substance P, and prostaglandins in the development and expression of opioid physical dependence. 2 Administration of escalating doses (5-100 mg kg(-1), i.p.) of morphine for 7 days markedly elevated CGRP and substance P- immunoreactivity in the dorsal horn of the rat spinal cord. Naloxone (2 mg kg(-1), i.p.) challenge decreased both CGRP and substance P immunoreactivity and precipitated a robust withdrawal syndrome. 3 Acute intrathecal pre-treatment with a CGRP receptor antagonist, CGRP(8) (37) (4.8 mug), a substance P receptor antagonist, SR 140333 (1.4, 2.8 mug), a cyclo-oxygenase (COX) inhibitor, ketorolac (30, 45 mug), and COX-2 selective inhibitors. DuP 697 (10, 30 mug) and nimesulide (30 mug), 30 min before naloxone challenge, partially attenuated the symptoms of morphine withdrawal. CGRP(8) (37) (8 mug), but no other agents, inhibited the decrease in CGRP immunoreactivity. 4 Chronic intrathecal treatment with CGRP(8) (37) (4. 8 mug). SR 140333 (1.4 mug). ketorolac (15, 30 mug). DuP 697 (10, 30 mug), and nimesulide (30 mug), delivered with daily morphine injection significantly attenuated both the symptoms of withdrawal and the decrease in CGRP but not substance P immunoreactivity. 5 The results of this study suggest that activation of CGRP and substance P receptors. at the spinal level, contributes to the induction and expression of opioid physical dependence and that this activity may be partially expressed through the intermediary actions of prostaglandins.	Queens Univ, Fac Hlth Sci, Dept Pharmacol & Toxicol, Kingston, ON K7L 3N6, Canada; McGill Univ, Douglas Hosp, Res Ctr, Montreal, PQ H9N 1R3, Canada; McGill Univ, Dept Psychiat, Montreal, PQ H9H 1R3, Canada	Jhamandas, K (reprint author), Queens Univ, Fac Hlth Sci, Dept Pharmacol & Toxicol, Kingston, ON K7L 3N6, Canada.							72	38	40	0	1	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	0007-1188			BRIT J PHARMACOL	Br. J. Pharmacol.	MAY	2002	136	1					37	48		10.1038/sj.bjp.0704681		12	Pharmacology & Pharmacy	Pharmacology & Pharmacy	548LQ	WOS:000175389800005	11976266	No			2017-07-26	
J	Parker, LC; Luheshi, GN; Rothwell, NJ; Pinteaux, E				Parker, LC; Luheshi, GN; Rothwell, NJ; Pinteaux, E			IL-1 beta signalling in glial cells in wildtype and IL-1RI deficient mice	BRITISH JOURNAL OF PHARMACOLOGY			English	Article						neuroinflammation; IL-1 receptors; IL-1 signalling; glial cells; MAP kinase; NF kappa B; IL-6; CAPE	NF-KAPPA-B; ACTIVATED PROTEIN-KINASE; INTERLEUKIN-6 GENE-EXPRESSION; ACID PHENETHYL ESTER; TRANSCRIPTION FACTOR; I RECEPTOR; INFLAMMATORY RESPONSE; ASTROCYTES; RAT; INDUCTION	1 Interleukin-1 (IL-1) has been implicated in neurodegeneration and in central nervous system (CNS)-mediated host defence responses to inflammation. All actions of IL-1 identified to date appear to be mediated through its only known functional type I receptor (IL-1RI). However, our recent evidence Suggests that some actions of IL-1 in the brain may be IL-1RI independent, suggesting the involvement of a new, hitherto unknown functional receptor for IL-1. 2 The objective of the present Study was to determine if primary mixed glial cells express additional functional IL-1 receptors by studying the signalling mechanisms responsible for the proinflammatory actions of IL-1beta in cultures derived from IL-1RI-/- and wildtype mice, and to characterize the functional importance of IL-1 signalling pathways in glia. 3 IL-1beta induced marked release of IL-6 and prostaglandin-E-2 (PGE(2)) in the culture medium, and activated nuclear factor-kappa B (NFkappaB) and the mitogen-activated protein kinases (MAPK) p38, c-Jun N-terminal kinase (JNK) and the extracellular signal-regulated protein kinase (ERK1/2) in cells from wildtype mice. These responses were dependent on IL-1RI, since cells isolated from IL-1RI-/- mice did not demonstrate any of these responses. 4 In wildtype mice, inhibition of p38 or ERK1/2 MAPKs significantly reduced IL-1beta induced IL-6 release, whilst the NFkappaB inhibitor caffeic acid phenethyl ester (CAPE) modulated IL-1 induced IL-6 release by action on NFkappaB and MAPKs pathways. 5 These data demonstrate that IL-1RI is essential for IL-1beta signalling in cultured mixed glial cells. Thus IL-1 actions observed in IL-1RI-/- mice in vivo may occur via an alternative pathway and/or via different CNS cells.	Univ Manchester, Sch Biol Sci, Manchester M13 9PT, Lancs, England; McGill Univ, Douglas Hosp, Res Ctr, Montreal, PQ, Canada	Pinteaux, E (reprint author), Univ Manchester, Sch Biol Sci, Oxford Rd, Manchester M13 9PT, Lancs, England.			Pinteaux, Emmanuel/0000-0002-9986-4401				35	61	64	0	11	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	0007-1188			BRIT J PHARMACOL	Br. J. Pharmacol.	MAY	2002	136	2					312	320		10.1038/sj.bjp.0704715		9	Pharmacology & Pharmacy	Pharmacology & Pharmacy	556AA	WOS:000175824200018	12010781	No			2017-07-26	
J	Lafrance, P; Lemaire, V; Varin, F; Donati, F; Belair, J; Nekka, F				Lafrance, P; Lemaire, V; Varin, F; Donati, F; Belair, J; Nekka, F			Spatial effects in modeling pharmacokinetics of rapid action drugs	BULLETIN OF MATHEMATICAL BIOLOGY			English	Article							INDOCYANINE GREEN; BLOOD; ELIMINATION; MARKERS	We develop a model to describe the time course of plasma concentration of neuromuscular blocking agents used as anesthetics during surgery. This model, which overcomes the limitations of the classical compartment models routinely used in pharmacokinetics, incorporates spatial effects due to heterogeneity in the circulation: it takes the form of a dispersion equation on a circular domain, with a time-dependent leakage term. This term is fitted to the functional form desired once first-stage transients have died out. Comparisons are made with clinical data by adjusting three parameters in the model. (C) 2002 Society for Mathematical Biology. Published by Elsevier Science Ltd. All rights reserved.	Univ Montreal, Dept Math & Stat, Montreal, PQ H3C 3J7, Canada; Univ Montreal, Ctr Rech Math, Montreal, PQ H3C 3J7, Canada; McGill Univ, Ctr Nonlinear Dynam Physiol & Med, Montreal, PQ, Canada; Univ Montreal, Fac Pharm, Montreal, PQ H3C 3J7, Canada; Univ Montreal, Inst Genie Biomed, Montreal, PQ H3C 3J7, Canada; Univ Montreal, Dept Anesthesiol, Montreal, PQ H3C 3J7, Canada; Univ Montreal, Dept Phys, Montreal, PQ H3C 3J7, Canada	Belair, J (reprint author), Univ Montreal, Dept Math & Stat, CP 6128,Succursale Ctr Ville, Montreal, PQ H3C 3J7, Canada.		Lemaire, Vincent/D-7610-2013	Lemaire, Vincent/0000-0003-2086-6787				19	3	3	0	0	ACADEMIC PRESS LTD ELSEVIER SCIENCE LTD	LONDON	24-28 OVAL RD, LONDON NW1 7DX, ENGLAND	0092-8240			B MATH BIOL	Bull. Math. Biol.	MAY	2002	64	3					483	500		10.1006/bulm.2001.0281		18	Biology; Mathematical & Computational Biology	Life Sciences & Biomedicine - Other Topics; Mathematical & Computational Biology	564DU	WOS:000176300400003	12094406	No			2017-07-26	
J	Cholet, N; Pellerin, L; Magistretti, PJ; Hamel, E				Cholet, N; Pellerin, L; Magistretti, PJ; Hamel, E			Similar perisynaptic glial localization for the Na+,K+-ATPase alpha 2 subunit and the glutamate transporters GLAST and GLT-1 in the rat somatosensory cortex	CEREBRAL CORTEX			English	Article							CENTRAL-NERVOUS-SYSTEM; PLASMA-MEMBRANE TRANSPORTER; BRAIN ENERGY-METABOLISM; IN-SITU HYBRIDIZATION; BETA-SUBUNIT; COMPARATIVE IMMUNOCYTOCHEMISTRY; DIFFERENTIAL EXPRESSION; CORTICAL ASTROCYTES; GABAERGIC SYNAPSES; CEREBRAL-CORTEX	Several isoenzymes of the Na+,K+-ATPase are expressed in brain but their specific roles are poorly understood. Recently, it was suggested that an isoenzyme of the Na+,K+-ATPase containing the alpha(2) subunit, together with the glutamate transporters GLAST and GLT-1, participate in a coupling mechanism between neuronal activity and energy metabolism taking place in astrocytes. To substantiate this hypothesis, we compared the distribution Of alpha(2), GLAST and/or GLT-1 in the rat cerebral cortex using double immunofluorescence and confocal microscopy, and immunocytochemistry at the electron microscopic level. We also investigated the relationship between alpha(2), GLAST or GLT-1 and asymmetrical synaptic junctions (largely glutamatergic) and GABAergic nerve terminals. Results show that the alpha(2) subunit has an exclusive astroglial localization, and that it is almost completely co-distributed with GLAST and GLT-1 when evaluated by confocal microscopy. This similar distribution was confirmed at the ultrastructural level, which further showed that the vast majority of the alpha(2) staining (73% of all labelled elements), like that of GLAST and GLT-1, was located in glial leaflets surrounding dendritic spines and the dendritic and/or axonal elements of asymmetrical (glutamatergic) axo-dendritic synapses. Synapses ensheathed by alpha(2), GLAST or GLT-1 virtually never included (less than or equal to2%) GABAergic nerve terminals or synaptic junctions. However, a subset of GABAergic nerve terminals (10-14%) were directly apposed to asymmetrical axo-dendritic junctions surrounded by alpha(2), GLAST or GLT-1. Altogether these results demonstrate that alpha(2), GLAST and GLT-1 have comparable perisynaptic distribution within cortical astrocytes most likely associated with glutamatergic synapses.	McGill Univ, Montreal Neurol Inst, Lab Cerebrovasc Res, Montreal, PQ H3A 2B4, Canada; Univ Lausanne, Inst Physiol, CH-1005 Lausanne, Switzerland	Hamel, E (reprint author), McGill Univ, Montreal Neurol Inst, Lab Cerebrovasc Res, 3801 Univ St,Room 748, Montreal, PQ H3A 2B4, Canada.		Pellerin, Luc/A-8912-2017; Depeursinge, Christian/L-8986-2014	Pellerin, Luc/0000-0002-1016-1970; 				57	97	98	0	1	OXFORD UNIV PRESS INC	CARY	JOURNALS DEPT, 2001 EVANS RD, CARY, NC 27513 USA	1047-3211			CEREB CORTEX	Cereb. Cortex	MAY	2002	12	5					515	525		10.1093/cercor/12.5.515		11	Neurosciences	Neurosciences & Neurology	544LR	WOS:000175159800007	11950769	No			2017-07-26	
J	Faucher, C; Kergoat, H				Faucher, C; Kergoat, H			Modulation of the scotopic electroretinogram and oscillatory potentials with systemic hyperoxia and hypercapnia in humans	CURRENT EYE RESEARCH			English	Article						electroretinogram; hypercapnia; hyperoxia; oscillatory potentials	CHOROIDAL BLOOD-FLOW; VASCULAR PERFUSION-PRESSURE; CAT RETINA; DIABETIC-RETINOPATHY; OXYGEN DISTRIBUTION; HYPERTENSIVE PATIENTS; MUDPUPPY RETINA; CARBON-DIOXIDE; FOVEAL REGION; OCULAR FUNDUS	Purpose. Systemic hyperoxia reduces blood flow to the retina while systemic hypercapnia has the Opposite effect. However, the effect this modification in blood flow has on neuroretinal function in humans has not been documented yet. The purpose of this study was to evaluate the effect of pure oxygen and carbogen breathing on scotopic electroretinograms (ERGs) and oscillatory potentials (OPs) in humans. Methods. Thirty-five healthy adults volunteered for this study. The ERGs and OPs were recorded: 1) during room air breathing, 2) after a period of pure oxygen (O-2) or carbogen breathing, 3) in room air just after the flow of gas was interrupted, and 4) 10 minutes after the end of the gas administration. Results. The amplitude and latency of the a- and b-waves were not altered during systemic hyperoxia. The amplitude of OP3 increased during hyperoxia while the amplitude of the other OPs was not altered. The latency of all OPs remained stable throughout the O-2 session. Ten minutes after the end of pure O-2 breathing, the a- and b-wave latencies were delayed. No change was found in the amplitude of the a-wave during the carbogen session that increased the end-tidal carbon dioxide by 7.1%, whereas the b-wave was reduced ten minutes after the end of carbogen breathing. The amplitude of OP5 was reduced during carbogen breathing, as well as 10 minutes later. The amplitude of all other OPs, as well as the latencies of all ERG and OP components remained stable throughout the carbogen session. Conclusions. Breathing pure O-2 or carbogen did not compromise retinal function in any major way, likely due to adequate retinal and choroidal regulatory mechanisms. Further investigations are required to better delineate the impact and temporal characteristics of such physiological challenges on retinal function.	Univ Montreal, Ecole Optometrie, Montreal, PQ H3C 3J7, Canada	Kergoat, H (reprint author), Univ Montreal, Ecole Optometrie, CP 6128,Succursale Ctr Ville, Montreal, PQ H3C 3J7, Canada.							54	6	6	0	1	SWETS ZEITLINGER PUBLISHERS	LISSE	P O BOX 825, 2160 SZ LISSE, NETHERLANDS	0271-3683			CURR EYE RES	Curr. Eye Res.	MAY	2002	24	5					376	386		10.1076/ceyr.24.5.376.8520		11	Ophthalmology	Ophthalmology	611UJ	WOS:000179035900006	12434306	No			2017-07-26	
J	Gosselin, J; Amiel-Tison, C; Infante-Rivard, C; Fouron, C; Fouron, JC				Gosselin, J; Amiel-Tison, C; Infante-Rivard, C; Fouron, C; Fouron, JC			Minor neurological signs and developmental performance in high risk children at preschool age	DEVELOPMENTAL MEDICINE AND CHILD NEUROLOGY			English	Article							INFANTS; LIFE	The aim of this study was to establish correlations between minor neurological findings and developmental performance. A cohort of 72 preschool children was studied (38 females, 34 males; mean age 3 years 8 months, SD 1 year 2 months, range 2 to 5 years) who were considered to be at high risk due to placental insufficiency. The cohort was divided into four categories of neurological status: (1) minimal cerebral palsy (MCP) with independent walking before age 2 years; (2) Amiel-Tison triad (ATT) including imbalance of passive axial tone, phasic stretch reflex in triceps surae, and cranial signs, particularly on the squamous suture; (3) intermediate with one or two of the three ATT signs; and (4) absence of neurological findings. Six subscales of the Griffiths Mental Developmental Scales assessing locomotion, eye-hand coordination, interpersonal skills, language, performance, and practical reasoning were administered. Significant differences were found according to neurological status in three specific domains of development: coordination (F=2.84,p=0.04), language (F=3.65,P=0.02), and practical reasoning (F=3.62, p=0.02). In addition, significant differences were also found in language (L) and practical reasoning (R) performances according to the side of the abnormal stretch reflex: bilateral stretches (L=87.8; R=75.3) or an isolated right stretch (L=95.3; R=83.6) are more strongly associated with impaired developmental performances than an isolated left stretch (L=101.3; R=88.2) with F=2.94;p=0.04 for language and F=3.00,p=0.04 for practical reasoning. We concluded that a short neurological examination, easily performed by pediatricians and family practitioners, can identify permanent markers of minor brain damage occurring before, during, or soon after birth and so anticipate consequences.	Univ Montreal, Fac Med, Sch Rehabil, Montreal, PQ H3C 3J7, Canada; Sch Med Paris 5, Dept Paediat, Paris, France; McGill Univ, Fac Med, Dept Epidemiol & Biostat, Montreal, PQ H3A 2T5, Canada; Univ Montreal, Hop St Justine, Fetal Cardiol Unit, Montreal, PQ, Canada	Gosselin, J (reprint author), Univ Montreal, Fac Med, Sch Rehabil, Box 6128 Succursale Ctr Ville, Montreal, PQ H3C 3J7, Canada.							20	24	24	0	0	CAMBRIDGE UNIV PRESS	NEW YORK	40 WEST 20TH ST, NEW YORK, NY 10011-4221 USA	0012-1622			DEV MED CHILD NEUROL	Dev. Med. Child Neurol.	MAY	2002	44	5					323	328				6	Clinical Neurology; Pediatrics	Neurosciences & Neurology; Pediatrics	553TY	WOS:000175692600007	12033718	No			2017-07-26	
J	Valastro, B; Cossette, J; Lavoie, N; Gagnon, S; Trudeau, F; Massicotte, G				Valastro, B; Cossette, J; Lavoie, N; Gagnon, S; Trudeau, F; Massicotte, G			Up-regulation of glutamate receptors is associated with LTP defects in the early stages of diabetes mellitus	DIABETOLOGIA			English	Article						NMDA receptor; AMPA receptor; hippocampus; NOD mice	CENTRAL-NERVOUS-SYSTEM; AMPA RECEPTOR; BINDING-PROPERTIES; PHOSPHOLIPASE-A2 TREATMENT; QUISQUALATE RECEPTORS; SYNAPTIC PLASTICITY; MOLECULAR-BIOLOGY; OXIDATIVE STRESS; RAT HIPPOCAMPUS; BRAIN SECTIONS	Aims/hypothesis. Recent studies involving electrophysiology and immunolabelling indicate that short-term insulin treatment of hippocampal neurons in culture induces changes in glutamate receptor function, suggesting that this receptor system can be altered on a relatively rapid time scale during diabetic conditions. To investigate this hypothesis, we examined whether brain glutamate receptors and long-term potentiation are altered in the early stages of diabetes mellitus in non-obese diabetic mice, a genetic model of Type I (insulin-dependent) diabetes mellitus. Methods. In vitro receptor autoradiography and immunoblotting were used to study the impact of diabetes on brain glutamate receptors. From an electrophysiological point of view, field potential recordings were also examined in area CA1 of hippocampal slices to determine the influence of diabetes on long-term potentiation. Results. Quantitative autoradiographic analysis revealed enhanced H-3-glutamate binding to several brain regions of diabetes mice, with maximal increases in the cerebral cortex and hippocampus. Saturation kinetics within the cerebral cortex disclosed that this change of H-3-glutamate was possibly due to an increase in the maximal number of N-methyl-D-aspartate binding sites, an interpretation that was corroborated by Western blot analysis of N-methyl-D-aspartate 2A subunits. Impairment in the expression of hippocampal long-term potentiation was also observed in diabetic mice, while the failure to elicit synaptic potentiation was prevented by insulin treatment. Conclusion/interpretation. Because glutamate receptors are thought to be involved in several degenerative processes, our results suggest that up-regulation of these receptors in the early stages of diabetes could represent an important mechanism underlying neurological complications within the brain of diabetic patients.	Univ Quebec Trois Rivieres, Dept Chem Biol, Trois Rivieres, PQ G9A 5H7, Canada; Univ Quebec Trois Rivieres, Dept Psychol, Trois Rivieres, PQ G9A 5H7, Canada; Univ Quebec Trois Rivieres, Dept Phys Act, Trois Rivieres, PQ G9A 5H7, Canada; Univ Montreal, Dept Pharmacol, Montreal, PQ H3C 3J7, Canada	Univ Quebec Trois Rivieres, Dept Chem Biol, Trois Rivieres, PQ G9A 5H7, Canada.	Guy_Massicotte@uqtr.ca	yu, yan/C-2322-2012					44	34	34	1	4	SPRINGER	NEW YORK	233 SPRING ST, NEW YORK, NY 10013 USA	0012-186X	1432-0428		DIABETOLOGIA	Diabetologia	MAY	2002	45	5					642	650		10.1007/s00125-002-0818-5		9	Endocrinology & Metabolism	Endocrinology & Metabolism	564ED	WOS:000176301300004	12107744	No			2017-07-26	
J	Pitcher, GM; Henry, JL				Pitcher, GM; Henry, JL			Second phase of formalin-induced excitation of spinal dorsal horn neurons in spinalized rats is reversed by sciatic nerve block	EUROPEAN JOURNAL OF NEUROSCIENCE			English	Article						central sensitization; formalin test; lidocaine; nerve block; nociception; pain; spinal cord; wide dynamic range neuron	C-FOS EXPRESSION; PERSISTENT NOCICEPTIVE RESPONSES; SUBCUTANEOUS FORMALIN; DIFFERENTIAL CONTRIBUTION; CENTRAL SENSITIZATION; AMINO-ACIDS; IN-VIVO; PAIN; RECEPTORS; CORD	Considerable debate persists concerning peripheral vs. central mechanisms underlying the second phase of the nociceptive response in the formalin test in the rat. To gain insight into the neurophysiological basis of this pain, we investigated the effects of block of afferent nerve conduction during the second phase of formalin-evoked excitation of single nociceptive neurons recorded extracellularly from rat spinal dorsal horn segments (L3-4 ) in pentobarbital-anaesthetized, male Sprague-Dawley rats. Rats were spinally transected (T-9 ) to examine exclusively peripheral and spinal nociceptive processing. In six control rats, hind paw intraplantar formalin injection (50 muL, 2.5%) induced the typical biphasic increase in the discharge rate of the six wide dynamic range neurons tested. This response consisted of a relatively brief immediate phase (approximately 5 min), followed by decreased firing. An ensuing second phase of elevated discharge began approximately 35 min after injection and persisted to at least 80 min. In this control group, 0.9% saline was applied to the exposed ipsilateral sciatic nerve after onset of the second phase (40 min after formalin injection). In a group of six test rats, application of 2% lidocaine instead of saline reversed the second phase of excitation in all six wide dynamic range neurons examined. When the firing rate was normalized to that at 40 min (100%), the time of saline or lidocaine administration, the rate at 50 min was 120 +/- 7.5% in the saline-treated group and 31 +/- 7.4% in the lidocaine-treated group; following lidocaine treatment firing rate remained markedly less than that before administration throughout the remainder of the recording. It is concluded that: (i) spinal mechanisms alone are not sufficient for induction and maintenance of second phase increased discharge of spinal nociceptive dorsal horn neurons; (ii) descending influences via supraspinal inputs are not causal in the development and maintenance of second phase increased discharge and (iii) tonic input from afferent neurons during the second phase plays a primary and essential role in generating and sustaining the second phase of elevated discharge of dorsal horn neurons and, thus, presumably the second phase of nociceptive scores in the formalin test. The data in this study reveal how much of an altered synaptically elicited response in the spinal dorsal horn can be attributed to postsynaptic plastic changes vs. how much can be simply due to increased synaptic input. The present results are important not only in the context of the formalin test but also in the context of other models related to inflammatory pain and neuropathic pain.	McGill Univ, Dept Physiol, Montreal, PQ H3G 1Y6, Canada; McGill Univ, Dept Psychiat, Montreal, PQ H3G 1Y6, Canada	Henry, JL (reprint author), McGill Univ, Dept Physiol, 3655 Promenade Sir William Osler, Montreal, PQ H3G 1Y6, Canada.				Canadian Institutes of Health Research [13460]			48	49	52	0	0	BLACKWELL PUBLISHING LTD	OXFORD	9600 GARSINGTON RD, OXFORD OX4 2DG, OXON, ENGLAND	0953-816X			EUR J NEUROSCI	Eur. J. Neurosci.	MAY	2002	15	9					1509	1515		10.1046/j.1460-9568.2002.01984.x		7	Neurosciences	Neurosciences & Neurology	554QP	WOS:000175748900011	12028361	No			2017-07-26	
