PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Goodyer, CG; Tremblay, JJ; Paradis, FW; Marcil, A; Lanctot, C; Gauthier, Y; Drouin, J				Goodyer, CG; Tremblay, JJ; Paradis, FW; Marcil, A; Lanctot, C; Gauthier, Y; Drouin, J			Pitx1 in vivo promoter activity and mechanisms of positive autoregulation	NEUROENDOCRINOLOGY			English	Article						Pitx1; transgenic mice; molecular neuroendocrinology; embryogenesis; homeobox; transcription factors; transactivation domains	LEFT-RIGHT ASYMMETRY; PITUITARY-GLAND DEVELOPMENT; HOMEODOMAIN FACTOR; HOMEOBOX GENE; PROOPIOMELANOCORTIN GENE; TRANSCRIPTION FACTORS; GOOSECOID-LIKE; NEURAL PLATE; PTX1; PROTEIN	During early mouse embryogenesis, Pitx1 (pituitary homeobox 1), a member of the bicoid subgroup of paired homeobox-containing transcription factors, marks the stomodeum, oral ectoderm, pituitary and first branchial arch in the anterior part of the embryo and lateral plate mesoderm only in the posterior half of the embryo. We have now defined Pitx1 promoter fragments that mimic the anterior but not posterior expression of Pitx1 in transgenic mice. In addition, we show positive regulation of this promoter in transfection studies by three members of the Pitx1 family (Pitx1, Pitx1b, Pitx2), as well as by a related factor, Otx1. Pitx1 autoregulation depends on DNA-binding and trans-activation domains of Pitx1 and it may be responsible for establishment and/or maintenance of the Pitx1 expression domain. Copyright (C) 2003 S. Karger AG, Basel.	Inst Rech Clin Montreal, Genet Mol Lab, Montreal, PQ H2W 1R7, Canada	Drouin, J (reprint author), Inst Rech Clin Montreal, Genet Mol Lab, 110 Ave Pins Ouest, Montreal, PQ H2W 1R7, Canada.			Lanctot, Christian/0000-0003-3211-3061				49	12	12	2	5	KARGER	BASEL	ALLSCHWILERSTRASSE 10, CH-4009 BASEL, SWITZERLAND	0028-3835			NEUROENDOCRINOLOGY	Neuroendocrinology	SEP	2003	78	3					129	137		10.1159/000072794		9	Endocrinology & Metabolism; Neurosciences	Endocrinology & Metabolism; Neurosciences & Neurology	731KQ	WOS:000185883300001	14512705	No			2017-07-26	
J	Feldman, H; Levy, AR; Hsiung, GY; Peters, KR; Donald, A; Black, SE; Bouchard, RW; Gauthier, SG; Guzman, DA; Hogan, DB; Kertesz, A; Rockwood, K				Feldman, H; Levy, AR; Hsiung, GY; Peters, KR; Donald, A; Black, SE; Bouchard, RW; Gauthier, SG; Guzman, DA; Hogan, DB; Kertesz, A; Rockwood, K		ACCORD Study Grp	A Canadian cohort study of cognitive impairment and related dementias (ACCORD): Study methods and baseline results	NEUROEPIDEMIOLOGY			English	Article						dementia; cohorts; cognitively impaired not demented; multicenter	MINI-MENTAL-STATE; VASCULAR RISK-FACTORS; LEWY BODY DISEASE; ALZHEIMERS-DISEASE; INTERNATIONAL WORKSHOP; DIAGNOSTIC-CRITERIA; ELDERLY POPULATION; CLINICAL-DIAGNOSIS; PREVALENCE; HEALTH	The overall objective of the Canadian Collaborative Cohort of Related Dementias (ACCORD) study is to describe the diagnostic distribution, natural history and treatment outcomes of individuals referred from the community to dementia clinics in Canada. Between 1997 and 1999, an inception cohort of 1,136 subjects entered into this longitudinal study. At the baseline assessment, 10.9% of the subjects were classified as 'not cognitively impaired' (NCO, 30.1% as 'cognitively impaired not demented' (CIND), and 59% as demented. A subclassification of CIND included amnestic 25.1%, vascular cognitive impairment 18.1%, psychiatric 17.2%, neurologic 7.3%, medical/toxic metabolic 3.5%, mixed 7.6% and not specified 19.0%. The percentage of the cohort referred with dementia increased progressively each decade, while the proportions of CIND and NCI decreased. Within the dementia group, Alzheimer's disease accounted for 47.2% of the subjects, mixed dementias 33.7%, vascular dementia 8.7%, frontotemporal degenerations 5.4%, dementia with Lewy bodies 2.5%, and unclassifiable 1.8%. The ACCORD cohort will allow a detailed study of the longitudinal course of CIND, and the longer-term outcomes of both treated and untreated dementia subjects. Copyright (C) 2003 S. Karger AG, Basel	Univ British Columbia, Dept Med Neurol, Vancouver, BC V5Z 1M9, Canada; Univ British Columbia, Dept Hlth Care & Epidemiol, Vancouver, BC V5Z 1M9, Canada; Univ British Columbia, Dept Med Genet, Vancouver, BC V5Z 1M9, Canada; Univ British Columbia, Dept Psychol, Vancouver, BC V5Z 1M9, Canada; Univ British Columbia, Dept Stat, Vancouver, BC V6T 1W5, Canada; Univ Toronto, Dept Med Neurol, Toronto, ON, Canada; Univ Laval, Dept Med Neurol, Quebec City, PQ, Canada; McGill Univ, McGill Ctr Studies Aging, Montreal, PQ, Canada; Univ Ottawa, Dept Med Neurol, Ottawa, ON, Canada; Univ Calgary, Dept Med Geriatr, Calgary, AB, Canada; Univ Western Ontario, Dept Clin Neurosci, London, ON, Canada; Dalhousie Univ, Dept Med Geriatr, Halifax, NS, Canada; Dalhousie Univ, Dept Med Neurol, Halifax, NS, Canada	Feldman, H (reprint author), Vancouver Hosp & Hlth Sci Ctr, Div Neurol, S192-2211 Wesbrook Mall, Vancouver, BC V6T 2B5, Canada.		Hogan, David/I-4360-2013	Hogan, David/0000-0002-9462-5460; Feldman, Howard/0000-0002-9258-4538; Black, Sandra/0000-0001-7093-8289				57	76	79	1	3	KARGER	BASEL	ALLSCHWILERSTRASSE 10, CH-4009 BASEL, SWITZERLAND	0251-5350			NEUROEPIDEMIOLOGY	Neuroepidemiology	SEP-OCT	2003	22	5					265	274		10.1159/000071189		10	Public, Environmental & Occupational Health; Clinical Neurology	Public, Environmental & Occupational Health; Neurosciences & Neurology	712RA	WOS:000184809600001	12902621	No			2017-07-26	
J	Cahill, CM; Dray, A; Coderre, TJ				Cahill, CM; Dray, A; Coderre, TJ			Intrathecal nerve growth factor restores opioid effectiveness in an animal model of neuropathic pain	NEUROPHARMACOLOGY			English	Article						morphine; neuropathic pain; nerve growth factor; spinal cord; allodynia; hyperalgesia	PRIMARY SENSORY NEURONS; DORSAL-ROOT GANGLIA; SCIATIC-NERVE; SPINAL-CORD; NEUROPEPTIDE EXPRESSION; MESSENGER-RNA; SUBSTANCE-P; FACTOR NGF; RAT; MORPHINE	It is without dispute that the treatment of neuropathic pain is an area of largely unmet medical need. Available analgesics, such as morphine, either have minimal effects in neuropathic pain patients, or are not always well tolerated due to concurrent adverse effects. The chronicity of neuropathic pain is thought to be related to many neurochemical changes in the dorsal root ganglia (DRG) and spinal cord, including a reduction in the retrograde transport of nerve growth factor (NGF). In this study, we have determined the ability of chronic intrathecal (i.t.) infusion of NGF to reverse neuropathic pain symptoms and to restore morphine's effectiveness in an animal model of neuropathic pain. Seven days after sciatic nerve constriction injury, NGF was administered to the spinal cord by continuous infusion (125 ng/mul/h) via osmotic pumps attached to chronically implanted i.t. catheters. Spinal infusion of NGF did not affect the expression of tactile allodynia or thermal (hot) hyperalgesia in neuropathic rats, although it significantly increased cold water responses frequency at day 14. Following infusion of vehicle, i.t. morphine (20 mug) was ineffective in altering somatosensory thresholds in neuropathic rats. In contrast, morphine substantially attenuated the neuropathy-induced warm and cold hyperalgesia, as well as tactile allodynia, in neuropathic rats chronically infused with i.t. NGF. In addition, we demonstrate that i.t. morphine-induced antinociception was augmented by a cholecystokinin (CCK) antagonist in animals chronically infused with i.t. antibodies directed against NGF. We hypothesize that NGF is critical in maintaining neurochemical homeostasis in the spinal cord of nociceptive neurons, and that supplementation may be beneficial in restoring and/or maintaining opioid analgesia in chronic pain conditions resulting from traumatic nerve injury. (C) 2003 Elsevier Ltd. All rights reserved.	McGill Univ, Anesthesia Res Unit, Dept Anesthesia, Montreal, PQ H3G 1Y6, Canada; McGill Univ, Dept Neurol & Neurosurg, Montreal, PQ H3G 1Y6, Canada; McGill Univ, Dept Psychol, Montreal, PQ H3G 1Y6, Canada; Queens Univ, Dept Pharmacol & Toxicol, Kingston, ON K7L 3N6, Canada; AstraZeneca R&D Montreal, Dept Pharmacol, Montreal, PQ, Canada	Coderre, TJ (reprint author), McGill Univ, Anesthesia Res Unit, Dept Anesthesia, Room 1203,McIntyre Bldg,3655 Drummond St, Montreal, PQ H3G 1Y6, Canada.		Coderre, Terence/B-4825-2012					39	34	40	3	4	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0028-3908			NEUROPHARMACOLOGY	Neuropharmacology	SEP	2003	45	4					543	552		10.1016/S0028-3908(03)00192-8		10	Neurosciences; Pharmacology & Pharmacy	Neurosciences & Neurology; Pharmacology & Pharmacy	716UY	WOS:000185048900011	12907315	No			2017-07-26	
J	Kuznetsov, YE; Caramanos, Z; Antel, SB; Preul, MC; Leblanc, R; Villemure, JG; Pokrupa, R; Olivier, A; Sadikot, A; Arnold, DL				Kuznetsov, YE; Caramanos, Z; Antel, SB; Preul, MC; Leblanc, R; Villemure, JG; Pokrupa, R; Olivier, A; Sadikot, A; Arnold, DL			Proton magnetic resonance spectroscopic imaging can predict length of survival in patients with supratentorial gliomas	NEUROSURGERY			English	Article						brain neoplasm; glioma; magnetic resonance imaging; magnetic resonance spectroscopy; pattern recognition; prognosis	RECURRENT MALIGNANT GLIOMAS; BRAIN-TUMORS; MR SPECTROSCOPY; GLIOBLASTOMA-MULTIFORME; STEREOTACTIC BIOPSY; PROGNOSTIC VALUE; IN-VIVO; ASTROCYTOMAS; GRADE; CLASSIFICATION	OBJECTIVE: We compared the ability of proton magnetic resonance spectroscopic imaging (H-1-MRSI) measures with that of standard clinicopathological measures to predict length of survival in Patients with, supratentorial gliomas. METHODS: We developed two sets of leave-one-out logistic regression models based on either 1) intratumoral H-1-MRSI features, including maximum values of a) choline and b) lactate-lipid, c) number of H-1-MRSI voxels with low N-acetyl group values, and d) number of H-1-MRSI voxels with high lactate-lipid values, all (a-d) of which were normalized to creatine in normal-appearing brain, or 2) standard clinicopathological features, including a) tumor histopathological grade, b) patient age, c) performance of surgical debulking, and d) tumor diagnosis (i.e., oligodendroglioma, astrocytoma). We assessed the accuracy of these two models in predicting patient survival for 6, 12, 24, and 48 months by performing receiver operating characteristic curve analysis. Cox proportional hazards analysis was performed to assess the extent to which patient survival could be explained by the above predictors. We then performed a series of leave-one-out linear multiple regression analyses to determine how well patient survival could be predicted in a continuous fashion. RESULTS: The results of using the models based on H-1-MRSI and clinicopathological features were equally good, accounting for 81, and 64% of the variability (r(2)) in patients' actual survival durations. All features except number of H-1-MRSI voxels with lactate-lipid/creatine values of at least 1 were significant predictors of survival in the (HMRSI)-H-1 model. Two features (tumor grade and debulking) were found to be significant predictors in the clinicopathological model. Survival as a continuous variable was predicted accurately on the basis of the H-1-MRSI data (r = 0.77, P < 0.001; median prediction error 1.7 mo). CONCLUSION: Our results suggest that appropriate analysis of H-1-MRSI data can predict survival in patients with supratentorial gliomas at least as accurately as data derived from more invasive clinicopathological features.	McGill Univ, Montreal Neurol Inst, Magnet Resonance Spect Unit, Dept Neurol, Montreal, PQ H3A 2B4, Canada; McGill Univ, Montreal Neurol Inst, Magnet Resonance Spect Unit, Dept Neurosurg, Montreal, PQ H3A 2B4, Canada; St Joseph Hosp & Med Ctr, Barrow Neurol Inst, Div Neurol Surg, Phoenix, AZ USA	Arnold, DL (reprint author), McGill Univ, Montreal Neurol Inst, Magnet Resonance Spect Unit, Dept Neurol, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.		Caramanos, Zografos/A-9553-2011					44	38	38	0	1	LIPPINCOTT WILLIAMS & WILKINS	PHILADELPHIA	530 WALNUT ST, PHILADELPHIA, PA 19106-3621 USA	0148-396X			NEUROSURGERY	Neurosurgery	SEP	2003	53	3					565	574		10.1227/01.NEU.0000079331.21178.8E		10	Clinical Neurology; Surgery	Neurosciences & Neurology; Surgery	718AL	WOS:000185122900009	12943573	No			2017-07-26	
J	Hafez, AS; Bizzarro, RLG; Rivard, M; Trabut, I; Lovasik, JV; Kergoat, H; Lesk, MR				Hafez, AS; Bizzarro, RLG; Rivard, M; Trabut, I; Lovasik, JV; Kergoat, H; Lesk, MR			Reproducibility of retinal and optic nerve head perfusion measurements using scanning laser Doppler flowmetry	OPHTHALMIC SURGERY LASERS & IMAGING			English	Article; Proceedings Paper	Annual Meeting of the Association-for-Research-in-Vision-and-Ophthalmology	APR 30-MAY 05, 2000	FT LAUDERDALE, FLORIDA	Assoc Res Vis & Ophthalmol			CHOROIDAL BLOOD-FLOW; OPEN-ANGLE GLAUCOMA; INTRAOCULAR-PRESSURE; RELIABILITY; CAT	BACKGROUND AND OBJECTIVE: To evaluate the reproducibility of full-field perfusion analysis using scanning laser Doppler flowmetry (SLDF) for perfusion measurements of the neuroretinal rim of the optic nerve head and the peripapillary retina in patients with open-angle glaucoma or ocular hypertension, and in normal subjects. PATIENTS AND METHODS: SLDF perfusion measurements of the neuroretinal rim and the peripapillary retina were performed on 20 patients with open-angle glaucoma or ocular hypertension (group G) and 20 normal volunteers (group N). Each subject underwent two independent sessions, 30 minutes apart, each involving 5 high quality images. Intrasession and intersession reproducibility coefficients for flow, volume, and velocity were calculated for a single image and for means of 3 and 5 images using analysis of variance models. RESULTS: Using a mean of 5 measurements for flow, the intrasession coefficient of reliability was 0.99 each for the rim, nasal retina, and temporal retina in group G and 0.93, 0.93, and 0.95, respectively, in group N. The intersession coefficient of reliability for flow was 0.99 for the rim, 0.95 for the nasal retina, and 0.87 for the temporal retina in group G and 0.87, 0.82, and 0.80, respectively, in group N. Compared with single image analysis, intrasession and intersession reproducibility were generally better when a mean of 3 images and substantially better when a mean of 5 images was used. CONCLUSION: SLDF full-field perfusion analysis is markedly more reproducible than the original software using 10 X 10 pixel windows. Obtaining mean values for at least 3 images improves the intrasession and intersession reproducibility of this technique.	Hop Maison Neuve Rosemont, Dept Ophthalmol, Montreal, PQ H1T 2H1, Canada; Hop Maison Neuve Rosemont, Guy Bernier Res Ctr, Montreal, PQ H1T 2H1, Canada; Grp Rech Interdisciplinary Sante, Dept Social & Prevent Med, Montreal, PQ, Canada; Univ Montreal, Sch Optometry, Montreal, PQ, Canada	Lesk, MR (reprint author), Hop Maison Neuve Rosemont, Dept Ophthalmol, 5689 Rosemont Blvd, Montreal, PQ H1T 2H1, Canada.							34	13	14	0	1	SLACK INC	THOROFARE	6900 GROVE RD, THOROFARE, NJ 08086 USA	1082-3069			OPHTHALMIC SUR LA IM	Ophthalmic Surg. Lasers Imaging	SEP-OCT	2003	34	5					422	432				11	Ophthalmology; Surgery	Ophthalmology; Surgery	719YG	WOS:000185232200016	14509472	No			2017-07-26	
J	Brass, SD; Caramanos, Z; Santos, C; Dilenge, ME; Lapierre, Y; Rosenblatt, B				Brass, SD; Caramanos, Z; Santos, C; Dilenge, ME; Lapierre, Y; Rosenblatt, B			Multiple sclerosis vs acute disseminated encephalomyelitis in childhood	PEDIATRIC NEUROLOGY			English	Article							PARACLINICAL FEATURES; CHILDREN; CONVERSION; CRITERIA; MS	The initial presenting clinical and laboratory findings of either acute disseminated encephalomyelitis or the first attack of multiple sclerosis in the pediatric population were compared and contrasted. A retrospective review of the medical records was conducted of all children younger than 17 years who presented with either the diagnosis of acute disseminated encephalomyelitis or multiple sclerosis between 1987 and 2001. Seventeen cases of clinically definite multiple sclerosis (seven female, mean age 12.4 +/- 4.5 years) and seven cases of acute disseminated encephalomyelitis (three female; mean age 8.7 +/- 3.8 years) were reviewed. Systemic and nonfocal neurologic symptoms were more commonly evident in acute disseminated encephalomyelitis than in multiple sclerosis: fever (43% vs 6%), headache (57% vs 24 %), fatigue (71 % vs 29 %), vomiting (57 % vs 0 %), and encephalopathy (71 % vs 6 %). In multiple sclerosis patients, T-2-weighted white matter magnetic resonance imaging lesions were more commonly located in the corpus callosum (64 % vs 17 %) and the periventricular area (91% vs 50%) compared with those in patients with acute disseminated encephalomyelitis. These results suggest that acute disseminated encephalomyelitis and multiple sclerosis can be differentiated to some degree according to clinical and radiologic data at initial presentation, which is important because the long-term prognosis for childhood multiple sclerosis appears to be less favorable. (C) 2003 by Elsevier Inc. All rights reserved.	McGill Univ, Dept Neurol & Neurosurg, Montreal, PQ H3A 2T5, Canada	Rosenblatt, B (reprint author), Montreal Childrens Hosp, 2300 Tupper St, Montreal, PQ H3H 1P3, Canada.		Caramanos, Zografos/A-9553-2011; Santos, Antonio/F-5419-2012					16	44	47	0	1	ELSEVIER SCIENCE INC	NEW YORK	360 PARK AVE SOUTH, NEW YORK, NY 10010-1710 USA	0887-8994			PEDIATR NEUROL	Pediatr. Neurol.	SEP	2003	29	3					227	231		10.1016/S0887-8994(03)00235-2		5	Clinical Neurology; Pediatrics	Neurosciences & Neurology; Pediatrics	748QG	WOS:000186872100007	14629906	No			2017-07-26	
J	Brustein, E; Marandi, N; Kovalchuk, Y; Drapeau, P; Konnerth, A				Brustein, E; Marandi, N; Kovalchuk, Y; Drapeau, P; Konnerth, A			"In vivo" monitoring of neuronal network activity in zebrafish by two-photon Ca2+ imaging	PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY			English	Article						Ca2+ imaging; in vivo; neuronal network activity; two-photon excitation; zebrafish	LARVAL ZEBRAFISH; CALCIUM TRANSIENTS; INTACT ZEBRAFISH; MAUTHNER CELL; SPINAL-CORD; EMBRYO; ESCAPE; HIPPOCAMPUS; POTENTIALS; PATTERNS	The zebrafish larva is a powerful model for the analysis of behaviour and the underlying neuronal network activity during early stages of development. Here we employ a new approach of 'in vivo' Ca2+ imaging in this preparation. We demonstrate that bolus injection of membrane-permeable Ca2+ indicator dyes into the spinal cord of zebrafish larvae results in rapid staining of essentially the entire spinal cord. Using two-photon imaging, we could monitor Ca2+ signals simultaneously from a large population of spinal neurons with single-cell resolution. To test the method, Ca2+ transients were produced by iontophoretic application of glutamate and, as observed for the first time in a living preparation, of GABA or glycine. Glycine-evoked Ca2+ transients were blocked by the application of strychnine. Sensory stimuli that trigger escape reflexes in mobile zebrafish evoked Ca2+ transients in distinct neurons of the spinal network. Moreover, long-term recordings revealed spontaneous Ca2+ transients in individual spinal neurons. Frequently, this activity occurred synchronously among many neurons in the network. In conclusion, the new approach permits a reliable analysis with single-cell resolution of the functional organisation of developing neuronal networks.	Univ Munich, Inst Physiol, D-80336 Munich, Germany; McGill Univ, McGill Ctr Res Neurosci, Montreal, PQ H3G 1A4, Canada; McGill Univ, Dept Biol, Montreal, PQ H3G 1A4, Canada	Konnerth, A (reprint author), Univ Munich, Inst Physiol, Pettenkoferstr 12, D-80336 Munich, Germany.							37	75	76	0	16	SPRINGER-VERLAG	NEW YORK	175 FIFTH AVE, NEW YORK, NY 10010 USA	0031-6768			PFLUG ARCH EUR J PHY	Pflugers Arch.	SEP	2003	446	6					766	773		10.1007/s00424-003-1138-4		8	Physiology	Physiology	722UE	WOS:000185394800016	12883893	No			2017-07-26	
J	Ben-Shachar, M; Hendler, T; Kahn, I; Ben-Bashat, D; Grodzinsky, Y				Ben-Shachar, M; Hendler, T; Kahn, I; Ben-Bashat, D; Grodzinsky, Y			The neural reality of syntactic transformations: Evidence from functional magnetic resonance imaging	PSYCHOLOGICAL SCIENCE			English	Article							EVENT-RELATED FMRI; SENTENCE COMPREHENSION; WERNICKE APHASIA; BRAIN; LOCALIZATION; NEUROLOGY; REGION; ONLINE; BROCA; AREA	The functional anatomy of syntactic transformations, a major computational operation invoked in sentence processing, was identified through a functional magnetic resonance imaging investigation. A grammaticality judgment task was used, presented through a novel hidden-blocks design. Subjects listened to transformational and non-transformational sentences in which a host of other complexity generators (number of words, prepositions, embeddings, etc.) were kept constant. A series of analyses revealed that the neural processing of transformations is localizable, evoking a highly lateralized and localized activation in the left inferior frontal gyrus (Broca's region) and bilateral activation in the posterior superior temporal sulcus. The pattern of activation associated with transformational analysis was distinct from the one observed in neighboring regions, and anatomically separable from the effects of verb complexity, which yielded significant activation in the left posterior superior temporal sulcus. Taken together with neuropsychological evidence, these results uncover the neural reality of syntactic transformations.	McGill Univ, Dept Linguist, Montreal, PQ H3A 1A7, Canada; Tel Aviv Univ, Dept Psychol, IL-69978 Tel Aviv, Israel; Sourasky Med Ctr, Wohl Inst Adv Imaging, Tel Aviv, Israel	Grodzinsky, Y (reprint author), McGill Univ, Dept Linguist, 1085 Dr Penfield, Montreal, PQ H3A 1A7, Canada.		hendler, talma/C-7677-2012					34	166	167	2	9	BLACKWELL PUBLISHERS	MALDEN	350 MAIN STREET, STE 6, MALDEN, MA 02148 USA	0956-7976			PSYCHOL SCI	Psychol. Sci.	SEP	2003	14	5					433	440		10.1111/1467-9280.01459		8	Psychology, Multidisciplinary	Psychology	716PM	WOS:000185037600008	12930473	No			2017-07-26	
J	Purdon, SE; Woodward, N; Lindborg, SR; Stip, E				Purdon, SE; Woodward, N; Lindborg, SR; Stip, E			Procedural learning in schizophrenia after 6 months of double-blind treatment with olanzapine, risperidone, and haloperidol	PSYCHOPHARMACOLOGY			English	Article; Proceedings Paper	5th Biennial Mt Sinai Conference on Cognition in Schizophrenia	APR   27, 2001	WHISTLER, CANADA			schizophrenia; procedural learning; dorsal striatum; olanzapine; risperidone; haloperidol	D-2 RECEPTOR OCCUPANCY; TREATMENT-RESISTANT SCHIZOPHRENIA; COGNITIVE SKILL; NEUROPSYCHOLOGICAL CHANGE; CLOZAPINE TREATMENT; HEALTHY-VOLUNTEERS; PARKINSONS-DISEASE; EXPLICIT MEMORY; IMPAIRED MOTOR; NEUROLEPTICS	Rationale. First generation antipsychotics induce extrapyramidal motor symptoms (EPS), presumably through dopamine D-2 receptor blockade at the dorsal striatum. This may also produce impairment of cognitive processes, such as procedural learning, that are dependent on this region. Haloperidol and, to a lesser extent, risperidone, are active in the dorsal striatum and may induce EPS and impairment of procedural learning. In contrast, the prototypical second-generation antipsychotic, clozapine, is less active in the dorsal striatum and does not induce EPS or impair procedural learning. Olanzapine is pharmacologically similar to clozapine and has a low incidence of EPS induction. Objectives. To assess the hypothesis that olanzapine would not have a deleterious effect on procedural learning. Methods. Thirty-nine subjects with early phase schizophrenia were randomly assigned to double blind treatment with haloperidol, risperidone, or olanzapine. They were administered the Tower of Toronto test at an unmedicated baseline and again following 6 weeks and 6 months of treatment. Results. Procedural learning, defined as the improvement observed between two blocks of five trials of the Tower of Toronto, was preserved after 6 weeks of all three treatments but showed a substantial decline after 6 months of treatment with haloperidol or risperidone. Conclusions. These data are consistent with the differential activity of the three medications in dorsal striatum structures and suggest that the advantages of olanzapine over haloperidol and risperidone in relation to extrapyramidal syndromes may also generalize to procedural learning. The results also suggest that the procedural learning disadvantages of haloperidol and risperidone accrue slowly but are apparent after 6 months of treatment.	Univ Alberta, CHA ANE, Dept Psychiat, Edmonton, AB T5J 2J7, Canada; Vanderbilt Univ, Dept Psychol, Nashville, TN 37204 USA; Eli Lilly & Co, Lilly Corp Ctr, Indianapolis, IN 46285 USA; Hop Louis H Lafontaine Ctr Rech Fernand Seguin, Montreal, PQ H1N 3V2, Canada	Purdon, SE (reprint author), Univ Alberta, CHA ANE, Dept Psychiat, Box 307, Edmonton, AB T5J 2J7, Canada.			, Scot/0000-0002-7748-9380				43	52	53	0	0	SPRINGER-VERLAG	NEW YORK	175 FIFTH AVE, NEW YORK, NY 10010 USA	0033-3158			PSYCHOPHARMACOLOGY	Psychopharmacology	SEP	2003	169	3-4					390	397		10.1007/s00213-003-1505-z		8	Neurosciences; Pharmacology & Pharmacy; Psychiatry	Neurosciences & Neurology; Pharmacology & Pharmacy; Psychiatry	732RH	WOS:000185959000018	12827347	No			2017-07-26	
J	Walter, N; Beauregard, M; Joanette, Y				Walter, N; Beauregard, M; Joanette, Y			Phonological and semantic single word processing: A divided visual field study	REVUE DE NEUROPSYCHOLOGIE			French	Article						hemispheric lateralization; grapheme-phoneme matching; category judgement; left hemisphere; right hemisphere	RIGHT-HEMISPHERE; CEREBRAL HEMISPHERES; LANGUAGE; RECOGNITION; CATEGORY	Introduction. It is known that the processing of single words is the prerogative of the left hemisphere (LH), although the right hemisphere (RH) contributes with respect to specific variables (e.g., frequency, imageability). The goal of the present study was to investigate the contribution of both hemispheres to the semantic and phonological processing of single French words across two difficulty levels, using a divided visual field paradigm. Method. Twenty French-speaking female students (from 19 to 21 years old) participated in this study. They were university educated (from 14 to 15 years) and right-handed (more than 88% on the Edinburgh test). Single word phonological processing was measured by asking subjects to complete a grapheme-phoneme matching task where they had to decide if the presented word contained the target sound /o/ or not. Semantic processing was studied using a category judgement task, wherein the subjects had to indicate whether a given word belonged to the category of animals or not. The two levels of difficulty were determined by the degree of (1) transparency for the phonological task, and (2) target prototypicality for the semantic task. The words were projected in the right or left of the computer screen for 200 ms. Accuracy and response times were recorded. Results. Two 3-way ANOVAs were used to analyse results for both phonological and semantic processing of single words. For phonological processing, response patterns showed that both hemispheres carry out varying types of single word processing. The LH was found to be faster at stimulus processing and more sensitive to Transparency than the RH. In contrast, it appeared that the semantic processing of single words was similar across both hemispheres in the category judgement task with a Prototypicality effect on RTs. Discussion. Results showed an unexpected asymmetry between response patterns in the right and left visual hemifields but, for phonological processing only. As such, it seems that the neural networks involved in the phonological processing elicited by our grapheme-phoneme matching task are limited to the LH. For the semantic processing elicited by the category judgement task, the neurobiological substrate appears to be evenly distributed across both the LH and the RH.	Univ Montreal, Inst Geriat, Ctr Rech, Montreal, PQ H3W 1W5, Canada; Univ Montreal, Dept Radiol, Montreal, PQ H3C 3J7, Canada	Walter, N (reprint author), Univ Montreal, Inst Geriat, Ctr Rech, 4565 Queen Mary, Montreal, PQ H3W 1W5, Canada.	nathalie.walter@umontreal.ca						22	0	0	1	2	ADRSC-ASSOC DIFFUSION RECHERCHES SCIENCES COGNITIVES	MARSEILLE CEDEX 20	C N R S-C R N C, 31, CHEMIN JOSEPH ALGUIER, 13402 MARSEILLE CEDEX 20, FRANCE	1155-4452			REV NEUROPSYCHOL	Rev. Neuropsychol.	SEP	2003	13	3					323	345				23	Neurosciences; Psychology	Neurosciences & Neurology; Psychology	762BK	WOS:000187950100002		No			2017-07-26	
