PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Shah, AP; Baum, SR				Shah, AP; Baum, SR			Perception of lexical stress by brain-damaged individuals: Effects on lexical-semantic activation	APPLIED PSYCHOLINGUISTICS			English	Article							SPOKEN-WORD RECOGNITION; PHONETIC CATEGORIZATION; SPEECH PROSODY; BROCA APHASICS; COMPREHENSION; SEGMENTATION; ACCESS; DISTURBANCES; COMPETITION; LANGUAGE	A semantic priming, lexical-decision study was conducted to examine the ability of left- and right-brain damaged individuals to perceive lexical-stress cues and map them onto lexical-semantic representations. Correctly and incorrectly stressed primes were paired with related and unrelated target words to tap implicit processing of lexical prosody. Results conformed with previous studies involving implicit perception of lexical stress, in that the left-hemisphere damaged individuals showed preserved sensitivity to lexical stress patterns as indicated by priming patterns mirroring those of the normal controls. An increased sensitivity to the varying stress patterns of the primes was demonstrated by the right-hemisphere damaged patient group, however. Results are discussed in relation to current theories of prosodic lateralization, with a particular focus on the nature of task demands in lexical stress perception studies.	McGill Univ, Sch Commun Sci & Disorders, Montreal, PQ, Canada	Shah, AP (reprint author), Cleveland State Univ, Dept Speech & Hearing, 2121 Euclid Ave,MC 430, Cleveland, OH 44115 USA.	a.shah101@csuohio.edu						46	2	2	1	2	CAMBRIDGE UNIV PRESS	NEW YORK	40 WEST 20TH ST, NEW YORK, NY 10011-4211 USA	0142-7164			APPL PSYCHOLINGUIST	Appl. Psycholinguist.	APR	2006	27	2					143	156		10.1017/S014271640606022X		14	Linguistics; Psychology, Experimental	Linguistics; Psychology	023UN	WOS:000236151800002		No			2017-07-26	
J	Zhu, T; Sennlaub, F; Beauchamp, MH; Fan, L; Joyal, JS; Checchin, D; Nim, S; Lachapelle, P; Sirinyan, M; Hou, X; Bossolasco, M; Rivard, GE; Heveker, N; Chemtob, S				Zhu, T; Sennlaub, F; Beauchamp, MH; Fan, L; Joyal, JS; Checchin, D; Nim, S; Lachapelle, P; Sirinyan, M; Hou, X; Bossolasco, M; Rivard, GE; Heveker, N; Chemtob, S			Proangiogenic effects of protease-activated receptor 2 are tumor necrosis factor-alpha and consecutively tie2 dependent	ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY			English	Article						protease-activated receptor 2; angiogenesis; TNF-alpha; tie2 receptor; signaling transduction	ENDOTHELIAL GROWTH-FACTOR; TISSUE FACTOR; RETINAL NEOVASCULARIZATION; RHEUMATOID-ARTHRITIS; ACTIVATED RECEPTORS; UP-REGULATION; TNF-ALPHA; ANGIOGENESIS; EXPRESSION; CELLS	Objective-Angiogenesis is essential physiologically in growth and pathologically in tumor development, chronic inflammatory disorders, and proliferative retinopathies. Activation of protease-activated receptor 2 (PAR2) leads to a proangiogenic response, but its mechanisms have yet to be specifically described. Here, we investigated the mode of action of PAR2 in retinal angiogenesis. Methods and Results-PAR2-activating peptide, SLIGRL, increased retinal angiogenesis associated with an induction of vascular endothelial growth factor and angiopoetin-2 and most notably tie2 in the retina in vivo as well as in cultured neuroretinal endothelial cells. SLIGRL also induced release of the proinflammatory and angiogenic mediator tumor necrosis factor-alpha (TNF-alpha) via the MEK/extracellular signal-regulated kinase (ERK) (MEK/ERK) pathway in these endothelial cells. TNF-alpha, in turn, elicited tie2 expression by activating the MEK/ERK pathway. PAR2-evoked tie2 expression, endothelium proliferation (in vitro), and retinal neovascularization (in vivo) were abrogated by selective TNF-alpha blockers (neutralizing antibody infliximab and soluble TNF-alpha receptor-Fc fusion protein etanercept) as well as the MEK inhibitor PD98059. Conclusion-The proangiogenic properties of PAR2 are intertwined with its proinflammatory effects, such that in retinal vasculature, they depend on TNF-alpha and subsequent induction of tie2 via the MEK/ERK pathway.	Hop St Justine, Res Ctr, Dept Pediat, Montreal, PQ H3T 1C5, Canada; Hop St Justine, Res Ctr, Dept Ophthalmol, Montreal, PQ H3T 1C5, Canada; Hop St Justine, Res Ctr, Dept Pharmacol, Montreal, PQ H3T 1C5, Canada; Hop St Justine, Res Ctr, Dept Hematol, Montreal, PQ H3T 1C5, Canada; Hop St Justine, Res Ctr, Dept Biochem, Montreal, PQ H3T 1C5, Canada; McGill Univ, Dept Ophthalmol, Montreal, PQ H3A 2T5, Canada	Chemtob, S (reprint author), Hop St Justine, Res Ctr, Dept Pediat, 3175 Cote Ste Catherine, Montreal, PQ H3T 1C5, Canada.	sylvain.chemtob@umontreal.ca	Heveker, Nikolaus/G-5306-2012; Sennlaub, Florian/F-2756-2017	Sennlaub, Florian/0000-0003-4412-1341				40	19	19	0	2	LIPPINCOTT WILLIAMS & WILKINS	PHILADELPHIA	530 WALNUT ST, PHILADELPHIA, PA 19106-3621 USA	1079-5642			ARTERIOSCL THROM VAS	Arterioscler. Thromb. Vasc. Biol.	APR	2006	26	4					744	750		10.1161/01.ATV.0000205591.88522.d4		7	Hematology; Peripheral Vascular Disease	Hematology; Cardiovascular System & Cardiology	024VA	WOS:000236223200011	16439712	No			2017-07-26	
J	Fellows, LK				Fellows, LK			Deciding how to decide: ventromedial frontal lobe damage affects information acquisition in multi-attribute decision making	BRAIN			English	Article						executive function; problem solving; prefrontal cortex; human; lesion	SOMATIC MARKER HYPOTHESIS; ORBITAL PREFRONTAL CORTEX; IOWA GAMBLING TASK; ORBITOFRONTAL CORTEX; REWARD PREFERENCE; CHOICE; LESIONS; REVERSAL; QUESTIONS; DEFICITS	Ventromedial frontal lobe (VMF) damage is associated with impaired decision making. Recent efforts to understand the functions of this brain region have focused on its role in tracking reward, punishment and risk. However, decision making is complex, and frontal lobe damage might be expected to affect it at other levels. This study used process-tracing techniques to explore the effect of VMF damage on multi-attribute decision making under certainty. Thirteen subjects with focal VMF damage were compared with 11 subjects with frontal damage that spared the VMF and 21 demographically matched healthy control subjects. Participants chose rental apartments in a standard information board task drawn from the literature on normal decision making. VMF subjects performed the decision making task in a way that differed markedly from all other groups, favouring an 'alternative-based' information acquisition strategy (i.e. they organized their information search around individual apartments). In contrast, both healthy control subjects and subjects with damage predominantly involving dorsal and/or lateral prefrontal cortex pursued primarily 'attribute-based' search strategies (in which information was acquired about categories such as rent and noise level across several apartments). This difference in the pattern of information acquisition argues for systematic differences in the underlying decision heuristics and strategies employed by subjects with VMF damage, which in turn may affect the quality of their choices. These findings suggest that the processes supported by ventral and medial prefrontal cortex need to be conceptualized more broadly, to account for changes in decision making under conditions of certainty, as well as uncertainty, following damage to these areas.	McGill Univ, Montreal Neurol Inst, Montreal, PQ H3A 2B4, Canada	Fellows, LK (reprint author), McGill Univ, Montreal Neurol Inst, Room 276,3801 Rue Univ, Montreal, PQ H3A 2B4, Canada.	lesley.fellows@mcgill.ca		Fellows, Lesley/0000-0002-9144-092X	NINDS NIH HHS [R21 NS045074]			61	72	74	1	13	OXFORD UNIV PRESS	OXFORD	GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND	0006-8950			BRAIN	Brain	APR	2006	129		4				944	952		10.1093/brain/awl017		9	Clinical Neurology; Neurosciences	Neurosciences & Neurology	025GB	WOS:000236252200014	16455794	No			2017-07-26	
J	Pernet, V; Di Polo, A				Pernet, V; Di Polo, A			Synergistic action of brain-derived neurotrophic factor and lens injury promotes retinal ganglion cell survival, but leads to optic nerve dystrophy in vivo	BRAIN			English	Article						brain-derived neurotrophic factor; lens injury; retinal ganglion cells; neuroprotection; axonal regeneration	RECOMBINANT ADENOASSOCIATED VIRUS; SLOW AXONAL-TRANSPORT; GENE-EXPRESSION; NITRIC-OXIDE; ADULT-RATS; CNTF PROMOTES; GROWTH-STATE; REGENERATION; TRANSDUCTION; NEURONS	Trauma or disease in the CNS often leads to neuronal death and consequent loss of functional connections. The idea has been put forward that strategies aimed at repairing the injured CNS involve stimulation of both neuronal survival and axon regeneration. We tested this hypothesis in the adult rat retinocollicular system by combining two strategies: (i) exogenous administration of brain-derived neurotrophic factor (BDNF), a potent survival factor for damaged retinal ganglion cells (RGCs) and (ii) lens injury, which promotes robust growth of transected RGC axons. Our results demonstrate that BDNF and lens injury interact synergistically to promote neuronal survival: 71% of RGCs were alive at 2 weeks after optic nerve injury, a time when only similar to 10% of these neurons remain without treatment. Intravitreal injection of BDNF, however, led to regeneration failure following lens injury. The effect of BDNF could not be generalized to other growth factors, as ciliary neurotrophic factor did not cause a significant reduction of lens injury-induced regeneration. Growth arrest in optic nerves treated with BDNF and lens injury correlated with the formation of hypertrophic axonal swellings in the proximal optic nerve. These swellings were filled with numerous vesicular bodies, disorganized neurofilaments and degenerating organelles. Our results demonstrate that: (i) increased neuronal survival does not necessarily lead to enhanced axon regeneration and (ii) activation of survival and growth pathways may produce axonal dystrophy similar to that found in neurodegenerative disorders including glaucoma, Alzheimer's disease and multiple sclerosis. We propose that loss of axonal integrity may limit neuronal recovery in the injured, adult CNS.	Univ Montreal, Dept Pathol & Cell Biol, Montreal, PQ H3T 1J4, Canada; Univ Montreal, Dept Ophthalmol, Montreal, PQ, Canada	Di Polo, A (reprint author), Univ Montreal, Dept Pathol & Cell Biol, 2900 Boul Edouard Montpetit Pavillon Roger Gaudry, Montreal, PQ H3T 1J4, Canada.	adriana.di.polo@umontreal.ca						61	86	90	0	2	OXFORD UNIV PRESS	OXFORD	GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND	0006-8950			BRAIN	Brain	APR	2006	129		4				1014	1026		10.1093/brain/awl015		13	Clinical Neurology; Neurosciences	Neurosciences & Neurology	025GB	WOS:000236252200020	16418178	No			2017-07-26	
J	Beauchamp, E; Guillem, F; Pampoulova, T; Ganeva, E; Lalonde, P; Sasseville, M				Beauchamp, E; Guillem, F; Pampoulova, T; Ganeva, E; Lalonde, P; Sasseville, M			Associations between clinical dimensions and neurocognitive impairments in schizophrenia	BRAIN AND COGNITION			English	Meeting Abstract									Ctr Rech Fernand Seguin, Montreal, PQ H1N 3V2, Canada		fguillem@crfs.umontreal.ca						0	0	0	0	0	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0278-2626	1090-2147		BRAIN COGNITION	Brain Cogn.	APR	2006	60	3					305	305				1	Neurosciences; Psychology, Experimental	Neurosciences & Neurology; Psychology	028XG	WOS:000236521500015		No			2017-07-26	
J	Dara, C; Pell, MD				Dara, C; Pell, MD			Production of tonal contrasts in Punjabi by brain damaged subjects	BRAIN AND COGNITION			English	Meeting Abstract									McGill Univ, Sch Commun Sci & Disorders, Montreal, PQ, Canada								0	0	0	0	0	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0278-2626			BRAIN COGNITION	Brain Cogn.	APR	2006	60	3					307	307				1	Neurosciences; Psychology, Experimental	Neurosciences & Neurology; Psychology	028XG	WOS:000236521500024		No			2017-07-26	
J	Gauthier, B; Shi, R; Xu, Y; Proulx, R				Gauthier, B; Shi, R; Xu, Y; Proulx, R			Modeling of infants' acquisition of tones in Mandarin using a non-supervised neural network	BRAIN AND COGNITION			English	Meeting Abstract									Univ Quebec, Dept Psychol, Montreal, PQ H3C 3P8, Canada; UCL, Dept Phonet & Linguist, London WC1E 6BT, England								0	0	0	0	0	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0278-2626			BRAIN COGNITION	Brain Cogn.	APR	2006	60	3					310	310				1	Neurosciences; Psychology, Experimental	Neurosciences & Neurology; Psychology	028XG	WOS:000236521500035		No			2017-07-26	
J	Achim, A; Picard, C; Benoit-Lajoie, A; Vachon-Presseau, E				Achim, A; Picard, C; Benoit-Lajoie, A; Vachon-Presseau, E			Sham control and the validity of neurofeedback	BRAIN AND COGNITION			English	Meeting Abstract									Univ Quebec, Dept Psychol, Montreal, PQ H3C 3P8, Canada								0	0	0	0	0	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0278-2626			BRAIN COGNITION	Brain Cogn.	APR	2006	60	3					329	330				2	Neurosciences; Psychology, Experimental	Neurosciences & Neurology; Psychology	028XG	WOS:000236521500098		No			2017-07-26	
J	Beauregard, M				Beauregard, M			Effect of neurofeedback training on the neural substrates of executive deficits in children with attention-deficit/hyperactivity disorder: A functional magnetic resonance imaging study	BRAIN AND COGNITION			English	Meeting Abstract									Univ Montreal, Neurosci Res Ctr, Dept Psychol, Montreal, PQ, Canada; Univ Montreal, Neurosci Res Ctr, Dept Radiol, Montreal, PQ, Canada								0	0	0	0	2	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0278-2626			BRAIN COGNITION	Brain Cogn.	APR	2006	60	3					330	330				1	Neurosciences; Psychology, Experimental	Neurosciences & Neurology; Psychology	028XG	WOS:000236521500099		No			2017-07-26	
J	Ezekowitz, JA; Theroux, P; Chang, WC; Mahaffey, KW; Granger, CB; Weaver, WD; Hochman, JS; Armstrong, PW				Ezekowitz, JA; Theroux, P; Chang, WC; Mahaffey, KW; Granger, CB; Weaver, WD; Hochman, JS; Armstrong, PW			N-terminal pro-brain natriuretic peptide and the timing, extent and mortality in ST elevation myocardial infarction	CANADIAN JOURNAL OF CARDIOLOGY			English	Article						clinical trial; myocardial infarction; natriuretic peptides	LEFT-VENTRICULAR FUNCTION; HEART-FAILURE; PROGNOSIS; DISEASE; TRIAL; PREDICTORS; INDICATOR; SURVIVAL; IMPACT; DEATH	AIMS: While natriuretic peptides have demonstrated diagnostic and prognostic potential in cardiac disorders, little is known about their relationship with the onset and quantification of myocardial infarction. The relationship of serial N-terminal pro-brain natriuretic peptide (NT-proBNP) with duration from symptom onset, infarct size and prognosis in ST elevation myocardial infarction (STEMI) patients treated with primary percutaneous intervention was examined. METHODS AND RESULTS: Three hundred thirty-one STEMI patients in the COMplement inhibition in Myocardial infarction treated with Angioplasty (COMMA) trial, which evaluated pexelizumab versus placebo, were studied. NT-proBNP (pg/mL) was measured at randomization, 24 h and 72 h; creatine kinase-MB area under the curve was measured at 72 h; and QRS score was assessed at discharge. Prognosis was ascertained from the 90-day composite clinical outcome of death, shock, stroke and congestive heart failure. Multivariate logistical regression was used to adjust for baseline characteristics for models at randomization, 24 h and 72 h. NT-proBNP was higher in patients with longer time from symptom onset (P < 0.001) and correlated with measures of infarct size, including the area under the curve (P < 0.001) and QRS score (P < 0.001). Patients reaching the primary end point had markedly higher NT-proBNP at each sampling period (P < 0.001). NT-proBNP at all time points was the strongest independent predictor of the primary end point in the multivariate model: in the 24 h model, only age and 24 h NT-proBNP (C-index 0.83); and only age, Killip class and NT-proBNP was in the 72 h model (C-index 0.85). CONCLUSIONS: Higher NT-proBNP at 24 h correlated with larger infarct size and worse clinical outcomes. NT-proBNP at baseline, 24 h and 72 h after presentation with acute STEMI, is an independent predictor of a poor outcome and adds clinically useful prognostic information.	Univ Alberta, Edmonton, AB T6G 2H7, Canada; Montreal Heart Inst, Montreal, PQ H1T 1C8, Canada; Duke Clin Res Inst, Durham, NC USA; Columbia Univ, New York, NY USA; Henry Ford Hosp, Detroit, MI 48202 USA	Armstrong, PW (reprint author), Univ Alberta, 2-51 Med Sci Bldg, Edmonton, AB T6G 2H7, Canada.	paul.armstrong@ualberta.ca	Ezekowitz, Justin/C-4579-2013; Granger, Christopher/D-3458-2014	Ezekowitz, Justin/0000-0002-2724-4086; Granger, Christopher/0000-0002-0045-3291				25	15	16	0	1	PULSUS GROUP INC	OAKVILLE	2902 S SHERIDAN WAY, OAKVILLE, ONTARIO L6J 7L6, CANADA	0828-282X			CAN J CARDIOL	Can. J. Cardiol.	APR	2006	22	5					393	397				5	Cardiac & Cardiovascular Systems	Cardiovascular System & Cardiology	035HS	WOS:000236992200004	16639474	No			2017-07-26	
