PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Amireault, P; Dube, F				Amireault, P; Dube, F			Intracellular cAMP and calcium signaling by serotonin in mouse cumulus-oocyte complexes	MOLECULAR PHARMACOLOGY			English	Article							5-HT7 RECEPTOR ISOFORMS; PREOVULATORY FOLLICLES; MEIOTIC MATURATION; ADENYLYL CYCLASES; G(S) PROTEIN; CELLS; LOCALIZATION; EXPRESSION; 5-HYDROXYTRYPTAMINE(2A); ORGANIZATION	cAMP and intracellular Ca(2+) are important second messengers involved in mammalian follicular growth and oocyte meiotic maturation. We investigated the capacity of the neurohormone serotonin (5-hydroxytryptamine, 5-HT) to regulate intracellular cAMP and Ca(2+) in mouse oocytes and surrounding cumulus cells. On the basis of a reverse transcription-polymerase chain reaction study, 5-HT 7 receptor mRNA is expressed in cumulus cells, oocytes, and embryos up to the four-cell stage, and 5-HT(2A) and 5-HT(2B) receptor mRNAs are expressed in cumulus cells only, whereas 5-HT(2C), 5-HT(4), and 5-HT(6) receptors are expressed in neither oocytes nor cumulus cells. The addition of 5-HT (10 nM to 10 mu M) to isolated metaphase II oocytes had no effect on their internal cAMP or Ca(2+) levels, whereas it caused dose-dependent cAMP and Ca(2+) increases in cumulus cells. This cAMP increase in cumulus cells could be mimicked by 5-HT agonists with the following order of potency: 5-HT > 8-hydroxy-2-(di-n-propylamino)tetralin = alpha-methyl-5-HT = 5-carboxamidotryptamine maleate > 2-[1-(4-piperonyl)piperazinyl] benzo-triazole, thereby supporting a preferential involvement of 5- HT 7 receptors. As measured with cumulus cells preloaded with fura-2/acetoxymethyl ester ( AM), the addition of 5- HT also caused dose-dependent Ca(2+) increases, which were probably linked to detected 5-HT(2A) and 5-HT2B receptors. Adding the Ca(2+) ionophore ionomycin to cumulus cells resulted in both Ca(2+) and cAMP elevations, whereas preincubation of cells with the Ca(2+) chelator 1,2-bis(2-aminophenoxy) ethane-N,N,N',N'-tetraacetic acid (BAPTA)-AM abolished the 5-HT-induced Ca(2+) increase and reduced the cAMP increase, indicating cross-talk between the 5-HT-sensitive Ca(2+) and cAMP pathways. Our results show that 5-HT may be a local regulator in mouse cumulus-oocyte complexes through its actions on cAMP and Ca(2+) signaling, as mediated by 5-HT(2A), 5-HT(2B), and 5- HT(7) receptors.	Univ Montreal, Dept Obstet Gynecol, Montreal, PQ, Canada; Univ Montreal, Hop St Luc, Ctr Hosp, Ctr Rech, Montreal, PQ, Canada	Dube, F (reprint author), Univ Montreal, Dept Obstet Gynecol, Montreal, PQ, Canada.	francois.dube@umontreal.ca	Amireault, Pascal/H-9356-2015	Amireault, Pascal/0000-0002-5562-7586				44	22	22	1	1	AMER SOC PHARMACOLOGY EXPERIMENTAL THERAPEUTICS	BETHESDA	9650 ROCKVILLE PIKE, BETHESDA, MD 20814-3995 USA	0026-895X			MOL PHARMACOL	Mol. Pharmacol.	DEC	2005	68	6					1678	1687		10.1124/mol.104.010124		10	Pharmacology & Pharmacy	Pharmacology & Pharmacy	984XH	WOS:000233340200018	16131615	No			2017-07-26	
J	Arbour, N; Rastikerdar, E; McCrea, E; Lapierre, Y; Dorr, J; Bar-Or, A; Antel, JP				Arbour, N; Rastikerdar, E; McCrea, E; Lapierre, Y; Dorr, J; Bar-Or, A; Antel, JP			Upregulation of TRAIL expression on human T lymphocytes by interferon beta and glatiramer acetate	MULTIPLE SCLEROSIS			English	Article						flow cytometry; glatiramer acetate; interferon type I; multiple sclerosis; TRAIL; T lymphocytes	APOPTOSIS-INDUCING LIGAND; MULTIPLE-SCLEROSIS PATIENTS; EXPERIMENTAL AUTOIMMUNE ENCEPHALOMYELITIS; IMMUNE-RESPONSES; HUMAN BRAIN; CELL-DEATH; RECEPTORS; COPAXONE(R); MONOCYTE	We measured the in vivo and in vitro effects of interferon (IFN)beta and glatiramer acetate (GA) on the expression of the regulatory molecule, tumor necrosis factor related apoptosis inducing ligand (TRAIL), in patients with multiple sclerosis (MS). We confirmed the prior observation that TRAIL is enhanced on anti-CD3 activated T cells by the in vitro addition of IFN beta. T cells from IFN beta-treated patients stimulated with anti-CD3 only, had higher levels of TRAIL than untreated patients, suggesting that in vivo IFN beta exposure has an effect on TRAIL expression in association with T cell activation. In vitro IFN beta-induced TRAIL upregulation on anti-CD3 or phytohemagglutinin-activated T cells was comparable for IFN beta-treated and non-treated MS patients and controls, indicating that IFN receptors were neither saturated nor down-regulated by current IFN,6 therapy. Although GA in vivo or in vitro did not induce TRAIL, the IFN beta +GA combination in vitro enhanced TRAIL expression to higher levels than IFN,6 alone on CD4(+) T cells obtained from MS patients, regardless of GA treatment status, and healthy donors, and on GA reactive T cell lines derived from GA-treated patients or controls. Whether any observed therapeutic effects of GA/IFN beta combination therapy will correlate with TRAIL expression and function remains to be determined.	McGill Univ, Montreal Neurol Inst, Neuroimmunol Unit, Montreal, PQ H3A 2B4, Canada; Charite, Neurosci Res Ctr, Inst Neuroimmunol, D-10098 Berlin, Germany	Antel, JP (reprint author), McGill Univ, Montreal Neurol Inst, Neuroimmunol Unit, Room 111,3801 Univ St, Montreal, PQ H3A 2B4, Canada.	jack.antel@mcgill.ca	Bar-Or, Amit/C-4213-2011					28	19	19	0	1	HODDER ARNOLD, HODDER HEADLINE PLC	LONDON	338 EUSTON ROAD, LONDON NW1 3BH, ENGLAND	1352-4585			MULT SCLER	Mult. Scler.	DEC	2005	11	6					652	657		10.1191/1352458505ms1222oa		6	Clinical Neurology; Neurosciences	Neurosciences & Neurology	990LI	WOS:000233744100006	16320724	No			2017-07-26	
J	Mirnics, ZK; Yan, CH; Portugal, C; Kim, TW; Saragovi, HU; Sisodia, SS; Mirnics, K; Schor, NF				Mirnics, ZK; Yan, CH; Portugal, C; Kim, TW; Saragovi, HU; Sisodia, SS; Mirnics, K; Schor, NF			P75 neurotrophin receptor regulates expression of neural cell adhesion molecule 1	NEUROBIOLOGY OF DISEASE			English	Article						Ncam1; p75 neurotrophin receptor; TrkA; presenilin 1; in situ hybridization; p75 knockout mice	NERVE GROWTH-FACTOR; FAMILIAL ALZHEIMERS-DISEASE; GAMMA-SECRETASE CLEAVAGE; DEPENDENT INTRAMEMBRANE PROTEOLYSIS; AFFINITY NGF RECEPTOR; AMYLOID BETA-PROTEIN; BASAL FOREBRAIN; INTRACELLULAR DOMAIN; TRANSGENIC MICE; NUCLEUS BASALIS	Our recent transcriptome profiling studies suggest that presenilin 1 (PSI) regulates expression of neural cell adhesion molecule (Ncam1) through p75 neurotrophin receptor. To better understand regulation of Ncam1 transcript and protein levels by p75, we performed a series of in vitro and in vivo experiments. The combined results suggest that p75 receptor is required for both resting and NGF-induced Ncam1 expression. Activation of TrkA receptors alone does not upregulate Ncam1. The normal Ncam1 expression depends on the relative ratio of TrkA and p75 receptors, and p75 extracellular domain is necessary for baseline Ncam1 expression. NGF-induced Ncam1 expression is dependent on the presence of an intact palmitoylation site within p75 receptor. Finally, we show that the expression of Ncam1 is altered in brains of two transgenic mouse lines that express familial Alzheimer's disease (FAD)-linked PSI variants, suggesting that expression of dominantly inherited mutant PSI genes interferes with the normal Ncam1 expression via the p75 signaling pathway. (c) 2005 Elsevier Inc. All rights reserved.	Univ Pittsburgh, Dept Pediat, Childrens Hosp Pittsburgh, Pediat Ctr Neurosci, Pittsburgh, PA 15213 USA; Univ Pittsburgh, Dept Neurol & Pharmacol, Pittsburgh, PA 15213 USA; Columbia Univ, Taub Inst Res Alzheimers Dis & Aging Brain, Dept Pathol, New York, NY 10027 USA; McGill Univ, Ctr Canc, Montreal, PQ H3G 1Y6, Canada; Univ Chicago, Ctr Mol Neurobiol, Chicago, IL 60637 USA; Univ Pittsburgh, Dept Psychiat, Pittsburgh, PA 15213 USA	Mirnics, ZK (reprint author), Univ Pittsburgh, Dept Pediat, Childrens Hosp Pittsburgh, Pediat Ctr Neurosci, 3705 5th Ave, Pittsburgh, PA 15213 USA.	zkorade@pitt.edu	Mirnics, Karoly/E-6730-2010	Mirnics, Karoly/0000-0002-5521-0254	NIA NIH HHS [AG021494]; NINDS NIH HHS [NS07495-01A1]			100	14	16	0	0	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	0969-9961			NEUROBIOL DIS	Neurobiol. Dis.	DEC	2005	20	3					969	985		10.1016/j.nbd.2005.06.004		17	Neurosciences	Neurosciences & Neurology	990JN	WOS:000233739100035	16006137	No			2017-07-26	
J	Nishikawa, M; Kumakura, Y; Young, SN; Fiset, P; Vogelzangs, N; Leyton, M; Benkelfat, C; Diksic, M				Nishikawa, M; Kumakura, Y; Young, SN; Fiset, P; Vogelzangs, N; Leyton, M; Benkelfat, C; Diksic, M			Increasing blood oxygen increases an index of 5-HT synthesis in human brain as measured using alpha-[C-11]methyl-L-tryptophan and positron emission tomography	NEUROCHEMISTRY INTERNATIONAL			English	Article; Proceedings Paper	49th Annual Meeting of the Society-of-Nuclear-Medicine	JUN 15-19, 2002	LOS ANGELES, CA	Soc Nucl Med		serotonin synthesis; alpha-methyl-L-tryptophan; tracer; blood oxygen changes; positron emission tomography	METHYL-L-TRYPTOPHAN; SEROTONIN SYNTHESIS RATE; HEALTHY-YOUNG ADULTS; COGNITIVE PERFORMANCE; RAT-BRAIN; ALPHA-METHYLTRYPTOPHAN; SYNTHESIS CAPACITY; LUMPED CONSTANT; TISSUE OXYGEN; HEAD-INJURY	The main objective of this investigation was to test the hypothesis that brain serotonin (5-HT) synthesis, as measured by trapping of alpha-[C-11]methyl-L-tryptophan (alpha-MTrp) using positron emission tomography (PET), can be modulated by changes in blood oxygen. The study involved six healthy participants (three male and three female), who breathed a 15% or 60% oxygen mixture starting 15 min before the injection of tracer and continuing during the entire acquisition period. Participants were injected with up to 12 mCi of alpha-MTrp. Two sets of PET images were acquired while the participants were breathing each of the oxygen mixtures and, after reconstruction, all images were converted into brain functional images illustrating the brain trapping constant K-* (mu L/g/min). The K-* values were obtained for 12 regions of interest outlined on the magnetic resonance images. The K* values obtained at high and low blood oxygen content were compared by paired statistics using Tukey's post hoc correction. As there were no difference in plasma tryptophan concentrations, these K-* values are directly related to regional 5-HT synthesis. The results showed highly significant increases (50% on average) in brain serotonin synthesis (K-* values) at high (mean value of 223 +/- 41 mmHg) relative to low (mean value 77.1 +/- 7.7 mmHg) blood oxygen levels. This suggests that tryptophan hydroxylase is not saturated with oxygen in the living human brain and that increases in blood oxygen can elevate brain serotonin synthesis. (c) 2005 Elsevier Ltd. All rights reserved.	McGill Univ, Montreal Neurol Inst, Dept Neurol, Montreal, PQ H3A 2B4, Canada; McGill Univ, Montreal Neurol Inst, Dept Neurosurg, Montreal, PQ H3A 2B4, Canada; McGill Univ, Dept Psychiat, Montreal, PQ, Canada; McGill Univ, Dept Anaesthesia, Montreal, PQ, Canada	Diksic, M (reprint author), McGill Univ, Montreal Neurol Inst, Dept Neurol, 3801 Univ St, Montreal, PQ H3A 2B4, Canada.	mirko.diksic@mcgill.ca	Young, Simon/A-1865-2008; Diksic, Mirko/B-2241-2010	Young, Simon/0000-0001-9666-8096; 				68	16	16	0	0	PERGAMON-ELSEVIER SCIENCE LTD	OXFORD	THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND	0197-0186			NEUROCHEM INT	Neurochem. Int.	DEC	2005	47	8					556	564		10.1016/j.neuint.2005.07.006		9	Biochemistry & Molecular Biology; Neurosciences	Biochemistry & Molecular Biology; Neurosciences & Neurology	979TU	WOS:000232968500005	16157418	No			2017-07-26	
J	Pruessner, JC; Baldwin, MW; Dedovic, K; Renwick, R; Mahani, NK; Lord, C; Meaney, M; Lupien, S				Pruessner, JC; Baldwin, MW; Dedovic, K; Renwick, R; Mahani, NK; Lord, C; Meaney, M; Lupien, S			Self-esteem, locus of control, hippocampal volume, and cortisol regulation in young and old adulthood	NEUROIMAGE			English	Article						self-esteem; Montreal Imaging Stress Task; Rosenberg Self-Esteem Scale	ALLOSTATIC LOAD; PSYCHOLOGICAL STRESS; PYRAMIDAL NEURONS; RESPONSES; BRAIN; FAILURE; GLUCOCORTICOIDS; REGISTRATION; ADAPTATION; DEPRESSION	Self-esteem, the value we place on ourselves, has been associated with effects on health, life expectancy, and life satisfaction. Correlated with self-esteem is internal locus of control, the individual's perception of being in control of his or her outcomes. Recently, variations in self-esteem and internal locus of control have been shown to predict the neuroendocrine cortisol response to stress. Cumulative exposure to high levels of cortisol over the lifetime is known to be related to hippocampal atrophy. We therefore examined hippocampal volume and cortisol regulation, to investigate potential biological mechanisms related to self-esteem. We investigated 16 healthy young (age range 2026 years of age) and 23 healthy elderly subjects (age range 60-84 years). The young subjects were exposed to a psychosocial stress task, while the elderly subjects were assessed for their basal cortisol regulation. Structural Magnetic Resonance Images were acquired from all subjects, and volumetric analyses were performed on medial temporal lobe structures, and whole brain gray matter. Standardized neuropsychological assessments in the elderly were performed to assess levels of cognitive performance, and to exclude the possibility of neurodegenerative disease. Self-esteem and internal locus of control were significantly correlated with hippocampal volume in both young and elderly subjects. In the young, the cortisol response to the psychosocial stress task was significantly correlated with both hippocampal volume and levels of self-esteem and locus of control, while in the elderly, these personality traits moderated age-related patterns of cognitive decline, cortisol regulation, and global brain volume decline. (c) 2005 Elsevier Inc. All rights reserved.	McGill Univ, Dept Psychiat, Douglas Hosp Res Ctr, Montreal, PQ H4H 1R3, Canada; Montreal Neurol Inst, McConnell Brain Imaging Ctr, Montreal, PQ, Canada; McGill Univ, Dept Psychol, Montreal, PQ H4H 1R3, Canada	Pruessner, JC (reprint author), McGill Univ, Dept Psychiat, Douglas Hosp Res Ctr, FBC 1133,6875 LaSalle Blvd, Montreal, PQ H4H 1R3, Canada.	jens@bic.mni.mcgill.ca						64	141	152	3	44	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	DEC	2005	28	4					815	826		10.1016/j.neuroimage.2005.06.014		12	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	994FC	WOS:000234015300008	16023372	No			2017-07-26	
J	Erickson, KI; Colcombe, SJ; Wadhwa, R; Bherer, L; Peterson, MS; Scalf, PE; Kramer, AF				Erickson, KI; Colcombe, SJ; Wadhwa, R; Bherer, L; Peterson, MS; Scalf, PE; Kramer, AF			Neural correlates of dual-task performance after minimizing task-preparation	NEUROIMAGE			English	Article						dual task; preparation; task-switching; fMRI; brain; inferior prefrontal; superior parietal	ANTERIOR CINGULATE CORTEX; COGNITIVE CONTROL; WORKING-MEMORY; EXECUTIVE PROCESSES; ATTENTIONAL CONTROL; DIVIDED ATTENTION; PREFRONTAL CORTEX; HUMAN BRAIN; FMRI; INTERFERENCE	Previous dual-task neuroimaging studies have not discriminated between brain regions involved in preparing to make more than one response from those involved in the management and execution of two tasks. To isolate the effects of dual-task processing while minimizing effects related to task-preparatory processes, we employed a blocked event-related design in which single trials and dual trials were randomly and unpredictably intermixed for one block (mixed block) and presented in isolation of one another during other blocks (pure blocks). Any differences between dual-task and single-task trials within the mixed block would be related to dual-task performance while minimizing any effects related to preparatory differences between the conditions. For this comparison, we found dual-task-related activation throughout inferior prefrontal, temporal, extrastriate, and parietal cortices and the basal ganglia. In addition, when comparing the single task within the mixed block with the single task presented in the pure block of trials, the regions involved in processes important in the mixed block yet unrelated to dual-task operations could be specified. In this comparison, we report a pattern of activation in right inferior prefrontal and superior parietal cortices. Our results argue that a variety of neural regions remain active during dual-task performance even after minimizing task-preparatory processes, but some regions implicated in dual-task performance in previous studies may have been due to task-preparation processes. Furthermore, our results suggest that dual-task operations activate the same brain areas as the single tasks, but to a greater magnitude than the single tasks. These results are discussed in relation to current conceptions of the neural correlates of dual-task performance. (c) 2005 Elsevier Inc. All rights reserved.	Univ Illinois, Beckman Inst Adv Sci & Technol, Urbana, IL 61810 USA; Univ Quebec, Dept Psychol, Montreal, PQ H3C 3P8, Canada; George Mason Univ, Dept Psychol, Fairfax, VA 20152 USA	Erickson, KI (reprint author), Univ Illinois, Beckman Inst Adv Sci & Technol, 405 N Mathews Ave, Urbana, IL 61810 USA.	kiericks@uiuc.edu	Peterson, Matthew/A-7787-2009; Prakash, Ruchika/K-2030-2013		NIA NIH HHS [AG21887, R01 AG14966]			53	39	40	0	3	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	DEC	2005	28	4					967	979		10.1016/j.neuroimage.2005.06.047		13	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	994FC	WOS:000234015300022	16109493	No			2017-07-26	
J	Worsley, KJ				Worsley, KJ			An improved theoretical P value for SPMs based on discrete local maxima	NEUROIMAGE			English	Article							STATISTICAL-ANALYSIS; HUMAN BRAIN; ACTIVATION; IMAGES; FIELDS; FMRI	We present a new continuity correction to the P value for local maxima of a statistical parametric map that bridges the gap between small FWHM, when the Bonferroni correction is accurate, and large FWHM, when random field theory is accurate. The new method, based on discrete local maxima, is always an upper bound (like the Bonferroni), but lower and hence more accurate for large FWHM, without increasing false positives. It resulted in P values that were similar to 43% lower than the best of Bonferroni or random field theory methods when applied to a typical fMRI data set. (c) 2005 Elsevier Inc. All rights reserved.	McGill Univ, Dept Math & Stat, Montreal, PQ H3A 2K6, Canada; Montreal Neurol Inst, McConnell Brain Imaging Ctr, Montreal, PQ H3A 2B4, Canada	Worsley, KJ (reprint author), McGill Univ, Dept Math & Stat, 805 Sherbrooke St W, Montreal, PQ H3A 2K6, Canada.	worsley@math.mcgill.ca						12	50	50	0	3	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1053-8119			NEUROIMAGE	Neuroimage	DEC	2005	28	4					1056	1062		10.1016/j.neuroimage.2005.06.053		7	Neurosciences; Neuroimaging; Radiology, Nuclear Medicine & Medical Imaging	Neurosciences & Neurology; Radiology, Nuclear Medicine & Medical Imaging	994FC	WOS:000234015300030	16125975	No			2017-07-26	
J	Plotsky, PM; Thrivikraman, KV; Nemeroff, CB; Caldji, C; Sharma, S; Meaney, MJ				Plotsky, PM; Thrivikraman, KV; Nemeroff, CB; Caldji, C; Sharma, S; Meaney, MJ			Long-term consequences of neonatal rearing on central corticotropin-releasing factor systems in adult male rat offspring	NEUROPSYCHOPHARMACOLOGY			English	Review						maternal separation; stress; corticotropin-releasing factor receptors; cerebrospinal fluid; paraventricular nucleus; locus coeruleus	FACTOR-LIKE IMMUNOREACTIVITY; EARLY ADVERSE EXPERIENCE; HYPOTHALAMIC PARAVENTRICULAR NUCLEUS; EARLY ENVIRONMENTAL-REGULATION; NORADRENERGIC LOCUS-COERULEUS; MULTIPLE-REGRESSION ANALYSIS; MESSENGER-RIBONUCLEIC-ACID; RECEPTOR GENE-EXPRESSION; ACOUSTIC STARTLE REFLEX; CHILDHOOD SEXUAL-ABUSE	In a series of studies on the long-term consequences of neonatal rearing, we compared hypothalamic and extrahypothalamic central corticotropin-releasing factor (CRF) systems in male rats reared under conditions of animal facility rearing, nonhandling (HMS0), handling with brief maternal separation for 15 min (HMS15), or handling with moderate maternal separation for 180 min (HMS180) daily from postnatal days 2-14. CRF-like immunoreactivity (CRFir) was elevated in lumbar cerebrospinal fluid of adult HMS180 and HMS0 rats relative to the other groups. In the paraventricular nucleus, central nucleus of the amygdala, bed nucleus of the stria terminalis, and locus coeruleus, CRFir and CRF mRNA levels were significantly elevated in HMS0 and HMS180 rats. Neonatal maternal separation was associated with regionally specific alterations in CRF receptor type 1 (CRF1) mRNA density in HMS180 rats. No rearing-associated differences in CRF2 alpha binding were apparent in either the lateral septum or the ventromedial hypothalamus. These findings indicate that early rearing conditions can permanently alter the developmental set-point of central CRF systems, and potentially influence the expression of behavioral and endocrine responses to stress throughout life, thereby providing a possible neurobiological substrate for the relationship between early life events and increased vulnerability for hypothalamic-pituitary-adrenal axis and coping skill alterations and the frequency of mood disorders in patients with a history of such experiences.	Emory Univ, Sch Med, Dept Psychiat & Behav Sci, Stress Neurobiol Lab, Atlanta, GA 30322 USA; Emory Univ, Dept Neuropsychopharmacol, Atlanta, GA 30322 USA; Emory Univ, Dept Psychiat & Behav Sci, Atlanta, GA 30322 USA; McGill Univ, Douglas Hosp, Res Ctr, Dev Neuroendocrinol Lab,Dept Psychiat, Montreal, PQ, Canada; McGill Univ, Douglas Hosp, Res Ctr, Dev Neuroendocrinol Lab,Dept Neurol & Neurosurg, Montreal, PQ, Canada	Plotsky, PM (reprint author), Emory Univ, Sch Med, Dept Psychiat & Behav Sci, Stress Neurobiol Lab, 1639 Pierce Dr,Suite 4000, Atlanta, GA 30322 USA.	pplotsky@emory.edu			NIMH NIH HHS [MH 42088, MH 50113, MH 58922]			138	295	298	4	14	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	0893-133X			NEUROPSYCHOPHARMACOL	Neuropsychopharmacology	DEC	2005	30	12					2192	2204		10.1038/sj.npp.1300769		13	Neurosciences; Pharmacology & Pharmacy; Psychiatry	Neurosciences & Neurology; Pharmacology & Pharmacy; Psychiatry	985JF	WOS:000233372800008	15920504	No			2017-07-26	
J	Berney, A; Leyton, M; Gravel, P; Rosa-Neto, P; Todorov, C; Sookman, D; Pinard, G; Blier, P; Diksic, M; Benkelfat, C				Berney, A; Leyton, M; Gravel, P; Rosa-Neto, P; Todorov, C; Sookman, D; Pinard, G; Blier, P; Diksic, M; Benkelfat, C			Brain regional alpha-[11C]methyl-L-tryptophan trapping in medication-free patients with obsessive compulsive disorder	NEUROPSYCHOPHARMACOLOGY			English	Meeting Abstract	44th Annual Meeting of the American-College-Neuropsychopharmacology	DEC 11-15, 2005	Waikoloa, HI	Vanderbilt Univ Sch Med Dept Psychiat					McGill Univ, Montreal, PQ, Canada			Diksic, Mirko/B-2241-2010; Rosa-Neto, Pedro/C-3494-2011					0	0	0	0	0	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	0893-133X			NEUROPSYCHOPHARMACOL	Neuropsychopharmacology	DEC	2005	30			1			S97	S98				2	Neurosciences; Pharmacology & Pharmacy; Psychiatry	Neurosciences & Neurology; Pharmacology & Pharmacy; Psychiatry	986IA	WOS:000233442100266		No			2017-07-26	
J	Sibon, I; Leyton, M; Gravel, P; Sookman, D; Pinard, G; Diksic, M; Benkelfat, C				Sibon, I; Leyton, M; Gravel, P; Sookman, D; Pinard, G; Diksic, M; Benkelfat, C			CBT vs sertraline in OCD: Effects on brain regional serotonin synthesis index	NEUROPSYCHOPHARMACOLOGY			English	Meeting Abstract	44th Annual Meeting of the American-College-Neuropsychopharmacology	DEC 11-15, 2005	Waikoloa, HI	Vanderbilt Univ Sch Med Dept Psychiat					McGill Univ, Dept Psychiat, Montreal, PQ, Canada			Diksic, Mirko/B-2241-2010					0	0	0	0	1	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	0893-133X			NEUROPSYCHOPHARMACOL	Neuropsychopharmacology	DEC	2005	30			1			S160	S160				1	Neurosciences; Pharmacology & Pharmacy; Psychiatry	Neurosciences & Neurology; Pharmacology & Pharmacy; Psychiatry	986IA	WOS:000233442100421		No			2017-07-26	
